
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Sat May 10 2003,Box Score,Dallas Mavericks,141,Sacramento Kings,137,2OT,
Sun May 11 2003,Box Score,San Antonio Spurs,95,Los Angeles Lakers,99,,
Sun May 11 2003,Box Score,Detroit Pistons,82,Philadelphia 76ers,95,,
Sun May 11 2003,Box Score,Dallas Mavericks,83,Sacramento Kings,99,,
Mon May 12 2003,Box Score,New Jersey Nets,110,Boston Celtics,101,2OT,
Tue May 13 2003,Box Score,Sacramento Kings,93,Dallas Mavericks,112,,
Tue May 13 2003,Box Score,Los Angeles Lakers,94,San Antonio Spurs,96,,
Wed May 14 2003,Box Score,Philadelphia 76ers,77,Detroit Pistons,78,,
Thu May 15 2003,Box Score,San Antonio Spurs,110,Los Angeles Lakers,82,,
Thu May 15 2003,Box Score,Dallas Mavericks,109,Sacramento Kings,115,,
Fri May 16 2003,Box Score,Detroit Pistons,93,Philadelphia 76ers,89,OT,
Sat May 17 2003,Box Score,Sacramento Kings,99,Dallas Mavericks,112,,
Sun May 18 2003,Box Score,New Jersey Nets,76,Detroit Pistons,74,,
Mon May 19 2003,Box Score,Dallas Mavericks,113,San Antonio Spurs,110,,
Tue May 20 2003,Box Score,New Jersey Nets,88,Detroit Pistons,86,,
Wed May 21 2003,Box Score,Dallas Mavericks,106,San Antonio Spurs,119,,
Thu May 22 2003,Box Score,Detroit Pistons,85,New Jersey Nets,97,,
Fri May 23 2003,Box Score,San Antonio Spurs,96,Dallas Mavericks,83,,
Sat May 24 2003,Box Score,Detroit Pistons,82,New Jersey Nets,102,,
Sun May 25 2003,Box Score,San Antonio Spurs,102,Dallas Mavericks,95,,
Tue May 27 2003,Box Score,Dallas Mavericks,103,San Antonio Spurs,91,,
Thu May 29 2003,Box Score,San Antonio Spurs,90,Dallas Mavericks,78,,
Wed Jun 4 2003,Box Score,New Jersey Nets,89,San Antonio Spurs,101,,
Fri Jun 6 2003,Box Score,New Jersey Nets,87,San Antonio Spurs,85,,
Sun Jun 8 2003,Box Score,San Antonio Spurs,84,New Jersey Nets,79,,
Wed Jun 11 2003,Box Score,San Antonio Spurs,76,New Jersey Nets,77,,
Fri Jun 13 2003,Box Score,San Antonio Spurs,93,New Jersey Nets,83,,
Sun Jun 15 2003,Box Score,New Jersey Nets,77,San Antonio Spurs,88,,
