
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Thu Oct 17 1974,Box Score,New Orleans Jazz,74,New York Knicks,89,,
Thu Oct 17 1974,Box Score,Seattle SuperSonics,97,Phoenix Suns,114,,
Fri Oct 18 1974,Box Score,Buffalo Braves,126,Boston Celtics,119,,
Fri Oct 18 1974,Box Score,Atlanta Hawks,115,Chicago Bulls,120,OT,
Fri Oct 18 1974,Box Score,Golden State Warriors,90,Los Angeles Lakers,105,,
Fri Oct 18 1974,Box Score,Houston Rockets,106,Milwaukee Bucks,101,,
Fri Oct 18 1974,Box Score,New Orleans Jazz,99,Philadelphia 76ers,112,,
Fri Oct 18 1974,Box Score,Cleveland Cavaliers,129,Portland Trail Blazers,131,4OT,
Fri Oct 18 1974,Box Score,Detroit Pistons,100,Seattle SuperSonics,95,,
Sat Oct 19 1974,Box Score,Houston Rockets,112,Atlanta Hawks,118,,
Sat Oct 19 1974,Box Score,Boston Celtics,113,Buffalo Braves,95,,
Sat Oct 19 1974,Box Score,Milwaukee Bucks,70,Chicago Bulls,87,,
Sat Oct 19 1974,Box Score,Cleveland Cavaliers,110,Golden State Warriors,113,,
Sat Oct 19 1974,Box Score,Philadelphia 76ers,99,New York Knicks,86,,
Sat Oct 19 1974,Box Score,Kansas City-Omaha Kings,94,Phoenix Suns,91,,
Sat Oct 19 1974,Box Score,Detroit Pistons,122,Portland Trail Blazers,99,,
Sat Oct 19 1974,Box Score,New Orleans Jazz,92,Washington Bullets,110,,
Sun Oct 20 1974,Box Score,Kansas City-Omaha Kings,105,Los Angeles Lakers,95,,
Sun Oct 20 1974,Box Score,Cleveland Cavaliers,93,Seattle SuperSonics,100,,
Tue Oct 22 1974,Box Score,Philadelphia 76ers,92,Atlanta Hawks,125,,
Tue Oct 22 1974,Box Score,New Orleans Jazz,118,Buffalo Braves,134,,
Tue Oct 22 1974,Box Score,Portland Trail Blazers,107,Golden State Warriors,106,,
Tue Oct 22 1974,Box Score,Washington Bullets,123,Kansas City-Omaha Kings,121,,
Tue Oct 22 1974,Box Score,Chicago Bulls,90,Milwaukee Bucks,92,,
Tue Oct 22 1974,Box Score,Houston Rockets,100,New York Knicks,110,,
Wed Oct 23 1974,Box Score,Cleveland Cavaliers,108,Boston Celtics,107,,
Wed Oct 23 1974,Box Score,Chicago Bulls,98,Kansas City-Omaha Kings,99,,at Omaha NE
Wed Oct 23 1974,Box Score,Detroit Pistons,90,Phoenix Suns,100,,
Wed Oct 23 1974,Box Score,Portland Trail Blazers,97,Seattle SuperSonics,107,,
Wed Oct 23 1974,Box Score,Houston Rockets,95,Washington Bullets,99,,
Thu Oct 24 1974,Box Score,Cleveland Cavaliers,116,Atlanta Hawks,97,,
Thu Oct 24 1974,Box Score,New York Knicks,91,Buffalo Braves,111,,at Toronto Canada
Thu Oct 24 1974,Box Score,Philadelphia 76ers,102,New Orleans Jazz,89,,
Fri Oct 25 1974,Box Score,Atlanta Hawks,109,Boston Celtics,116,,
Fri Oct 25 1974,Box Score,Kansas City-Omaha Kings,112,Chicago Bulls,91,,
Fri Oct 25 1974,Box Score,Philadelphia 76ers,86,Houston Rockets,110,,
Fri Oct 25 1974,Box Score,Detroit Pistons,110,Los Angeles Lakers,107,,
Fri Oct 25 1974,Box Score,Washington Bullets,111,Milwaukee Bucks,96,,
Fri Oct 25 1974,Box Score,Golden State Warriors,99,Portland Trail Blazers,97,,
Fri Oct 25 1974,Box Score,Phoenix Suns,97,Seattle SuperSonics,106,,
Sat Oct 26 1974,Box Score,Chicago Bulls,104,Buffalo Braves,105,,
Sat Oct 26 1974,Box Score,Detroit Pistons,104,Golden State Warriors,105,,
Sat Oct 26 1974,Box Score,Cleveland Cavaliers,90,New Orleans Jazz,88,,
Sat Oct 26 1974,Box Score,Boston Celtics,86,New York Knicks,97,,
Sat Oct 26 1974,Box Score,Milwaukee Bucks,95,Washington Bullets,101,,
Sun Oct 27 1974,Box Score,Phoenix Suns,116,Los Angeles Lakers,123,,
Sun Oct 27 1974,Box Score,Seattle SuperSonics,94,Portland Trail Blazers,120,,
Tue Oct 29 1974,Box Score,Washington Bullets,96,Chicago Bulls,80,,
Tue Oct 29 1974,Box Score,Boston Celtics,107,Cleveland Cavaliers,92,,
Tue Oct 29 1974,Box Score,Buffalo Braves,101,Golden State Warriors,130,,
Tue Oct 29 1974,Box Score,Los Angeles Lakers,105,Portland Trail Blazers,102,,
Wed Oct 30 1974,Box Score,Chicago Bulls,105,Boston Celtics,104,,
Wed Oct 30 1974,Box Score,Atlanta Hawks,104,Detroit Pistons,96,,
Wed Oct 30 1974,Box Score,Milwaukee Bucks,97,Kansas City-Omaha Kings,99,,
Wed Oct 30 1974,Box Score,Houston Rockets,113,New Orleans Jazz,100,,
Wed Oct 30 1974,Box Score,Phoenix Suns,104,Philadelphia 76ers,99,,
Wed Oct 30 1974,Box Score,Los Angeles Lakers,97,Seattle SuperSonics,117,,
Wed Oct 30 1974,Box Score,New York Knicks,86,Washington Bullets,94,,
Thu Oct 31 1974,Box Score,Detroit Pistons,101,Cleveland Cavaliers,118,,
Thu Oct 31 1974,Box Score,Washington Bullets,92,Houston Rockets,95,,
Thu Oct 31 1974,Box Score,Atlanta Hawks,90,New York Knicks,93,,
Fri Nov 1 1974,Box Score,Philadelphia 76ers,98,Boston Celtics,114,,
Fri Nov 1 1974,Box Score,New Orleans Jazz,93,Detroit Pistons,103,,
Fri Nov 1 1974,Box Score,Milwaukee Bucks,86,Los Angeles Lakers,109,,
Fri Nov 1 1974,Box Score,Buffalo Braves,106,Portland Trail Blazers,113,,
Fri Nov 1 1974,Box Score,Golden State Warriors,99,Seattle SuperSonics,88,,
Sat Nov 2 1974,Box Score,Boston Celtics,126,Atlanta Hawks,125,,
Sat Nov 2 1974,Box Score,Milwaukee Bucks,90,Golden State Warriors,99,,
Sat Nov 2 1974,Box Score,Kansas City-Omaha Kings,97,Houston Rockets,120,,
Sat Nov 2 1974,Box Score,Chicago Bulls,95,New York Knicks,90,,
Sat Nov 2 1974,Box Score,Detroit Pistons,100,Philadelphia 76ers,94,,
Sat Nov 2 1974,Box Score,Phoenix Suns,94,Washington Bullets,108,,
Sun Nov 3 1974,Box Score,Phoenix Suns,101,Cleveland Cavaliers,104,,
Sun Nov 3 1974,Box Score,Chicago Bulls,86,Kansas City-Omaha Kings,79,,
Sun Nov 3 1974,Box Score,Buffalo Braves,124,Los Angeles Lakers,101,,
Sun Nov 3 1974,Box Score,Golden State Warriors,109,Portland Trail Blazers,100,,
Sun Nov 3 1974,Box Score,Milwaukee Bucks,89,Seattle SuperSonics,101,,
Tue Nov 5 1974,Box Score,New York Knicks,106,Houston Rockets,93,,
Tue Nov 5 1974,Box Score,New Orleans Jazz,97,Kansas City-Omaha Kings,115,,at Omaha NE
Wed Nov 6 1974,Box Score,Portland Trail Blazers,110,Boston Celtics,128,,
Wed Nov 6 1974,Box Score,Kansas City-Omaha Kings,104,Detroit Pistons,118,,
Wed Nov 6 1974,Box Score,Buffalo Braves,110,New Orleans Jazz,98,,
Wed Nov 6 1974,Box Score,Chicago Bulls,90,Philadelphia 76ers,105,,
Wed Nov 6 1974,Box Score,Cleveland Cavaliers,107,Washington Bullets,99,,
Thu Nov 7 1974,Box Score,Phoenix Suns,108,Atlanta Hawks,109,,
Thu Nov 7 1974,Box Score,Seattle SuperSonics,104,Golden State Warriors,93,,
Thu Nov 7 1974,Box Score,Milwaukee Bucks,93,Houston Rockets,103,,
Fri Nov 8 1974,Box Score,Detroit Pistons,105,Boston Celtics,104,,
Fri Nov 8 1974,Box Score,New York Knicks,117,Los Angeles Lakers,105,,
Fri Nov 8 1974,Box Score,Phoenix Suns,105,New Orleans Jazz,102,,
Fri Nov 8 1974,Box Score,Portland Trail Blazers,89,Philadelphia 76ers,105,,
Sat Nov 9 1974,Box Score,Portland Trail Blazers,119,Atlanta Hawks,115,,
Sat Nov 9 1974,Box Score,Detroit Pistons,100,Buffalo Braves,109,,
Sat Nov 9 1974,Box Score,New York Knicks,93,Golden State Warriors,97,,
Sat Nov 9 1974,Box Score,Phoenix Suns,101,Houston Rockets,96,,
Sat Nov 9 1974,Box Score,Chicago Bulls,89,Washington Bullets,96,,
Sun Nov 10 1974,Box Score,Buffalo Braves,124,Detroit Pistons,117,,
Sun Nov 10 1974,Box Score,Boston Celtics,102,Kansas City-Omaha Kings,99,,
Sun Nov 10 1974,Box Score,Golden State Warriors,106,Los Angeles Lakers,103,,
Sun Nov 10 1974,Box Score,Atlanta Hawks,99,Milwaukee Bucks,94,,
Sun Nov 10 1974,Box Score,Portland Trail Blazers,101,New Orleans Jazz,102,,
Sun Nov 10 1974,Box Score,Philadelphia 76ers,95,Seattle SuperSonics,109,,
Tue Nov 12 1974,Box Score,Cleveland Cavaliers,94,Buffalo Braves,112,,
Tue Nov 12 1974,Box Score,Atlanta Hawks,111,Golden State Warriors,128,,
Tue Nov 12 1974,Box Score,Houston Rockets,103,Kansas City-Omaha Kings,99,,at Omaha NE
Tue Nov 12 1974,Box Score,Boston Celtics,91,Milwaukee Bucks,83,,
Tue Nov 12 1974,Box Score,Chicago Bulls,88,New Orleans Jazz,79,,
Tue Nov 12 1974,Box Score,New York Knicks,103,Portland Trail Blazers,105,,
Wed Nov 13 1974,Box Score,Milwaukee Bucks,91,Detroit Pistons,98,,
Wed Nov 13 1974,Box Score,Philadelphia 76ers,100,Phoenix Suns,105,,
Wed Nov 13 1974,Box Score,Los Angeles Lakers,103,Seattle SuperSonics,108,,
Wed Nov 13 1974,Box Score,Kansas City-Omaha Kings,81,Washington Bullets,118,,
Thu Nov 14 1974,Box Score,Buffalo Braves,112,Boston Celtics,100,,at Providence RI
Thu Nov 14 1974,Box Score,Chicago Bulls,96,Houston Rockets,105,,
Thu Nov 14 1974,Box Score,Cleveland Cavaliers,89,New York Knicks,94,,
Thu Nov 14 1974,Box Score,Atlanta Hawks,92,Portland Trail Blazers,104,,
Fri Nov 15 1974,Box Score,Kansas City-Omaha Kings,110,Boston Celtics,109,,
Fri Nov 15 1974,Box Score,Seattle SuperSonics,103,Detroit Pistons,117,,
Fri Nov 15 1974,Box Score,Philadelphia 76ers,99,Los Angeles Lakers,105,,
Fri Nov 15 1974,Box Score,Washington Bullets,104,New Orleans Jazz,95,,
Fri Nov 15 1974,Box Score,Chicago Bulls,102,Phoenix Suns,95,,
Sat Nov 16 1974,Box Score,New Orleans Jazz,104,Atlanta Hawks,130,,
Sat Nov 16 1974,Box Score,Kansas City-Omaha Kings,96,Buffalo Braves,101,,
Sat Nov 16 1974,Box Score,Philadelphia 76ers,106,Golden State Warriors,102,,
Sat Nov 16 1974,Box Score,Detroit Pistons,98,Houston Rockets,118,,
Sat Nov 16 1974,Box Score,Cleveland Cavaliers,92,Milwaukee Bucks,89,,
Sat Nov 16 1974,Box Score,Seattle SuperSonics,94,New York Knicks,104,,
Sat Nov 16 1974,Box Score,Los Angeles Lakers,99,Portland Trail Blazers,112,,
Sat Nov 16 1974,Box Score,Boston Celtics,124,Washington Bullets,109,,
Sun Nov 17 1974,Box Score,Chicago Bulls,96,Los Angeles Lakers,76,,
Sun Nov 17 1974,Box Score,Detroit Pistons,99,New Orleans Jazz,85,,
Sun Nov 17 1974,Box Score,Golden State Warriors,106,Phoenix Suns,105,,
Tue Nov 19 1974,Box Score,Seattle SuperSonics,113,Atlanta Hawks,122,,
Tue Nov 19 1974,Box Score,Golden State Warriors,106,Buffalo Braves,111,,
Tue Nov 19 1974,Box Score,Cleveland Cavaliers,85,Houston Rockets,94,,
Tue Nov 19 1974,Box Score,Detroit Pistons,87,Kansas City-Omaha Kings,97,,
Tue Nov 19 1974,Box Score,Phoenix Suns,108,Milwaukee Bucks,122,,
Tue Nov 19 1974,Box Score,Washington Bullets,85,New York Knicks,86,,
Tue Nov 19 1974,Box Score,Chicago Bulls,92,Portland Trail Blazers,98,OT,
Wed Nov 20 1974,Box Score,Golden State Warriors,120,Boston Celtics,115,,at Providence RI
