
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Fri Mar 22 1968,Box Score,New York Knicks,110,Philadelphia 76ers,118,,
Fri Mar 22 1968,Box Score,San Francisco Warriors,111,St. Louis Hawks,106,,
Sat Mar 23 1968,Box Score,Philadelphia 76ers,117,New York Knicks,128,,
Sat Mar 23 1968,Box Score,San Francisco Warriors,103,St. Louis Hawks,111,,
Sun Mar 24 1968,Box Score,Detroit Pistons,116,Boston Celtics,123,,
Sun Mar 24 1968,Box Score,Chicago Bulls,101,Los Angeles Lakers,109,,
Mon Mar 25 1968,Box Score,Boston Celtics,116,Detroit Pistons,126,,
Mon Mar 25 1968,Box Score,Chicago Bulls,106,Los Angeles Lakers,111,,
Tue Mar 26 1968,Box Score,St. Louis Hawks,109,San Francisco Warriors,124,,
Wed Mar 27 1968,Box Score,Detroit Pistons,109,Boston Celtics,98,,
Wed Mar 27 1968,Box Score,Los Angeles Lakers,98,Chicago Bulls,104,,
Wed Mar 27 1968,Box Score,New York Knicks,132,Philadelphia 76ers,138,2OT,
Thu Mar 28 1968,Box Score,Boston Celtics,135,Detroit Pistons,110,,
Fri Mar 29 1968,Box Score,Los Angeles Lakers,93,Chicago Bulls,87,,
Fri Mar 29 1968,Box Score,St. Louis Hawks,107,San Francisco Warriors,108,,at Oakland CA
Sat Mar 30 1968,Box Score,Philadelphia 76ers,98,New York Knicks,107,,
Sun Mar 31 1968,Box Score,Detroit Pistons,96,Boston Celtics,110,,
Sun Mar 31 1968,Box Score,Chicago Bulls,99,Los Angeles Lakers,122,,
Sun Mar 31 1968,Box Score,New York Knicks,105,Philadelphia 76ers,123,,
Sun Mar 31 1968,Box Score,San Francisco Warriors,103,St. Louis Hawks,129,,
Mon Apr 1 1968,Box Score,Boston Celtics,111,Detroit Pistons,103,,
Mon Apr 1 1968,Box Score,Philadelphia 76ers,113,New York Knicks,97,,
Tue Apr 2 1968,Box Score,St. Louis Hawks,106,San Francisco Warriors,111,,
Fri Apr 5 1968,Box Score,San Francisco Warriors,105,Los Angeles Lakers,133,,
Fri Apr 5 1968,Box Score,Boston Celtics,127,Philadelphia 76ers,118,,
Wed Apr 10 1968,Box Score,Philadelphia 76ers,115,Boston Celtics,106,,
Wed Apr 10 1968,Box Score,San Francisco Warriors,112,Los Angeles Lakers,115,,
Thu Apr 11 1968,Box Score,Boston Celtics,114,Philadelphia 76ers,122,,
Thu Apr 11 1968,Box Score,Los Angeles Lakers,128,San Francisco Warriors,124,,
Sat Apr 13 1968,Box Score,Los Angeles Lakers,106,San Francisco Warriors,100,,
Sun Apr 14 1968,Box Score,Philadelphia 76ers,110,Boston Celtics,105,,
Mon Apr 15 1968,Box Score,Boston Celtics,122,Philadelphia 76ers,104,,
Wed Apr 17 1968,Box Score,Philadelphia 76ers,106,Boston Celtics,114,,
Fri Apr 19 1968,Box Score,Boston Celtics,100,Philadelphia 76ers,96,,
Sun Apr 21 1968,Box Score,Los Angeles Lakers,101,Boston Celtics,107,,
Wed Apr 24 1968,Box Score,Los Angeles Lakers,123,Boston Celtics,113,,
Fri Apr 26 1968,Box Score,Boston Celtics,127,Los Angeles Lakers,119,,
Sun Apr 28 1968,Box Score,Boston Celtics,105,Los Angeles Lakers,118,,
Tue Apr 30 1968,Box Score,Los Angeles Lakers,117,Boston Celtics,120,OT,
Thu May 2 1968,Box Score,Boston Celtics,124,Los Angeles Lakers,109,,
