
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Thu Nov 22 1951,Box Score,Philadelphia Warriors,88,New York Knicks,102,,
Fri Nov 23 1951,Box Score,Syracuse Nationals,68,Indianapolis Olympians,82,,
Fri Nov 23 1951,Box Score,Boston Celtics,102,Philadelphia Warriors,100,OT,
Sat Nov 24 1951,Box Score,Philadelphia Warriors,74,Baltimore Bullets,81,,
Sat Nov 24 1951,Box Score,Minneapolis Lakers,72,Milwaukee Hawks,59,,
Sat Nov 24 1951,Box Score,Boston Celtics,70,New York Knicks,68,,
Sat Nov 24 1951,Box Score,Fort Wayne Pistons,63,Rochester Royals,74,,
Sun Nov 25 1951,Box Score,Philadelphia Warriors,85,Boston Celtics,103,,
Sun Nov 25 1951,Box Score,Baltimore Bullets,66,Fort Wayne Pistons,83,,
Sun Nov 25 1951,Box Score,Rochester Royals,73,Milwaukee Hawks,75,,
Sun Nov 25 1951,Box Score,Indianapolis Olympians,73,Minneapolis Lakers,82,,
Sun Nov 25 1951,Box Score,New York Knicks,73,Syracuse Nationals,100,,
Tue Nov 27 1951,Box Score,New York Knicks,81,Philadelphia Warriors,83,,
Tue Nov 27 1951,Box Score,Milwaukee Hawks,73,Rochester Royals,77,,
Wed Nov 28 1951,Box Score,Boston Celtics,76,Minneapolis Lakers,90,,
Thu Nov 29 1951,Box Score,Milwaukee Hawks,64,Baltimore Bullets,77,,at New York NY
Thu Nov 29 1951,Box Score,Rochester Royals,78,New York Knicks,74,,
Thu Nov 29 1951,Box Score,Fort Wayne Pistons,78,Syracuse Nationals,82,,
Fri Nov 30 1951,Box Score,Boston Celtics,87,Indianapolis Olympians,92,,
Fri Nov 30 1951,Box Score,Syracuse Nationals,75,Philadelphia Warriors,82,,
Sat Dec 1 1951,Box Score,New York Knicks,82,Baltimore Bullets,84,,
Sat Dec 1 1951,Box Score,Fort Wayne Pistons,69,Minneapolis Lakers,89,,
Sat Dec 1 1951,Box Score,Milwaukee Hawks,66,Rochester Royals,71,,
Sun Dec 2 1951,Box Score,Baltimore Bullets,82,Boston Celtics,103,,
Sun Dec 2 1951,Box Score,Minneapolis Lakers,61,Fort Wayne Pistons,63,,
Sun Dec 2 1951,Box Score,Indianapolis Olympians,80,Milwaukee Hawks,71,,
Sun Dec 2 1951,Box Score,Philadelphia Warriors,72,New York Knicks,86,,
Sun Dec 2 1951,Box Score,Rochester Royals,81,Syracuse Nationals,79,,
Mon Dec 3 1951,Box Score,Rochester Royals,77,Baltimore Bullets,70,,
Tue Dec 4 1951,Box Score,Syracuse Nationals,77,Indianapolis Olympians,83,,
Tue Dec 4 1951,Box Score,Rochester Royals,80,Philadelphia Warriors,96,,
Wed Dec 5 1951,Box Score,Fort Wayne Pistons,91,Boston Celtics,88,,
Wed Dec 5 1951,Box Score,Syracuse Nationals,83,Minneapolis Lakers,81,OT,
Thu Dec 6 1951,Box Score,Syracuse Nationals,70,Milwaukee Hawks,73,,at Moline IL
Fri Dec 7 1951,Box Score,Baltimore Bullets,80,Indianapolis Olympians,88,,
Fri Dec 7 1951,Box Score,New York Knicks,91,Philadelphia Warriors,93,,
Sat Dec 8 1951,Box Score,Minneapolis Lakers,85,Baltimore Bullets,64,,at Saint Paul MN
Sat Dec 8 1951,Box Score,Fort Wayne Pistons,71,Milwaukee Hawks,82,,
Sat Dec 8 1951,Box Score,Syracuse Nationals,95,Rochester Royals,75,,
Sun Dec 9 1951,Box Score,New York Knicks,94,Boston Celtics,103,,
Sun Dec 9 1951,Box Score,Rochester Royals,84,Fort Wayne Pistons,86,,
Sun Dec 9 1951,Box Score,Baltimore Bullets,73,Milwaukee Hawks,71,,
Sun Dec 9 1951,Box Score,Indianapolis Olympians,85,Minneapolis Lakers,78,,
Sun Dec 9 1951,Box Score,Philadelphia Warriors,74,Syracuse Nationals,93,,
Tue Dec 11 1951,Box Score,Syracuse Nationals,80,Fort Wayne Pistons,62,,at New York NY
Tue Dec 11 1951,Box Score,Minneapolis Lakers,69,Indianapolis Olympians,85,,
Tue Dec 11 1951,Box Score,Milwaukee Hawks,83,New York Knicks,88,,
Tue Dec 11 1951,Box Score,Boston Celtics,78,Philadelphia Warriors,79,,
Wed Dec 12 1951,Box Score,Milwaukee Hawks,84,Boston Celtics,89,,
Wed Dec 12 1951,Box Score,Baltimore Bullets,79,Minneapolis Lakers,99,,
Thu Dec 13 1951,Box Score,Milwaukee Hawks,82,Syracuse Nationals,89,,
Fri Dec 14 1951,Box Score,New York Knicks,79,Indianapolis Olympians,83,,
Fri Dec 14 1951,Box Score,Fort Wayne Pistons,62,Philadelphia Warriors,72,,
Sat Dec 15 1951,Box Score,Fort Wayne Pistons,80,Baltimore Bullets,90,,
Sat Dec 15 1951,Box Score,Indianapolis Olympians,66,Rochester Royals,75,,
Sun Dec 16 1951,Box Score,Philadelphia Warriors,90,Boston Celtics,92,OT,
Sun Dec 16 1951,Box Score,New York Knicks,80,Fort Wayne Pistons,71,,
Sun Dec 16 1951,Box Score,Milwaukee Hawks,52,Minneapolis Lakers,99,,
Sun Dec 16 1951,Box Score,Baltimore Bullets,95,Rochester Royals,99,,
Sun Dec 16 1951,Box Score,Indianapolis Olympians,96,Syracuse Nationals,92,,
Mon Dec 17 1951,Box Score,Boston Celtics,80,Baltimore Bullets,92,,
Tue Dec 18 1951,Box Score,Philadelphia Warriors,82,Baltimore Bullets,78,,at New York NY
Tue Dec 18 1951,Box Score,Rochester Royals,94,Milwaukee Hawks,68,,
Tue Dec 18 1951,Box Score,Minneapolis Lakers,67,New York Knicks,69,,
Wed Dec 19 1951,Box Score,Syracuse Nationals,97,Boston Celtics,103,,
Thu Dec 20 1951,Box Score,Rochester Royals,69,Fort Wayne Pistons,54,,
Fri Dec 21 1951,Box Score,Boston Celtics,106,Baltimore Bullets,89,,at Providence RI
Fri Dec 21 1951,Box Score,Milwaukee Hawks,64,Indianapolis Olympians,69,,
Fri Dec 21 1951,Box Score,Minneapolis Lakers,103,Philadelphia Warriors,105,3OT,
Sat Dec 22 1951,Box Score,Minneapolis Lakers,96,Baltimore Bullets,90,3OT,
Sat Dec 22 1951,Box Score,Syracuse Nationals,73,New York Knicks,92,,
Sat Dec 22 1951,Box Score,Philadelphia Warriors,89,Rochester Royals,105,,
Sun Dec 23 1951,Box Score,Indianapolis Olympians,88,Boston Celtics,91,OT,
Sun Dec 23 1951,Box Score,Minneapolis Lakers,79,Fort Wayne Pistons,81,,
Sun Dec 23 1951,Box Score,New York Knicks,75,Syracuse Nationals,72,,
Tue Dec 25 1951,Box Score,Syracuse Nationals,70,Milwaukee Hawks,65,,at New York NY
Tue Dec 25 1951,Box Score,Boston Celtics,93,Minneapolis Lakers,100,,
Tue Dec 25 1951,Box Score,Fort Wayne Pistons,65,New York Knicks,72,,
Tue Dec 25 1951,Box Score,Indianapolis Olympians,78,Rochester Royals,87,,
Wed Dec 26 1951,Box Score,Philadelphia Warriors,99,Baltimore Bullets,103,3OT,
Wed Dec 26 1951,Box Score,Boston Celtics,86,Fort Wayne Pistons,94,,
Wed Dec 26 1951,Box Score,New York Knicks,76,Milwaukee Hawks,78,,at Baltimore MD
Thu Dec 27 1951,Box Score,New York Knicks,85,Rochester Royals,98,,
Thu Dec 27 1951,Box Score,Milwaukee Hawks,69,Syracuse Nationals,68,,
Sat Dec 29 1951,Box Score,Indianapolis Olympians,65,Baltimore Bullets,75,,
Sat Dec 29 1951,Box Score,Philadelphia Warriors,68,Milwaukee Hawks,61,,
Sat Dec 29 1951,Box Score,Fort Wayne Pistons,61,Rochester Royals,75,,
Sun Dec 30 1951,Box Score,New York Knicks,90,Boston Celtics,100,,
Sun Dec 30 1951,Box Score,Milwaukee Hawks,60,Fort Wayne Pistons,77,,
Sun Dec 30 1951,Box Score,Philadelphia Warriors,64,Minneapolis Lakers,93,,
Sun Dec 30 1951,Box Score,Baltimore Bullets,91,Syracuse Nationals,108,,
Mon Dec 31 1951,Box Score,Fort Wayne Pistons,95,Baltimore Bullets,86,,
Mon Dec 31 1951,Box Score,Rochester Royals,73,Indianapolis Olympians,77,,at New York NY
Mon Dec 31 1951,Box Score,Boston Celtics,86,New York Knicks,87,OT,
Tue Jan 1 1952,Box Score,Philadelphia Warriors,74,Fort Wayne Pistons,89,,
Tue Jan 1 1952,Box Score,New York Knicks,68,Milwaukee Hawks,65,,
Tue Jan 1 1952,Box Score,Syracuse Nationals,80,Minneapolis Lakers,82,,
Tue Jan 1 1952,Box Score,Boston Celtics,91,Rochester Royals,106,,
Wed Jan 2 1952,Box Score,New York Knicks,89,Milwaukee Hawks,67,,at Chicago IL
Thu Jan 3 1952,Box Score,Boston Celtics,81,Syracuse Nationals,107,,
Fri Jan 4 1952,Box Score,Minneapolis Lakers,79,Fort Wayne Pistons,64,,at Saint Paul MN
Fri Jan 4 1952,Box Score,New York Knicks,73,Indianapolis Olympians,83,,
Fri Jan 4 1952,Box Score,Baltimore Bullets,79,Philadelphia Warriors,92,,
Sat Jan 5 1952,Box Score,Boston Celtics,94,Baltimore Bullets,73,,
Sat Jan 5 1952,Box Score,Minneapolis Lakers,86,Indianapolis Olympians,65,,at Hibbing MN
Sat Jan 5 1952,Box Score,Philadelphia Warriors,94,Rochester Royals,103,,
Sun Jan 6 1952,Box Score,Rochester Royals,80,Boston Celtics,91,,
Sun Jan 6 1952,Box Score,Indianapolis Olympians,75,Fort Wayne Pistons,79,,
Sun Jan 6 1952,Box Score,New York Knicks,92,Minneapolis Lakers,107,,
Sun Jan 6 1952,Box Score,Philadelphia Warriors,93,Syracuse Nationals,98,,
Tue Jan 8 1952,Box Score,Minneapolis Lakers,75,Indianapolis Olympians,82,,
Tue Jan 8 1952,Box Score,Boston Celtics,83,Milwaukee Hawks,76,,
Tue Jan 8 1952,Box Score,Rochester Royals,74,New York Knicks,107,,
Wed Jan 9 1952,Box Score,Indianapolis Olympians,74,Minneapolis Lakers,91,,
Thu Jan 10 1952,Box Score,Boston Celtics,94,Fort Wayne Pistons,85,,
Thu Jan 10 1952,Box Score,New York Knicks,96,Syracuse Nationals,110,,
Fri Jan 11 1952,Box Score,Boston Celtics,79,Indianapolis Olympians,100,,
Fri Jan 11 1952,Box Score,Minneapolis Lakers,75,Milwaukee Hawks,63,,
Fri Jan 11 1952,Box Score,Rochester Royals,83,Philadelphia Warriors,85,,
Sat Jan 12 1952,Box Score,Syracuse Nationals,92,Baltimore Bullets,88,,
Sat Jan 12 1952,Box Score,Minneapolis Lakers,96,Milwaukee Hawks,84,,at Kansas City KS
Sat Jan 12 1952,Box Score,Indianapolis Olympians,77,New York Knicks,86,,
Sat Jan 12 1952,Box Score,Fort Wayne Pistons,88,Rochester Royals,76,,
Sun Jan 13 1952,Box Score,Baltimore Bullets,71,Fort Wayne Pistons,81,,
Sun Jan 13 1952,Box Score,Philadelphia Warriors,88,Minneapolis Lakers,81,,
Sun Jan 13 1952,Box Score,New York Knicks,70,Rochester Royals,97,,
Sun Jan 13 1952,Box Score,Indianapolis Olympians,85,Syracuse Nationals,103,,
Tue Jan 15 1952,Box Score,Philadelphia Warriors,68,Indianapolis Olympians,101,,
Tue Jan 15 1952,Box Score,Fort Wayne Pistons,63,Milwaukee Hawks,76,,
Wed Jan 16 1952,Box Score,Milwaukee Hawks,77,Baltimore Bullets,71,,at Negaunee MI
Wed Jan 16 1952,Box Score,Minneapolis Lakers,108,Boston Celtics,94,,
Thu Jan 17 1952,Box Score,Milwaukee Hawks,87,Baltimore Bullets,76,,at Moline IL
Thu Jan 17 1952,Box Score,Philadelphia Warriors,78,Fort Wayne Pistons,82,,
Thu Jan 17 1952,Box Score,Minneapolis Lakers,105,Syracuse Nationals,110,3OT,
Fri Jan 18 1952,Box Score,Indianapolis Olympians,83,Philadelphia Warriors,98,,
Sat Jan 19 1952,Box Score,Indianapolis Olympians,78,Baltimore Bullets,81,,
Sat Jan 19 1952,Box Score,Philadelphia Warriors,88,New York Knicks,94,,
Sat Jan 19 1952,Box Score,Minneapolis Lakers,85,Rochester Royals,96,,
Sun Jan 20 1952,Box Score,Indianapolis Olympians,98,Boston Celtics,117,,
Sun Jan 20 1952,Box Score,Milwaukee Hawks,76,Fort Wayne Pistons,83,,
Sun Jan 20 1952,Box Score,Rochester Royals,81,Minneapolis Lakers,91,2OT,
Sun Jan 20 1952,Box Score,Baltimore Bullets,80,Syracuse Nationals,99,,
Mon Jan 21 1952,Box Score,New York Knicks,99,Baltimore Bullets,83,,
Mon Jan 21 1952,Box Score,Rochester Royals,78,Milwaukee Hawks,76,,at Moline IL
Tue Jan 22 1952,Box Score,Rochester Royals,65,Indianapolis Olympians,68,,
Tue Jan 22 1952,Box Score,Syracuse Nationals,93,Milwaukee Hawks,82,,
Tue Jan 22 1952,Box Score,New York Knicks,82,Philadelphia Warriors,78,,
Wed Jan 23 1952,Box Score,Baltimore Bullets,75,Boston Celtics,117,,
Wed Jan 23 1952,Box Score,Syracuse Nationals,99,Minneapolis Lakers,97,OT,
Thu Jan 24 1952,Box Score,Rochester Royals,90,Fort Wayne Pistons,94,,
Fri Jan 25 1952,Box Score,Fort Wayne Pistons,79,Indianapolis Olympians,83,OT,
Fri Jan 25 1952,Box Score,Syracuse Nationals,94,Philadelphia Warriors,95,OT,
Sat Jan 26 1952,Box Score,Syracuse Nationals,78,Baltimore Bullets,73,,
Sat Jan 26 1952,Box Score,Philadelphia Warriors,89,Boston Celtics,85,,
Sat Jan 26 1952,Box Score,Minneapolis Lakers,57,Milwaukee Hawks,56,,
Sat Jan 26 1952,Box Score,Indianapolis Olympians,93,New York Knicks,99,,
Sat Jan 26 1952,Box Score,Fort Wayne Pistons,71,Rochester Royals,104,,
Sun Jan 27 1952,Box Score,New York Knicks,92,Fort Wayne Pistons,100,,
Sun Jan 27 1952,Box Score,Milwaukee Hawks,62,Minneapolis Lakers,91,,
Sun Jan 27 1952,Box Score,Indianapolis Olympians,95,Rochester Royals,102,,
Sun Jan 27 1952,Box Score,Boston Celtics,86,Syracuse Nationals,91,,
Tue Jan 29 1952,Box Score,New York Knicks,72,Indianapolis Olympians,100,,at Louisville KY
Tue Jan 29 1952,Box Score,Boston Celtics,96,Philadelphia Warriors,97,,
Wed Jan 30 1952,Box Score,Fort Wayne Pistons,81,Indianapolis Olympians,77,,
Wed Jan 30 1952,Box Score,New York Knicks,65,Minneapolis Lakers,77,,
Thu Jan 31 1952,Box Score,Minneapolis Lakers,85,Fort Wayne Pistons,78,,
Thu Jan 31 1952,Box Score,Milwaukee Hawks,79,Syracuse Nationals,88,,
Fri Feb 1 1952,Box Score,Milwaukee Hawks,77,Boston Celtics,100,,at Worcester MA
Fri Feb 1 1952,Box Score,Minneapolis Lakers,77,Indianapolis Olympians,85,,
Fri Feb 1 1952,Box Score,Baltimore Bullets,79,Philadelphia Warriors,81,,
Sat Feb 2 1952,Box Score,Fort Wayne Pistons,76,Baltimore Bullets,63,,
Sat Feb 2 1952,Box Score,Boston Celtics,83,New York Knicks,91,,
Sat Feb 2 1952,Box Score,Milwaukee Hawks,79,Rochester Royals,100,,
Sun Feb 3 1952,Box Score,New York Knicks,95,Boston Celtics,100,,
Sun Feb 3 1952,Box Score,Indianapolis Olympians,70,Fort Wayne Pistons,85,,
Sun Feb 3 1952,Box Score,Philadelphia Warriors,73,Milwaukee Hawks,83,,
Sun Feb 3 1952,Box Score,Rochester Royals,75,Minneapolis Lakers,77,,
Sun Feb 3 1952,Box Score,Baltimore Bullets,73,Syracuse Nationals,95,,
Mon Feb 4 1952,Box Score,New York Knicks,81,Baltimore Bullets,82,,
Tue Feb 5 1952,Box Score,Milwaukee Hawks,75,Fort Wayne Pistons,64,,
Tue Feb 5 1952,Box Score,Philadelphia Warriors,85,Indianapolis Olympians,94,,
Wed Feb 6 1952,Box Score,Syracuse Nationals,88,Boston Celtics,99,,
Wed Feb 6 1952,Box Score,Baltimore Bullets,70,New York Knicks,73,,
Thu Feb 7 1952,Box Score,Philadelphia Warriors,105,Fort Wayne Pistons,91,,
Thu Feb 7 1952,Box Score,Rochester Royals,75,Minneapolis Lakers,86,,
Fri Feb 8 1952,Box Score,New York Knicks,103,Baltimore Bullets,83,,at Philadelphia PA
Fri Feb 8 1952,Box Score,Milwaukee Hawks,76,Indianapolis Olympians,80,,
Fri Feb 8 1952,Box Score,Syracuse Nationals,96,Philadelphia Warriors,87,,
Sat Feb 9 1952,Box Score,Syracuse Nationals,76,Baltimore Bullets,84,,
Sat Feb 9 1952,Box Score,Indianapolis Olympians,83,Milwaukee Hawks,90,,
Sat Feb 9 1952,Box Score,Fort Wayne Pistons,70,Minneapolis Lakers,67,,
Sat Feb 9 1952,Box Score,Philadelphia Warriors,86,New York Knicks,96,,
Sat Feb 9 1952,Box Score,Boston Celtics,100,Rochester Royals,104,,
Sun Feb 10 1952,Box Score,Rochester Royals,111,Boston Celtics,97,,
Sun Feb 10 1952,Box Score,Baltimore Bullets,82,Fort Wayne Pistons,77,,
Sun Feb 10 1952,Box Score,Minneapolis Lakers,69,Milwaukee Hawks,70,2OT,
Sun Feb 10 1952,Box Score,Philadelphia Warriors,84,Syracuse Nationals,91,,
Tue Feb 12 1952,Box Score,Fort Wayne Pistons,78,Indianapolis Olympians,80,,
Tue Feb 12 1952,Box Score,Syracuse Nationals,69,New York Knicks,78,,
Tue Feb 12 1952,Box Score,Rochester Royals,86,Philadelphia Warriors,75,,
Wed Feb 13 1952,Box Score,Rochester Royals,91,Baltimore Bullets,96,,
Thu Feb 14 1952,Box Score,Boston Celtics,90,Fort Wayne Pistons,94,,
Thu Feb 14 1952,Box Score,Baltimore Bullets,66,Indianapolis Olympians,89,,
Thu Feb 14 1952,Box Score,Minneapolis Lakers,109,Milwaukee Hawks,74,,at Grand Forks ND
Thu Feb 14 1952,Box Score,Rochester Royals,78,Syracuse Nationals,76,,
Fri Feb 15 1952,Box Score,Indianapolis Olympians,91,Philadelphia Warriors,112,,
Sat Feb 16 1952,Box Score,Minneapolis Lakers,75,Boston Celtics,77,,at Saint Paul MN
Sat Feb 16 1952,Box Score,Baltimore Bullets,82,New York Knicks,102,,
Sat Feb 16 1952,Box Score,Syracuse Nationals,84,Rochester Royals,92,,
Sun Feb 17 1952,Box Score,Philadelphia Warriors,90,Baltimore Bullets,83,,
Sun Feb 17 1952,Box Score,Milwaukee Hawks,97,Boston Celtics,95,,at Moline IL
Sun Feb 17 1952,Box Score,Minneapolis Lakers,87,Fort Wayne Pistons,99,,
Sun Feb 17 1952,Box Score,Indianapolis Olympians,92,Rochester Royals,100,,
Sun Feb 17 1952,Box Score,New York Knicks,61,Syracuse Nationals,66,,
Mon Feb 18 1952,Box Score,Milwaukee Hawks,84,Boston Celtics,106,,at Hammond IN
Tue Feb 19 1952,Box Score,Boston Celtics,81,Indianapolis Olympians,82,,
Tue Feb 19 1952,Box Score,Minneapolis Lakers,96,New York Knicks,98,,
Tue Feb 19 1952,Box Score,Fort Wayne Pistons,80,Philadelphia Warriors,98,,
Wed Feb 20 1952,Box Score,Minneapolis Lakers,93,Baltimore Bullets,78,,
Wed Feb 20 1952,Box Score,Milwaukee Hawks,80,Indianapolis Olympians,95,,at Louisville KY
Thu Feb 21 1952,Box Score,Fort Wayne Pistons,67,Boston Celtics,88,,
Thu Feb 21 1952,Box Score,Minneapolis Lakers,80,Syracuse Nationals,88,,
Fri Feb 22 1952,Box Score,Milwaukee Hawks,73,Indianapolis Olympians,82,,
Fri Feb 22 1952,Box Score,New York Knicks,95,Philadelphia Warriors,118,,
Sat Feb 23 1952,Box Score,Syracuse Nationals,80,Baltimore Bullets,81,,
Sat Feb 23 1952,Box Score,Milwaukee Hawks,59,Indianapolis Olympians,86,,at Wisconsin Rapids WI
Sat Feb 23 1952,Box Score,Fort Wayne Pistons,77,New York Knicks,82,OT,
Sat Feb 23 1952,Box Score,Minneapolis Lakers,83,Rochester Royals,73,,
Sun Feb 24 1952,Box Score,Minneapolis Lakers,70,Fort Wayne Pistons,83,,
Sun Feb 24 1952,Box Score,Philadelphia Warriors,76,Milwaukee Hawks,71,,at Moline IL
Sun Feb 24 1952,Box Score,Baltimore Bullets,100,Rochester Royals,124,,
Sun Feb 24 1952,Box Score,Boston Celtics,77,Syracuse Nationals,75,,
Mon Feb 25 1952,Box Score,New York Knicks,89,Baltimore Bullets,84,,
Mon Feb 25 1952,Box Score,Philadelphia Warriors,95,Minneapolis Lakers,108,,
Tue Feb 26 1952,Box Score,Philadelphia Warriors,88,Indianapolis Olympians,86,,
Tue Feb 26 1952,Box Score,Milwaukee Hawks,67,Rochester Royals,99,,
Wed Feb 27 1952,Box Score,Syracuse Nationals,81,Boston Celtics,88,,
Wed Feb 27 1952,Box Score,Indianapolis Olympians,89,Philadelphia Warriors,97,,
Thu Feb 28 1952,Box Score,Rochester Royals,72,Boston Celtics,91,,at Raleigh NC
Thu Feb 28 1952,Box Score,Fort Wayne Pistons,83,Syracuse Nationals,88,,
Fri Feb 29 1952,Box Score,Baltimore Bullets,86,Philadelphia Warriors,103,,
Sat Mar 1 1952,Box Score,Philadelphia Warriors,77,Baltimore Bullets,90,,
Sat Mar 1 1952,Box Score,Milwaukee Hawks,58,Fort Wayne Pistons,66,,at Moline IL
Sat Mar 1 1952,Box Score,Minneapolis Lakers,98,Indianapolis Olympians,88,,at Saint Paul MN
Sat Mar 1 1952,Box Score,Boston Celtics,86,New York Knicks,105,,
Sat Mar 1 1952,Box Score,Syracuse Nationals,83,Rochester Royals,98,,
Sun Mar 2 1952,Box Score,New York Knicks,89,Boston Celtics,87,,
Sun Mar 2 1952,Box Score,Indianapolis Olympians,88,Fort Wayne Pistons,101,,
Sun Mar 2 1952,Box Score,Minneapolis Lakers,96,Milwaukee Hawks,85,,
Sun Mar 2 1952,Box Score,Rochester Royals,72,Syracuse Nationals,76,,
Mon Mar 3 1952,Box Score,Rochester Royals,96,Baltimore Bullets,99,,
Tue Mar 4 1952,Box Score,Boston Celtics,91,Baltimore Bullets,80,,at New York NY
Tue Mar 4 1952,Box Score,Fort Wayne Pistons,68,Indianapolis Olympians,86,,
Tue Mar 4 1952,Box Score,Rochester Royals,90,New York Knicks,92,OT,
Tue Mar 4 1952,Box Score,Minneapolis Lakers,81,Philadelphia Warriors,83,,
Wed Mar 5 1952,Box Score,New York Knicks,88,Baltimore Bullets,82,,at Boston MA
Wed Mar 5 1952,Box Score,Minneapolis Lakers,74,Boston Celtics,82,,
Thu Mar 6 1952,Box Score,Syracuse Nationals,83,Fort Wayne Pistons,81,2OT,
Thu Mar 6 1952,Box Score,Milwaukee Hawks,74,Rochester Royals,77,,
Fri Mar 7 1952,Box Score,Syracuse Nationals,76,Indianapolis Olympians,81,,
Fri Mar 7 1952,Box Score,Fort Wayne Pistons,74,Milwaukee Hawks,75,,
Sat Mar 8 1952,Box Score,Boston Celtics,100,Baltimore Bullets,77,,
Sat Mar 8 1952,Box Score,New York Knicks,99,Milwaukee Hawks,103,,at Baltimore MD
Sat Mar 8 1952,Box Score,Syracuse Nationals,83,Philadelphia Warriors,92,,
Sat Mar 8 1952,Box Score,Minneapolis Lakers,92,Rochester Royals,94,OT,
Sun Mar 9 1952,Box Score,Baltimore Bullets,72,Boston Celtics,89,,
Sun Mar 9 1952,Box Score,New York Knicks,79,Fort Wayne Pistons,80,,
Sun Mar 9 1952,Box Score,Rochester Royals,90,Minneapolis Lakers,96,,
Sun Mar 9 1952,Box Score,Philadelphia Warriors,82,Syracuse Nationals,99,,
Mon Mar 10 1952,Box Score,Milwaukee Hawks,80,Baltimore Bullets,91,,
Tue Mar 11 1952,Box Score,Rochester Royals,82,Indianapolis Olympians,81,,
Tue Mar 11 1952,Box Score,Boston Celtics,88,Philadelphia Warriors,84,,
Wed Mar 12 1952,Box Score,Syracuse Nationals,89,Boston Celtics,71,,
