
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Fri Nov 4 1988,Box Score,New York Knicks,115,Boston Celtics,122,OT,
Fri Nov 4 1988,Box Score,Cleveland Cavaliers,133,Charlotte Hornets,93,,
Fri Nov 4 1988,Box Score,Detroit Pistons,107,Chicago Bulls,94,,
Fri Nov 4 1988,Box Score,Los Angeles Lakers,116,Dallas Mavericks,113,,
Fri Nov 4 1988,Box Score,Houston Rockets,117,Denver Nuggets,120,,
Fri Nov 4 1988,Box Score,Milwaukee Bucks,117,Indiana Pacers,103,,
Fri Nov 4 1988,Box Score,Atlanta Hawks,113,New Jersey Nets,105,,
Fri Nov 4 1988,Box Score,Los Angeles Clippers,110,Philadelphia 76ers,129,,
Fri Nov 4 1988,Box Score,Phoenix Suns,105,Portland Trail Blazers,120,,
Fri Nov 4 1988,Box Score,Seattle SuperSonics,104,Utah Jazz,97,,
Sat Nov 5 1988,Box Score,Charlotte Hornets,85,Detroit Pistons,94,,
Sat Nov 5 1988,Box Score,Phoenix Suns,104,Golden State Warriors,117,,
Sat Nov 5 1988,Box Score,Dallas Mavericks,114,Houston Rockets,113,OT,
Sat Nov 5 1988,Box Score,Cleveland Cavaliers,105,Indiana Pacers,99,,
Sat Nov 5 1988,Box Score,Los Angeles Clippers,111,Miami Heat,91,,
Sat Nov 5 1988,Box Score,Atlanta Hawks,107,Milwaukee Bucks,94,,
Sat Nov 5 1988,Box Score,New York Knicks,102,New Jersey Nets,112,,
Sat Nov 5 1988,Box Score,Boston Celtics,115,Philadelphia 76ers,129,,
Sat Nov 5 1988,Box Score,Sacramento Kings,103,Portland Trail Blazers,121,,
Sat Nov 5 1988,Box Score,Los Angeles Lakers,107,San Antonio Spurs,122,,
Sat Nov 5 1988,Box Score,Denver Nuggets,141,Seattle SuperSonics,142,OT,
Sat Nov 5 1988,Box Score,Chicago Bulls,111,Washington Bullets,98,,
Tue Nov 8 1988,Box Score,Indiana Pacers,107,Atlanta Hawks,112,,
Tue Nov 8 1988,Box Score,Los Angeles Clippers,105,Charlotte Hornets,117,,
Tue Nov 8 1988,Box Score,Miami Heat,88,Dallas Mavericks,92,,
Tue Nov 8 1988,Box Score,Los Angeles Lakers,114,Golden State Warriors,102,,
Tue Nov 8 1988,Box Score,San Antonio Spurs,102,Houston Rockets,120,,
Tue Nov 8 1988,Box Score,Washington Bullets,101,New Jersey Nets,109,,
Tue Nov 8 1988,Box Score,Chicago Bulls,117,New York Knicks,126,,
Tue Nov 8 1988,Box Score,Detroit Pistons,116,Philadelphia 76ers,109,,
Tue Nov 8 1988,Box Score,Seattle SuperSonics,97,Sacramento Kings,75,,
Wed Nov 9 1988,Box Score,Chicago Bulls,110,Boston Celtics,104,,
Wed Nov 9 1988,Box Score,Los Angeles Clippers,91,Cleveland Cavaliers,108,,
Wed Nov 9 1988,Box Score,Atlanta Hawks,95,Detroit Pistons,101,OT,
Wed Nov 9 1988,Box Score,Denver Nuggets,110,Los Angeles Lakers,128,,
Wed Nov 9 1988,Box Score,Philadelphia 76ers,103,Milwaukee Bucks,114,,
Wed Nov 9 1988,Box Score,Dallas Mavericks,103,Phoenix Suns,111,,
Wed Nov 9 1988,Box Score,Miami Heat,93,San Antonio Spurs,117,,
Wed Nov 9 1988,Box Score,Golden State Warriors,113,Seattle SuperSonics,108,,
Wed Nov 9 1988,Box Score,Sacramento Kings,81,Utah Jazz,105,,
Wed Nov 9 1988,Box Score,New York Knicks,117,Washington Bullets,110,,
Thu Nov 10 1988,Box Score,Portland Trail Blazers,115,Denver Nuggets,135,,
Thu Nov 10 1988,Box Score,Utah Jazz,99,Houston Rockets,106,,
Fri Nov 11 1988,Box Score,Detroit Pistons,116,Boston Celtics,107,,
Fri Nov 11 1988,Box Score,New Jersey Nets,85,Chicago Bulls,97,,
Fri Nov 11 1988,Box Score,San Antonio Spurs,102,Dallas Mavericks,115,,
Fri Nov 11 1988,Box Score,New York Knicks,121,Indiana Pacers,120,OT,
Fri Nov 11 1988,Box Score,Seattle SuperSonics,103,Los Angeles Lakers,114,,
Fri Nov 11 1988,Box Score,Houston Rockets,121,Miami Heat,100,,
Fri Nov 11 1988,Box Score,Atlanta Hawks,105,Philadelphia 76ers,107,,
Fri Nov 11 1988,Box Score,Golden State Warriors,103,Phoenix Suns,141,,
Fri Nov 11 1988,Box Score,Charlotte Hornets,87,Washington Bullets,96,,
Sat Nov 12 1988,Box Score,Charlotte Hornets,111,Atlanta Hawks,132,,
Sat Nov 12 1988,Box Score,Indiana Pacers,96,Cleveland Cavaliers,121,,
Sat Nov 12 1988,Box Score,Sacramento Kings,71,Dallas Mavericks,111,,
Sat Nov 12 1988,Box Score,Seattle SuperSonics,129,Denver Nuggets,141,,
Sat Nov 12 1988,Box Score,Portland Trail Blazers,100,Golden State Warriors,107,,
Sat Nov 12 1988,Box Score,Phoenix Suns,127,Los Angeles Clippers,138,OT,
Sat Nov 12 1988,Box Score,Boston Celtics,100,Milwaukee Bucks,108,,
Sat Nov 12 1988,Box Score,Chicago Bulls,91,New Jersey Nets,97,,
Sat Nov 12 1988,Box Score,Washington Bullets,101,New York Knicks,111,,
Sat Nov 12 1988,Box Score,Utah Jazz,105,San Antonio Spurs,96,,
Sun Nov 13 1988,Box Score,Sacramento Kings,127,Houston Rockets,129,,
Sun Nov 13 1988,Box Score,Denver Nuggets,143,Portland Trail Blazers,132,,
Mon Nov 14 1988,Box Score,Golden State Warriors,100,New Jersey Nets,96,,
Tue Nov 15 1988,Box Score,New Jersey Nets,106,Charlotte Hornets,99,,
Tue Nov 15 1988,Box Score,Philadelphia 76ers,107,Chicago Bulls,120,,
Tue Nov 15 1988,Box Score,Atlanta Hawks,97,Cleveland Cavaliers,95,,
Tue Nov 15 1988,Box Score,Detroit Pistons,108,Dallas Mavericks,99,,
Tue Nov 15 1988,Box Score,Los Angeles Lakers,148,Denver Nuggets,146,2OT,
Tue Nov 15 1988,Box Score,New York Knicks,126,Houston Rockets,121,,
Tue Nov 15 1988,Box Score,Boston Celtics,84,Miami Heat,65,,
Tue Nov 15 1988,Box Score,Los Angeles Clippers,103,Portland Trail Blazers,125,,
Tue Nov 15 1988,Box Score,Phoenix Suns,119,Sacramento Kings,89,,
Tue Nov 15 1988,Box Score,Indiana Pacers,96,Utah Jazz,108,,
Wed Nov 16 1988,Box Score,Golden State Warriors,104,Boston Celtics,107,,
Wed Nov 16 1988,Box Score,Sacramento Kings,101,Los Angeles Clippers,112,,
Wed Nov 16 1988,Box Score,Chicago Bulls,110,Philadelphia 76ers,123,,
