
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Fri Feb 5 1999,Box Score,Cleveland Cavaliers,83,Atlanta Hawks,100,,
Fri Feb 5 1999,Box Score,Toronto Raptors,103,Boston Celtics,92,,
Fri Feb 5 1999,Box Score,Philadelphia 76ers,78,Charlotte Hornets,66,,
Fri Feb 5 1999,Box Score,Minnesota Timberwolves,110,Denver Nuggets,92,,
Fri Feb 5 1999,Box Score,Washington Wizards,81,Indiana Pacers,96,,
Fri Feb 5 1999,Box Score,Phoenix Suns,101,Los Angeles Clippers,92,,
Fri Feb 5 1999,Box Score,Houston Rockets,91,Los Angeles Lakers,99,,
Fri Feb 5 1999,Box Score,Detroit Pistons,95,Miami Heat,81,,
Fri Feb 5 1999,Box Score,New York Knicks,85,Orlando Magic,93,,
Fri Feb 5 1999,Box Score,Sacramento Kings,83,San Antonio Spurs,101,,
Fri Feb 5 1999,Box Score,Dallas Mavericks,86,Seattle SuperSonics,92,OT,
Fri Feb 5 1999,Box Score,Chicago Bulls,96,Utah Jazz,104,,
Sat Feb 6 1999,Box Score,New Jersey Nets,106,Atlanta Hawks,111,,
Sat Feb 6 1999,Box Score,Cleveland Cavaliers,73,Boston Celtics,77,,
Sat Feb 6 1999,Box Score,Milwaukee Bucks,113,Charlotte Hornets,107,OT,
Sat Feb 6 1999,Box Score,Houston Rockets,86,Golden State Warriors,84,,
Sat Feb 6 1999,Box Score,Orlando Magic,75,Philadelphia 76ers,95,,
Sat Feb 6 1999,Box Score,Minnesota Timberwolves,82,San Antonio Spurs,96,,
Sat Feb 6 1999,Box Score,Toronto Raptors,97,Washington Wizards,98,,
Sun Feb 7 1999,Box Score,Indiana Pacers,98,Detroit Pistons,107,,
Sun Feb 7 1999,Box Score,Dallas Mavericks,102,Golden State Warriors,99,2OT,
Sun Feb 7 1999,Box Score,Chicago Bulls,89,Los Angeles Clippers,84,,
Sun Feb 7 1999,Box Score,Utah Jazz,100,Los Angeles Lakers,91,,
