
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Wed Mar 24 1965,Box Score,Philadelphia 76ers,119,Cincinnati Royals,117,OT,
Wed Mar 24 1965,Box Score,Baltimore Bullets,108,St. Louis Hawks,105,,
Fri Mar 26 1965,Box Score,Cincinnati Royals,121,Philadelphia 76ers,120,,
Fri Mar 26 1965,Box Score,Baltimore Bullets,105,St. Louis Hawks,129,,
Sat Mar 27 1965,Box Score,St. Louis Hawks,99,Baltimore Bullets,131,,
Sun Mar 28 1965,Box Score,Philadelphia 76ers,108,Cincinnati Royals,94,,
Tue Mar 30 1965,Box Score,St. Louis Hawks,103,Baltimore Bullets,109,,
Wed Mar 31 1965,Box Score,Cincinnati Royals,112,Philadelphia 76ers,119,,
Sat Apr 3 1965,Box Score,Baltimore Bullets,115,Los Angeles Lakers,121,,
Sun Apr 4 1965,Box Score,Philadelphia 76ers,98,Boston Celtics,108,,
Mon Apr 5 1965,Box Score,Baltimore Bullets,115,Los Angeles Lakers,118,,
Tue Apr 6 1965,Box Score,Boston Celtics,103,Philadelphia 76ers,109,,
Wed Apr 7 1965,Box Score,Los Angeles Lakers,115,Baltimore Bullets,122,,
Thu Apr 8 1965,Box Score,Philadelphia 76ers,94,Boston Celtics,112,,
Fri Apr 9 1965,Box Score,Los Angeles Lakers,112,Baltimore Bullets,114,,
Fri Apr 9 1965,Box Score,Boston Celtics,131,Philadelphia 76ers,134,OT,
Sun Apr 11 1965,Box Score,Philadelphia 76ers,108,Boston Celtics,114,,
Sun Apr 11 1965,Box Score,Baltimore Bullets,112,Los Angeles Lakers,120,,
Tue Apr 13 1965,Box Score,Los Angeles Lakers,117,Baltimore Bullets,115,,
Tue Apr 13 1965,Box Score,Boston Celtics,106,Philadelphia 76ers,112,,
Thu Apr 15 1965,Box Score,Philadelphia 76ers,109,Boston Celtics,110,,
Sun Apr 18 1965,Box Score,Los Angeles Lakers,110,Boston Celtics,142,,
Mon Apr 19 1965,Box Score,Los Angeles Lakers,123,Boston Celtics,129,,
Wed Apr 21 1965,Box Score,Boston Celtics,105,Los Angeles Lakers,126,,
Fri Apr 23 1965,Box Score,Boston Celtics,112,Los Angeles Lakers,99,,
Sun Apr 25 1965,Box Score,Los Angeles Lakers,96,Boston Celtics,129,,
