
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Sun Nov 2 1975,Box Score,Milwaukee Bucks,89,Houston Rockets,104,,
Sun Nov 2 1975,Box Score,Atlanta Hawks,113,Los Angeles Lakers,116,OT,
Sun Nov 2 1975,Box Score,Washington Bullets,94,Seattle SuperSonics,85,,
Tue Nov 4 1975,Box Score,Philadelphia 76ers,121,Buffalo Braves,114,,
Tue Nov 4 1975,Box Score,Phoenix Suns,96,Chicago Bulls,80,,
Tue Nov 4 1975,Box Score,New York Knicks,106,Houston Rockets,119,,
Tue Nov 4 1975,Box Score,Los Angeles Lakers,98,Kansas City Kings,116,,
Tue Nov 4 1975,Box Score,Detroit Pistons,101,Milwaukee Bucks,103,,
Tue Nov 4 1975,Box Score,Atlanta Hawks,98,Portland Trail Blazers,97,,
Tue Nov 4 1975,Box Score,Cleveland Cavaliers,96,Washington Bullets,113,,
Wed Nov 5 1975,Box Score,Buffalo Braves,95,Boston Celtics,105,,
Wed Nov 5 1975,Box Score,Seattle SuperSonics,107,Detroit Pistons,124,,
Wed Nov 5 1975,Box Score,Los Angeles Lakers,110,New Orleans Jazz,113,,
Wed Nov 5 1975,Box Score,Chicago Bulls,82,Philadelphia 76ers,115,,
Thu Nov 6 1975,Box Score,Cleveland Cavaliers,113,Atlanta Hawks,108,,
Thu Nov 6 1975,Box Score,New York Knicks,96,Golden State Warriors,111,,
Thu Nov 6 1975,Box Score,Seattle SuperSonics,100,Washington Bullets,110,,
Fri Nov 7 1975,Box Score,Detroit Pistons,124,Chicago Bulls,122,,
Fri Nov 7 1975,Box Score,New York Knicks,97,Los Angeles Lakers,105,,
Fri Nov 7 1975,Box Score,Boston Celtics,101,Milwaukee Bucks,104,,
Fri Nov 7 1975,Box Score,Cleveland Cavaliers,94,New Orleans Jazz,90,,
Fri Nov 7 1975,Box Score,Phoenix Suns,99,Philadelphia 76ers,103,,
Fri Nov 7 1975,Box Score,Kansas City Kings,88,Portland Trail Blazers,92,,
Sat Nov 8 1975,Box Score,Seattle SuperSonics,94,Atlanta Hawks,107,,
Sat Nov 8 1975,Box Score,Phoenix Suns,105,Buffalo Braves,110,,
Sat Nov 8 1975,Box Score,Boston Celtics,118,Detroit Pistons,104,,
Sat Nov 8 1975,Box Score,Los Angeles Lakers,106,Golden State Warriors,114,,
Sat Nov 8 1975,Box Score,Cleveland Cavaliers,112,Houston Rockets,116,,
Sat Nov 8 1975,Box Score,Milwaukee Bucks,99,Washington Bullets,95,2OT,
Sun Nov 9 1975,Box Score,Kansas City Kings,112,Los Angeles Lakers,125,,
Sun Nov 9 1975,Box Score,Seattle SuperSonics,111,New Orleans Jazz,97,,
Sun Nov 9 1975,Box Score,New York Knicks,96,Portland Trail Blazers,115,,
Tue Nov 11 1975,Box Score,Atlanta Hawks,100,Boston Celtics,91,,at Hartford CT
Tue Nov 11 1975,Box Score,Washington Bullets,105,Buffalo Braves,90,,
Tue Nov 11 1975,Box Score,Cleveland Cavaliers,98,Golden State Warriors,103,,
Tue Nov 11 1975,Box Score,Philadelphia 76ers,81,Milwaukee Bucks,108,,
Tue Nov 11 1975,Box Score,New York Knicks,81,Phoenix Suns,112,,
Tue Nov 11 1975,Box Score,New Orleans Jazz,104,Portland Trail Blazers,106,,
Wed Nov 12 1975,Box Score,Atlanta Hawks,109,Detroit Pistons,106,,
Wed Nov 12 1975,Box Score,Buffalo Braves,93,Houston Rockets,80,,
Wed Nov 12 1975,Box Score,New Orleans Jazz,100,Los Angeles Lakers,116,,
Wed Nov 12 1975,Box Score,Milwaukee Bucks,107,Philadelphia 76ers,84,,
Wed Nov 12 1975,Box Score,Kansas City Kings,107,Seattle SuperSonics,92,,
Thu Nov 13 1975,Box Score,Chicago Bulls,87,Golden State Warriors,98,,
Thu Nov 13 1975,Box Score,Houston Rockets,102,New York Knicks,108,,
Thu Nov 13 1975,Box Score,Seattle SuperSonics,103,Phoenix Suns,106,,
Thu Nov 13 1975,Box Score,Boston Celtics,107,Washington Bullets,110,,
Fri Nov 14 1975,Box Score,Washington Bullets,88,Atlanta Hawks,97,,
Fri Nov 14 1975,Box Score,Philadelphia 76ers,119,Boston Celtics,109,,
Fri Nov 14 1975,Box Score,Phoenix Suns,107,Los Angeles Lakers,114,,
Fri Nov 14 1975,Box Score,Buffalo Braves,112,Milwaukee Bucks,98,,
Fri Nov 14 1975,Box Score,Chicago Bulls,89,Portland Trail Blazers,93,,
Fri Nov 14 1975,Box Score,Cleveland Cavaliers,97,Seattle SuperSonics,100,OT,
Sat Nov 15 1975,Box Score,Boston Celtics,112,Buffalo Braves,110,,
Sat Nov 15 1975,Box Score,Milwaukee Bucks,89,Detroit Pistons,101,,
Sat Nov 15 1975,Box Score,Kansas City Kings,92,Golden State Warriors,123,,
Sat Nov 15 1975,Box Score,New Orleans Jazz,101,Houston Rockets,103,,
Sat Nov 15 1975,Box Score,Atlanta Hawks,86,New York Knicks,92,,
Sat Nov 15 1975,Box Score,Washington Bullets,109,Philadelphia 76ers,110,3OT,
Sat Nov 15 1975,Box Score,Cleveland Cavaliers,99,Portland Trail Blazers,95,,
Sun Nov 16 1975,Box Score,New York Knicks,96,Atlanta Hawks,97,,
Sun Nov 16 1975,Box Score,Chicago Bulls,93,Los Angeles Lakers,110,,
Sun Nov 16 1975,Box Score,Golden State Warriors,98,Seattle SuperSonics,102,,
Tue Nov 18 1975,Box Score,Los Angeles Lakers,106,Buffalo Braves,120,,
Tue Nov 18 1975,Box Score,Houston Rockets,95,Cleveland Cavaliers,91,,
Tue Nov 18 1975,Box Score,Golden State Warriors,112,New Orleans Jazz,104,,
Tue Nov 18 1975,Box Score,Portland Trail Blazers,92,New York Knicks,101,,
Wed Nov 19 1975,Box Score,Golden State Warriors,98,Atlanta Hawks,104,OT,
Wed Nov 19 1975,Box Score,Portland Trail Blazers,114,Detroit Pistons,120,,
Wed Nov 19 1975,Box Score,Los Angeles Lakers,118,Houston Rockets,110,,
Wed Nov 19 1975,Box Score,Kansas City Kings,103,Philadelphia 76ers,113,,
Wed Nov 19 1975,Box Score,Milwaukee Bucks,96,Phoenix Suns,94,,
Wed Nov 19 1975,Box Score,Chicago Bulls,87,Seattle SuperSonics,97,,
Thu Nov 20 1975,Box Score,Buffalo Braves,118,Cleveland Cavaliers,115,OT,
Thu Nov 20 1975,Box Score,Atlanta Hawks,96,Washington Bullets,105,,
Fri Nov 21 1975,Box Score,New York Knicks,101,Boston Celtics,110,,
Fri Nov 21 1975,Box Score,Buffalo Braves,94,Detroit Pistons,104,,
Fri Nov 21 1975,Box Score,Chicago Bulls,98,Kansas City Kings,107,,
Fri Nov 21 1975,Box Score,Milwaukee Bucks,104,Los Angeles Lakers,116,,
Fri Nov 21 1975,Box Score,Portland Trail Blazers,111,Philadelphia 76ers,131,,
Fri Nov 21 1975,Box Score,Houston Rockets,92,Phoenix Suns,107,,
Sat Nov 22 1975,Box Score,New Orleans Jazz,89,Atlanta Hawks,85,,
Sat Nov 22 1975,Box Score,Portland Trail Blazers,109,Buffalo Braves,104,,
Sat Nov 22 1975,Box Score,Cleveland Cavaliers,95,New York Knicks,94,,
Sat Nov 22 1975,Box Score,Golden State Warriors,111,Washington Bullets,71,,
Sun Nov 23 1975,Box Score,Philadelphia 76ers,111,Atlanta Hawks,115,,
Sun Nov 23 1975,Box Score,Boston Celtics,105,Cleveland Cavaliers,90,,
Sun Nov 23 1975,Box Score,Houston Rockets,99,Los Angeles Lakers,110,,
Sun Nov 23 1975,Box Score,Milwaukee Bucks,104,Seattle SuperSonics,112,,
Tue Nov 25 1975,Box Score,Cleveland Cavaliers,98,Chicago Bulls,94,,
Tue Nov 25 1975,Box Score,Seattle SuperSonics,128,New York Knicks,127,OT,
Tue Nov 25 1975,Box Score,Golden State Warriors,108,Philadelphia 76ers,109,,
Tue Nov 25 1975,Box Score,Houston Rockets,100,Washington Bullets,89,,
Wed Nov 26 1975,Box Score,Seattle SuperSonics,110,Boston Celtics,109,,
Wed Nov 26 1975,Box Score,Kansas City Kings,104,Detroit Pistons,120,,
Wed Nov 26 1975,Box Score,Washington Bullets,85,Houston Rockets,97,,
Wed Nov 26 1975,Box Score,Portland Trail Blazers,118,Los Angeles Lakers,101,,
Wed Nov 26 1975,Box Score,Atlanta Hawks,113,New Orleans Jazz,108,,
Wed Nov 26 1975,Box Score,Buffalo Braves,106,Phoenix Suns,107,,
Thu Nov 27 1975,Box Score,Kansas City Kings,95,Cleveland Cavaliers,91,,
Thu Nov 27 1975,Box Score,Golden State Warriors,106,Milwaukee Bucks,105,,
Thu Nov 27 1975,Box Score,New York Knicks,96,Washington Bullets,90,,
Fri Nov 28 1975,Box Score,Atlanta Hawks,107,Boston Celtics,114,,
Fri Nov 28 1975,Box Score,Milwaukee Bucks,69,Chicago Bulls,89,,
Fri Nov 28 1975,Box Score,New Orleans Jazz,97,Kansas City Kings,98,,
Fri Nov 28 1975,Box Score,Buffalo Braves,105,Los Angeles Lakers,126,,
Fri Nov 28 1975,Box Score,Seattle SuperSonics,94,Philadelphia 76ers,113,,
Fri Nov 28 1975,Box Score,Portland Trail Blazers,101,Phoenix Suns,110,,
Sat Nov 29 1975,Box Score,Seattle SuperSonics,108,Cleveland Cavaliers,124,,
Sat Nov 29 1975,Box Score,Phoenix Suns,100,Golden State Warriors,112,,
Sat Nov 29 1975,Box Score,Philadelphia 76ers,98,Houston Rockets,99,,
Sat Nov 29 1975,Box Score,Chicago Bulls,85,Milwaukee Bucks,88,,
Sat Nov 29 1975,Box Score,Detroit Pistons,115,New York Knicks,110,,
Sat Nov 29 1975,Box Score,Buffalo Braves,115,Portland Trail Blazers,130,,
Sun Nov 30 1975,Box Score,New York Knicks,98,Kansas City Kings,110,,
Sun Nov 30 1975,Box Score,Portland Trail Blazers,109,Los Angeles Lakers,116,,
Sun Nov 30 1975,Box Score,Philadelphia 76ers,113,New Orleans Jazz,96,,
Tue Dec 2 1975,Box Score,New Orleans Jazz,108,Buffalo Braves,96,,
Tue Dec 2 1975,Box Score,Houston Rockets,91,Chicago Bulls,77,,
Tue Dec 2 1975,Box Score,Portland Trail Blazers,80,Cleveland Cavaliers,91,,
Tue Dec 2 1975,Box Score,Seattle SuperSonics,101,Kansas City Kings,90,,
Tue Dec 2 1975,Box Score,Boston Celtics,103,New York Knicks,100,,
Tue Dec 2 1975,Box Score,Golden State Warriors,98,Phoenix Suns,115,,
Tue Dec 2 1975,Box Score,Los Angeles Lakers,104,Washington Bullets,107,,
Wed Dec 3 1975,Box Score,Chicago Bulls,109,Boston Celtics,106,,
Wed Dec 3 1975,Box Score,Los Angeles Lakers,118,Detroit Pistons,110,,
Wed Dec 3 1975,Box Score,Seattle SuperSonics,101,Houston Rockets,107,,
Wed Dec 3 1975,Box Score,Portland Trail Blazers,92,Milwaukee Bucks,114,,
Wed Dec 3 1975,Box Score,New Orleans Jazz,94,Philadelphia 76ers,102,,
Thu Dec 4 1975,Box Score,Portland Trail Blazers,87,Atlanta Hawks,94,,
Thu Dec 4 1975,Box Score,Cleveland Cavaliers,101,Kansas City Kings,105,,
Fri Dec 5 1975,Box Score,New Orleans Jazz,93,Boston Celtics,104,,
Fri Dec 5 1975,Box Score,Cleveland Cavaliers,88,Buffalo Braves,125,,
Fri Dec 5 1975,Box Score,Houston Rockets,91,Detroit Pistons,102,,
Fri Dec 5 1975,Box Score,Kansas City Kings,95,Milwaukee Bucks,103,,
Fri Dec 5 1975,Box Score,New York Knicks,97,Philadelphia 76ers,99,,
Fri Dec 5 1975,Box Score,Washington Bullets,92,Phoenix Suns,87,,
Sat Dec 6 1975,Box Score,Boston Celtics,111,Atlanta Hawks,104,,
Sat Dec 6 1975,Box Score,Portland Trail Blazers,90,Chicago Bulls,77,,
Sat Dec 6 1975,Box Score,Seattle SuperSonics,94,Golden State Warriors,104,,
Sat Dec 6 1975,Box Score,Detroit Pistons,96,Houston Rockets,105,,
Sat Dec 6 1975,Box Score,Philadelphia 76ers,98,Kansas City Kings,84,,
Sat Dec 6 1975,Box Score,Buffalo Braves,98,New York Knicks,108,,
Sun Dec 7 1975,Box Score,Washington Bullets,106,Los Angeles Lakers,114,,
Sun Dec 7 1975,Box Score,Chicago Bulls,97,Phoenix Suns,114,,
Sun Dec 7 1975,Box Score,Golden State Warriors,115,Seattle SuperSonics,106,,
Tue Dec 9 1975,Box Score,Kansas City Kings,107,Buffalo Braves,126,,
Tue Dec 9 1975,Box Score,Detroit Pistons,124,Golden State Warriors,129,,
Tue Dec 9 1975,Box Score,Phoenix Suns,104,New Orleans Jazz,89,,
Tue Dec 9 1975,Box Score,Milwaukee Bucks,109,New York Knicks,100,,
Tue Dec 9 1975,Box Score,Cleveland Cavaliers,85,Philadelphia 76ers,100,,
Tue Dec 9 1975,Box Score,Washington Bullets,116,Portland Trail Blazers,95,,
Wed Dec 10 1975,Box Score,Milwaukee Bucks,98,Boston Celtics,111,,
Wed Dec 10 1975,Box Score,Phoenix Suns,105,Houston Rockets,91,,
Wed Dec 10 1975,Box Score,Atlanta Hawks,94,Kansas City Kings,100,,
Wed Dec 10 1975,Box Score,Chicago Bulls,79,Seattle SuperSonics,99,,
Thu Dec 11 1975,Box Score,Buffalo Braves,99,Atlanta Hawks,122,,
Thu Dec 11 1975,Box Score,New York Knicks,95,Cleveland Cavaliers,109,,
Thu Dec 11 1975,Box Score,Portland Trail Blazers,89,Golden State Warriors,101,,
Thu Dec 11 1975,Box Score,Philadelphia 76ers,110,Phoenix Suns,106,,
Thu Dec 11 1975,Box Score,New Orleans Jazz,109,Washington Bullets,117,,
Fri Dec 12 1975,Box Score,Washington Bullets,108,Boston Celtics,130,,
Fri Dec 12 1975,Box Score,New York Knicks,110,Buffalo Braves,123,,
Fri Dec 12 1975,Box Score,Chicago Bulls,99,Kansas City Kings,109,,
Fri Dec 12 1975,Box Score,Philadelphia 76ers,102,Los Angeles Lakers,114,,
Fri Dec 12 1975,Box Score,Cleveland Cavaliers,109,Milwaukee Bucks,91,,
Fri Dec 12 1975,Box Score,Detroit Pistons,95,Seattle SuperSonics,97,,
Sat Dec 13 1975,Box Score,Kansas City Kings,101,Atlanta Hawks,115,,
Sat Dec 13 1975,Box Score,Buffalo Braves,103,Chicago Bulls,101,,
Sat Dec 13 1975,Box Score,New Orleans Jazz,90,Cleveland Cavaliers,112,,
Sat Dec 13 1975,Box Score,Boston Celtics,137,Houston Rockets,120,,
Sat Dec 13 1975,Box Score,Washington Bullets,107,New York Knicks,126,,
Sat Dec 13 1975,Box Score,Los Angeles Lakers,108,Phoenix Suns,116,,
Sat Dec 13 1975,Box Score,Detroit Pistons,91,Portland Trail Blazers,101,,
Sun Dec 14 1975,Box Score,Golden State Warriors,115,Kansas City Kings,105,,
Sun Dec 14 1975,Box Score,Detroit Pistons,100,Los Angeles Lakers,110,,
Sun Dec 14 1975,Box Score,Boston Celtics,102,New Orleans Jazz,93,,
Sun Dec 14 1975,Box Score,Phoenix Suns,105,Portland Trail Blazers,96,,
Sun Dec 14 1975,Box Score,Philadelphia 76ers,105,Seattle SuperSonics,114,,
Tue Dec 16 1975,Box Score,Golden State Warriors,91,Chicago Bulls,87,,
Tue Dec 16 1975,Box Score,Houston Rockets,111,Kansas City Kings,100,,
Tue Dec 16 1975,Box Score,Cleveland Cavaliers,123,Los Angeles Lakers,103,,
Tue Dec 16 1975,Box Score,Atlanta Hawks,96,New York Knicks,97,,
Tue Dec 16 1975,Box Score,Philadelphia 76ers,105,Portland Trail Blazers,98,,
Tue Dec 16 1975,Box Score,Buffalo Braves,94,Washington Bullets,100,,
Wed Dec 17 1975,Box Score,Kansas City Kings,104,Boston Celtics,118,,at Hartford CT
Wed Dec 17 1975,Box Score,Houston Rockets,85,Buffalo Braves,88,,
Wed Dec 17 1975,Box Score,Golden State Warriors,113,Detroit Pistons,102,,
Wed Dec 17 1975,Box Score,Washington Bullets,88,New Orleans Jazz,105,,
Wed Dec 17 1975,Box Score,Milwaukee Bucks,111,Phoenix Suns,116,,
Wed Dec 17 1975,Box Score,Cleveland Cavaliers,115,Seattle SuperSonics,101,,
Thu Dec 18 1975,Box Score,Los Angeles Lakers,98,Atlanta Hawks,114,,
Fri Dec 19 1975,Box Score,New York Knicks,112,Boston Celtics,120,,
Fri Dec 19 1975,Box Score,Washington Bullets,88,Buffalo Braves,104,,
Fri Dec 19 1975,Box Score,Los Angeles Lakers,91,Chicago Bulls,104,,
Fri Dec 19 1975,Box Score,Philadelphia 76ers,115,Detroit Pistons,114,OT,
Fri Dec 19 1975,Box Score,Atlanta Hawks,107,Houston Rockets,113,,
Fri Dec 19 1975,Box Score,Cleveland Cavaliers,128,Phoenix Suns,124,2OT,
Fri Dec 19 1975,Box Score,New Orleans Jazz,102,Seattle SuperSonics,113,,
Sat Dec 20 1975,Box Score,Houston Rockets,108,Atlanta Hawks,123,,
Sat Dec 20 1975,Box Score,Milwaukee Bucks,87,Golden State Warriors,124,,
Sat Dec 20 1975,Box Score,Buffalo Braves,117,Kansas City Kings,110,,
Sat Dec 20 1975,Box Score,Chicago Bulls,89,New York Knicks,96,,
Sat Dec 20 1975,Box Score,Boston Celtics,111,Philadelphia 76ers,97,,
Sat Dec 20 1975,Box Score,New Orleans Jazz,105,Portland Trail Blazers,97,,
Sat Dec 20 1975,Box Score,Detroit Pistons,86,Washington Bullets,98,,
Sun Dec 21 1975,Box Score,Chicago Bulls,97,Atlanta Hawks,90,OT,
Sun Dec 21 1975,Box Score,Los Angeles Lakers,98,Cleveland Cavaliers,99,,
Sun Dec 21 1975,Box Score,New Orleans Jazz,120,Phoenix Suns,107,,
Sun Dec 21 1975,Box Score,Golden State Warriors,108,Portland Trail Blazers,102,,
Sun Dec 21 1975,Box Score,Milwaukee Bucks,103,Seattle SuperSonics,101,,
Tue Dec 23 1975,Box Score,Boston Celtics,92,Buffalo Braves,101,,
Tue Dec 23 1975,Box Score,Washington Bullets,120,Detroit Pistons,102,,
Tue Dec 23 1975,Box Score,New Orleans Jazz,97,Golden State Warriors,105,,
Tue Dec 23 1975,Box Score,Chicago Bulls,94,Houston Rockets,103,,
Tue Dec 23 1975,Box Score,Kansas City Kings,97,Los Angeles Lakers,111,,
Tue Dec 23 1975,Box Score,New York Knicks,110,Milwaukee Bucks,108,,
Tue Dec 23 1975,Box Score,Seattle SuperSonics,100,Portland Trail Blazers,125,,
Thu Dec 25 1975,Box Score,Houston Rockets,99,New Orleans Jazz,101,,
Thu Dec 25 1975,Box Score,Philadelphia 76ers,103,New York Knicks,111,,
Thu Dec 25 1975,Box Score,Kansas City Kings,111,Phoenix Suns,122,,
Thu Dec 25 1975,Box Score,Atlanta Hawks,94,Washington Bullets,99,,
Fri Dec 26 1975,Box Score,Atlanta Hawks,98,Cleveland Cavaliers,97,,
Fri Dec 26 1975,Box Score,Chicago Bulls,87,Detroit Pistons,101,,
Fri Dec 26 1975,Box Score,Portland Trail Blazers,95,Los Angeles Lakers,104,,
Fri Dec 26 1975,Box Score,Washington Bullets,81,Milwaukee Bucks,85,,
Fri Dec 26 1975,Box Score,Buffalo Braves,95,Philadelphia 76ers,96,,
Fri Dec 26 1975,Box Score,Boston Celtics,112,Phoenix Suns,106,,
Fri Dec 26 1975,Box Score,Kansas City Kings,87,Seattle SuperSonics,90,,
Sat Dec 27 1975,Box Score,Milwaukee Bucks,82,Atlanta Hawks,87,,
Sat Dec 27 1975,Box Score,Philadelphia 76ers,105,Buffalo Braves,130,,
Sat Dec 27 1975,Box Score,Detroit Pistons,99,Chicago Bulls,112,,
Sat Dec 27 1975,Box Score,Houston Rockets,113,Golden State Warriors,110,,
Sat Dec 27 1975,Box Score,New Orleans Jazz,101,New York Knicks,108,,
Sat Dec 27 1975,Box Score,Los Angeles Lakers,109,Seattle SuperSonics,100,,
Sat Dec 27 1975,Box Score,Cleveland Cavaliers,106,Washington Bullets,100,,
Sun Dec 28 1975,Box Score,Buffalo Braves,88,Cleveland Cavaliers,111,,
Sun Dec 28 1975,Box Score,Detroit Pistons,103,Kansas City Kings,87,,at Omaha NE
Sun Dec 28 1975,Box Score,Boston Celtics,123,Los Angeles Lakers,113,,
Sun Dec 28 1975,Box Score,Phoenix Suns,85,Milwaukee Bucks,88,,
Sun Dec 28 1975,Box Score,Golden State Warriors,92,Portland Trail Blazers,96,,
Sun Dec 28 1975,Box Score,Houston Rockets,106,Seattle SuperSonics,116,,
Mon Dec 29 1975,Box Score,New York Knicks,94,Chicago Bulls,93,,
Tue Dec 30 1975,Box Score,Milwaukee Bucks,106,Buffalo Braves,118,,
Tue Dec 30 1975,Box Score,Kansas City Kings,106,Cleveland Cavaliers,110,,
Tue Dec 30 1975,Box Score,Boston Celtics,101,Golden State Warriors,133,,
Tue Dec 30 1975,Box Score,Seattle SuperSonics,112,Los Angeles Lakers,100,,
Tue Dec 30 1975,Box Score,Phoenix Suns,88,New York Knicks,114,,
Tue Dec 30 1975,Box Score,Detroit Pistons,108,Philadelphia 76ers,114,,
Tue Dec 30 1975,Box Score,Chicago Bulls,81,Washington Bullets,96,,
Thu Jan 1 1976,Box Score,Houston Rockets,110,Portland Trail Blazers,107,,
Thu Jan 1 1976,Box Score,Phoenix Suns,103,Washington Bullets,114,,
Fri Jan 2 1976,Box Score,New York Knicks,105,Buffalo Braves,106,,
Fri Jan 2 1976,Box Score,Washington Bullets,107,Chicago Bulls,99,OT,
Fri Jan 2 1976,Box Score,Milwaukee Bucks,98,Detroit Pistons,83,,
Fri Jan 2 1976,Box Score,Golden State Warriors,113,Los Angeles Lakers,105,,
Fri Jan 2 1976,Box Score,Atlanta Hawks,95,New Orleans Jazz,111,,
Fri Jan 2 1976,Box Score,Cleveland Cavaliers,101,Philadelphia 76ers,112,,
Fri Jan 2 1976,Box Score,Boston Celtics,102,Seattle SuperSonics,98,,
Sat Jan 3 1976,Box Score,Phoenix Suns,100,Atlanta Hawks,89,,
Sat Jan 3 1976,Box Score,Detroit Pistons,104,Cleveland Cavaliers,100,,
Sat Jan 3 1976,Box Score,Los Angeles Lakers,99,Golden State Warriors,130,,
Sat Jan 3 1976,Box Score,Houston Rockets,101,Milwaukee Bucks,126,,
Sat Jan 3 1976,Box Score,Kansas City Kings,95,New Orleans Jazz,120,,
Sat Jan 3 1976,Box Score,Buffalo Braves,106,New York Knicks,107,,
Sat Jan 3 1976,Box Score,Boston Celtics,97,Portland Trail Blazers,125,,
Sat Jan 3 1976,Box Score,Philadelphia 76ers,104,Washington Bullets,119,,
Sun Jan 4 1976,Box Score,Phoenix Suns,86,Kansas City Kings,98,,
Sun Jan 4 1976,Box Score,Portland Trail Blazers,101,Los Angeles Lakers,110,,
Sun Jan 4 1976,Box Score,Golden State Warriors,85,Seattle SuperSonics,97,,
Mon Jan 5 1976,Box Score,Houston Rockets,97,Chicago Bulls,98,,
Tue Jan 6 1976,Box Score,Los Angeles Lakers,113,Buffalo Braves,114,,
Tue Jan 6 1976,Box Score,New Orleans Jazz,104,Chicago Bulls,98,,
Tue Jan 6 1976,Box Score,Washington Bullets,103,Kansas City Kings,98,,
Tue Jan 6 1976,Box Score,Atlanta Hawks,91,Milwaukee Bucks,87,,
Tue Jan 6 1976,Box Score,New York Knicks,112,Portland Trail Blazers,97,,
Wed Jan 7 1976,Box Score,Los Angeles Lakers,103,Boston Celtics,109,,
Wed Jan 7 1976,Box Score,Cleveland Cavaliers,118,Detroit Pistons,119,OT,
Wed Jan 7 1976,Box Score,Kansas City Kings,108,Houston Rockets,106,,
Wed Jan 7 1976,Box Score,Milwaukee Bucks,102,Philadelphia 76ers,112,,
Wed Jan 7 1976,Box Score,Golden State Warriors,114,Phoenix Suns,110,,
Wed Jan 7 1976,Box Score,New York Knicks,89,Seattle SuperSonics,91,,
Thu Jan 8 1976,Box Score,Houston Rockets,115,Atlanta Hawks,106,,
Thu Jan 8 1976,Box Score,Philadelphia 76ers,105,Cleveland Cavaliers,115,,
Thu Jan 8 1976,Box Score,Phoenix Suns,113,Golden State Warriors,129,,
Thu Jan 8 1976,Box Score,New Orleans Jazz,107,Kansas City Kings,97,,
Fri Jan 9 1976,Box Score,Washington Bullets,113,Boston Celtics,118,,
Fri Jan 9 1976,Box Score,Chicago Bulls,107,Buffalo Braves,100,,
Fri Jan 9 1976,Box Score,Detroit Pistons,95,Milwaukee Bucks,102,,
Fri Jan 9 1976,Box Score,Los Angeles Lakers,106,Philadelphia 76ers,109,,
Fri Jan 9 1976,Box Score,Seattle SuperSonics,112,Phoenix Suns,110,OT,
