
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Fri Nov 5 1976,Box Score,Indiana Pacers,103,Kansas City Kings,112,,
Fri Nov 5 1976,Box Score,New York Knicks,126,Los Angeles Lakers,121,,
Fri Nov 5 1976,Box Score,San Antonio Spurs,119,New Orleans Jazz,127,,
Fri Nov 5 1976,Box Score,Houston Rockets,91,New York Nets,95,,
Fri Nov 5 1976,Box Score,Philadelphia 76ers,104,Portland Trail Blazers,146,,
Fri Nov 5 1976,Box Score,Phoenix Suns,84,Seattle SuperSonics,88,,
Sat Nov 6 1976,Box Score,Detroit Pistons,110,Atlanta Hawks,105,,
Sat Nov 6 1976,Box Score,Houston Rockets,102,Buffalo Braves,117,,
Sat Nov 6 1976,Box Score,New York Nets,93,Cleveland Cavaliers,101,,
Sat Nov 6 1976,Box Score,New York Knicks,112,Golden State Warriors,111,,
Sat Nov 6 1976,Box Score,Denver Nuggets,105,Milwaukee Bucks,103,,
Sat Nov 6 1976,Box Score,Indiana Pacers,94,San Antonio Spurs,113,,
Sat Nov 6 1976,Box Score,Boston Celtics,103,Washington Bullets,109,,
Sun Nov 7 1976,Box Score,Cleveland Cavaliers,97,Atlanta Hawks,107,,
Sun Nov 7 1976,Box Score,Kansas City Kings,96,Los Angeles Lakers,107,,
Sun Nov 7 1976,Box Score,Detroit Pistons,115,New Orleans Jazz,107,,
Sun Nov 7 1976,Box Score,New York Knicks,93,Portland Trail Blazers,119,,
Sun Nov 7 1976,Box Score,Philadelphia 76ers,91,Seattle SuperSonics,98,,
Tue Nov 9 1976,Box Score,Los Angeles Lakers,116,Buffalo Braves,121,OT,
Tue Nov 9 1976,Box Score,Houston Rockets,111,Chicago Bulls,92,,
Tue Nov 9 1976,Box Score,Golden State Warriors,117,Denver Nuggets,123,,
Tue Nov 9 1976,Box Score,Cleveland Cavaliers,111,Milwaukee Bucks,90,,
Tue Nov 9 1976,Box Score,New York Nets,99,New Orleans Jazz,110,,
Tue Nov 9 1976,Box Score,Washington Bullets,97,New York Knicks,106,,
Tue Nov 9 1976,Box Score,Kansas City Kings,102,Portland Trail Blazers,119,,
Tue Nov 9 1976,Box Score,Seattle SuperSonics,114,San Antonio Spurs,138,,
Wed Nov 10 1976,Box Score,Los Angeles Lakers,112,Boston Celtics,117,,
Wed Nov 10 1976,Box Score,Cleveland Cavaliers,112,Detroit Pistons,123,,
Wed Nov 10 1976,Box Score,Seattle SuperSonics,97,Houston Rockets,99,,
Wed Nov 10 1976,Box Score,Chicago Bulls,88,Philadelphia 76ers,103,,
Wed Nov 10 1976,Box Score,New Orleans Jazz,103,Washington Bullets,116,,
Thu Nov 11 1976,Box Score,Portland Trail Blazers,105,Atlanta Hawks,107,,
Thu Nov 11 1976,Box Score,Denver Nuggets,94,Buffalo Braves,105,,
Thu Nov 11 1976,Box Score,Kansas City Kings,94,Golden State Warriors,86,,
Thu Nov 11 1976,Box Score,Indiana Pacers,98,Phoenix Suns,108,,
Thu Nov 11 1976,Box Score,New York Nets,104,San Antonio Spurs,108,,
Fri Nov 12 1976,Box Score,New Orleans Jazz,110,Boston Celtics,117,,
Fri Nov 12 1976,Box Score,New York Knicks,97,Detroit Pistons,111,,
Fri Nov 12 1976,Box Score,Indiana Pacers,106,Los Angeles Lakers,117,,
Fri Nov 12 1976,Box Score,Houston Rockets,99,Milwaukee Bucks,111,,
Fri Nov 12 1976,Box Score,Washington Bullets,104,Philadelphia 76ers,143,,
Fri Nov 12 1976,Box Score,Kansas City Kings,97,Seattle SuperSonics,102,,
Sat Nov 13 1976,Box Score,New Orleans Jazz,115,Atlanta Hawks,86,,
Sat Nov 13 1976,Box Score,Boston Celtics,107,Buffalo Braves,118,,
Sat Nov 13 1976,Box Score,Detroit Pistons,106,Chicago Bulls,103,,
Sat Nov 13 1976,Box Score,Kansas City Kings,96,Denver Nuggets,128,,
Sat Nov 13 1976,Box Score,Indiana Pacers,112,Golden State Warriors,120,,
Sat Nov 13 1976,Box Score,New York Nets,114,Houston Rockets,110,,
Sat Nov 13 1976,Box Score,Milwaukee Bucks,97,New York Knicks,110,,
Sat Nov 13 1976,Box Score,Cleveland Cavaliers,103,Phoenix Suns,90,,
Sat Nov 13 1976,Box Score,Portland Trail Blazers,101,San Antonio Spurs,113,,
Sat Nov 13 1976,Box Score,Philadelphia 76ers,114,Washington Bullets,109,,
Sun Nov 14 1976,Box Score,Cleveland Cavaliers,97,Los Angeles Lakers,95,,
Sun Nov 14 1976,Box Score,Detroit Pistons,104,Milwaukee Bucks,83,,
Sun Nov 14 1976,Box Score,Indiana Pacers,118,Seattle SuperSonics,121,,
Tue Nov 16 1976,Box Score,Seattle SuperSonics,102,Golden State Warriors,110,,
Tue Nov 16 1976,Box Score,Milwaukee Bucks,91,Kansas City Kings,100,,at Omaha NE
Tue Nov 16 1976,Box Score,Portland Trail Blazers,98,New Orleans Jazz,100,,
Tue Nov 16 1976,Box Score,Atlanta Hawks,97,New York Knicks,100,,
Tue Nov 16 1976,Box Score,Buffalo Braves,112,San Antonio Spurs,114,,
Wed Nov 17 1976,Box Score,Atlanta Hawks,91,Boston Celtics,104,,
Wed Nov 17 1976,Box Score,New York Nets,78,Denver Nuggets,112,,
Wed Nov 17 1976,Box Score,New Orleans Jazz,95,Detroit Pistons,118,,
Wed Nov 17 1976,Box Score,Buffalo Braves,114,Houston Rockets,120,OT,
Wed Nov 17 1976,Box Score,Indiana Pacers,123,Philadelphia 76ers,117,,
Wed Nov 17 1976,Box Score,Milwaukee Bucks,95,Phoenix Suns,103,,
Wed Nov 17 1976,Box Score,Cleveland Cavaliers,78,Seattle SuperSonics,92,,
Wed Nov 17 1976,Box Score,New York Knicks,97,Washington Bullets,111,,
Thu Nov 18 1976,Box Score,Phoenix Suns,111,Golden State Warriors,131,,
Thu Nov 18 1976,Box Score,Detroit Pistons,99,Indiana Pacers,104,,
Thu Nov 18 1976,Box Score,Kansas City Kings,104,San Antonio Spurs,129,,
Fri Nov 19 1976,Box Score,Denver Nuggets,108,Boston Celtics,112,,
Fri Nov 19 1976,Box Score,Golden State Warriors,99,Los Angeles Lakers,121,,
Fri Nov 19 1976,Box Score,New Orleans Jazz,95,Philadelphia 76ers,100,,
Fri Nov 19 1976,Box Score,New York Nets,90,Phoenix Suns,88,,
Fri Nov 19 1976,Box Score,Milwaukee Bucks,111,Portland Trail Blazers,124,,
Fri Nov 19 1976,Box Score,Buffalo Braves,101,Seattle SuperSonics,130,,
Sat Nov 20 1976,Box Score,Philadelphia 76ers,123,Atlanta Hawks,106,,
Sat Nov 20 1976,Box Score,Boston Celtics,110,Detroit Pistons,116,,
Sat Nov 20 1976,Box Score,Buffalo Braves,93,Golden State Warriors,130,,
Sat Nov 20 1976,Box Score,Kansas City Kings,126,Houston Rockets,127,OT,
Sat Nov 20 1976,Box Score,Denver Nuggets,115,New York Knicks,120,,
Sat Nov 20 1976,Box Score,San Antonio Spurs,103,Washington Bullets,109,,
Sun Nov 21 1976,Box Score,Kansas City Kings,106,Atlanta Hawks,83,,
Sun Nov 21 1976,Box Score,New York Nets,91,Los Angeles Lakers,96,,
Sun Nov 21 1976,Box Score,Cleveland Cavaliers,92,New Orleans Jazz,97,,
Sun Nov 21 1976,Box Score,Chicago Bulls,96,Phoenix Suns,101,,
Sun Nov 21 1976,Box Score,Buffalo Braves,98,Portland Trail Blazers,121,,
Sun Nov 21 1976,Box Score,Milwaukee Bucks,106,Seattle SuperSonics,115,,
Tue Nov 23 1976,Box Score,San Antonio Spurs,122,Buffalo Braves,115,,
Tue Nov 23 1976,Box Score,Washington Bullets,96,Denver Nuggets,117,,
Tue Nov 23 1976,Box Score,Los Angeles Lakers,117,Milwaukee Bucks,114,,
Tue Nov 23 1976,Box Score,Golden State Warriors,94,New Orleans Jazz,117,,
Tue Nov 23 1976,Box Score,Kansas City Kings,100,New York Knicks,98,,
Tue Nov 23 1976,Box Score,Boston Celtics,102,Philadelphia 76ers,116,,
Wed Nov 24 1976,Box Score,Kansas City Kings,111,Boston Celtics,133,,
Wed Nov 24 1976,Box Score,Los Angeles Lakers,112,Denver Nuggets,122,,
Wed Nov 24 1976,Box Score,Philadelphia 76ers,117,Detroit Pistons,118,,
Wed Nov 24 1976,Box Score,Golden State Warriors,107,Houston Rockets,113,OT,
Wed Nov 24 1976,Box Score,Atlanta Hawks,93,Indiana Pacers,115,,
Wed Nov 24 1976,Box Score,San Antonio Spurs,91,New York Nets,99,,
Wed Nov 24 1976,Box Score,Chicago Bulls,115,Portland Trail Blazers,117,OT,
Thu Nov 25 1976,Box Score,Detroit Pistons,105,Cleveland Cavaliers,111,,
Thu Nov 25 1976,Box Score,Houston Rockets,105,New Orleans Jazz,99,,
Thu Nov 25 1976,Box Score,Washington Bullets,98,Phoenix Suns,104,,
Fri Nov 26 1976,Box Score,Cleveland Cavaliers,108,Boston Celtics,92,,
Fri Nov 26 1976,Box Score,Detroit Pistons,119,Buffalo Braves,124,,
Fri Nov 26 1976,Box Score,Milwaukee Bucks,98,Indiana Pacers,109,,
Fri Nov 26 1976,Box Score,Denver Nuggets,110,Kansas City Kings,120,,
Fri Nov 26 1976,Box Score,Portland Trail Blazers,96,Los Angeles Lakers,99,,
Fri Nov 26 1976,Box Score,Atlanta Hawks,109,New York Nets,105,,
Fri Nov 26 1976,Box Score,New York Knicks,103,Philadelphia 76ers,114,,
Fri Nov 26 1976,Box Score,Golden State Warriors,121,San Antonio Spurs,123,,
Fri Nov 26 1976,Box Score,Chicago Bulls,97,Seattle SuperSonics,101,,
Sat Nov 27 1976,Box Score,Buffalo Braves,94,Atlanta Hawks,101,,
Sat Nov 27 1976,Box Score,Philadelphia 76ers,104,Cleveland Cavaliers,111,,
Sat Nov 27 1976,Box Score,Indiana Pacers,113,Denver Nuggets,122,,
Sat Nov 27 1976,Box Score,San Antonio Spurs,116,Houston Rockets,125,,
Sat Nov 27 1976,Box Score,New York Nets,96,Milwaukee Bucks,91,,
Sat Nov 27 1976,Box Score,Boston Celtics,123,New York Knicks,109,,
Sat Nov 27 1976,Box Score,Seattle SuperSonics,107,Phoenix Suns,119,,
Sat Nov 27 1976,Box Score,Washington Bullets,95,Portland Trail Blazers,103,,
Sun Nov 28 1976,Box Score,Golden State Warriors,132,Atlanta Hawks,98,,
Sun Nov 28 1976,Box Score,Philadelphia 76ers,89,Kansas City Kings,101,,
Sun Nov 28 1976,Box Score,Chicago Bulls,84,Los Angeles Lakers,103,,
Sun Nov 28 1976,Box Score,Buffalo Braves,118,New Orleans Jazz,127,,
Sun Nov 28 1976,Box Score,Indiana Pacers,115,Portland Trail Blazers,145,,
Sun Nov 28 1976,Box Score,Washington Bullets,116,Seattle SuperSonics,117,,
Tue Nov 30 1976,Box Score,Seattle SuperSonics,114,Buffalo Braves,119,,
Tue Nov 30 1976,Box Score,Golden State Warriors,125,Chicago Bulls,120,,
Tue Nov 30 1976,Box Score,Denver Nuggets,93,Cleveland Cavaliers,99,,
Tue Nov 30 1976,Box Score,Phoenix Suns,97,Indiana Pacers,103,,
Tue Nov 30 1976,Box Score,Washington Bullets,102,Los Angeles Lakers,109,,
Tue Nov 30 1976,Box Score,Portland Trail Blazers,106,Milwaukee Bucks,115,,
Tue Nov 30 1976,Box Score,New York Nets,104,New York Knicks,103,,
Tue Nov 30 1976,Box Score,Detroit Pistons,129,San Antonio Spurs,130,,
Wed Dec 1 1976,Box Score,Seattle SuperSonics,103,Boston Celtics,107,,
Wed Dec 1 1976,Box Score,Detroit Pistons,104,Houston Rockets,110,,
Wed Dec 1 1976,Box Score,Portland Trail Blazers,101,Indiana Pacers,100,,
Wed Dec 1 1976,Box Score,Cleveland Cavaliers,98,Kansas City Kings,91,OT,
Wed Dec 1 1976,Box Score,Milwaukee Bucks,105,New Orleans Jazz,126,,
Wed Dec 1 1976,Box Score,Phoenix Suns,106,New York Nets,96,,
Wed Dec 1 1976,Box Score,Denver Nuggets,102,Philadelphia 76ers,114,,
Thu Dec 2 1976,Box Score,Washington Bullets,102,Atlanta Hawks,90,,
Thu Dec 2 1976,Box Score,San Antonio Spurs,116,Golden State Warriors,124,,
Thu Dec 2 1976,Box Score,Milwaukee Bucks,110,Houston Rockets,137,,
Fri Dec 3 1976,Box Score,Chicago Bulls,109,Boston Celtics,115,OT,
Fri Dec 3 1976,Box Score,New York Knicks,112,Buffalo Braves,135,,
Fri Dec 3 1976,Box Score,Kansas City Kings,115,Detroit Pistons,124,,
Fri Dec 3 1976,Box Score,Cleveland Cavaliers,109,Indiana Pacers,112,,
Fri Dec 3 1976,Box Score,San Antonio Spurs,105,Los Angeles Lakers,114,,
Fri Dec 3 1976,Box Score,Atlanta Hawks,105,New Orleans Jazz,121,,
Fri Dec 3 1976,Box Score,Denver Nuggets,126,New York Nets,124,,
Fri Dec 3 1976,Box Score,Seattle SuperSonics,121,Philadelphia 76ers,112,,
Fri Dec 3 1976,Box Score,Portland Trail Blazers,113,Phoenix Suns,99,,
Sat Dec 4 1976,Box Score,New York Nets,107,Atlanta Hawks,105,,
Sat Dec 4 1976,Box Score,New Orleans Jazz,99,Chicago Bulls,107,,
Sat Dec 4 1976,Box Score,Los Angeles Lakers,114,Golden State Warriors,116,,
Sat Dec 4 1976,Box Score,Indiana Pacers,108,Houston Rockets,120,,
Sat Dec 4 1976,Box Score,Seattle SuperSonics,96,New York Knicks,103,,
Sat Dec 4 1976,Box Score,Milwaukee Bucks,108,Portland Trail Blazers,112,,
Sat Dec 4 1976,Box Score,Denver Nuggets,95,Washington Bullets,100,,
Sun Dec 5 1976,Box Score,Boston Celtics,96,Kansas City Kings,102,,
Sun Dec 5 1976,Box Score,Denver Nuggets,117,New Orleans Jazz,105,,
Sun Dec 5 1976,Box Score,San Antonio Spurs,98,Phoenix Suns,103,OT,
Sun Dec 5 1976,Box Score,Cleveland Cavaliers,89,Portland Trail Blazers,93,,
Tue Dec 7 1976,Box Score,Indiana Pacers,107,Buffalo Braves,103,,
Tue Dec 7 1976,Box Score,Los Angeles Lakers,81,Chicago Bulls,89,,
Tue Dec 7 1976,Box Score,Milwaukee Bucks,115,Denver Nuggets,122,,
Tue Dec 7 1976,Box Score,Cleveland Cavaliers,104,Golden State Warriors,120,,
Tue Dec 7 1976,Box Score,Seattle SuperSonics,98,New Orleans Jazz,110,,
Tue Dec 7 1976,Box Score,Portland Trail Blazers,111,New York Knicks,94,,
Wed Dec 8 1976,Box Score,Portland Trail Blazers,95,Boston Celtics,104,,
Wed Dec 8 1976,Box Score,Chicago Bulls,100,Detroit Pistons,107,,
Wed Dec 8 1976,Box Score,Los Angeles Lakers,98,Indiana Pacers,111,,
Wed Dec 8 1976,Box Score,New York Knicks,105,New York Nets,95,,
Wed Dec 8 1976,Box Score,Buffalo Braves,102,Philadelphia 76ers,123,,
Wed Dec 8 1976,Box Score,Houston Rockets,95,Phoenix Suns,116,,
Wed Dec 8 1976,Box Score,Atlanta Hawks,117,San Antonio Spurs,106,,
Wed Dec 8 1976,Box Score,Seattle SuperSonics,109,Washington Bullets,99,,
Thu Dec 9 1976,Box Score,Cleveland Cavaliers,94,Denver Nuggets,104,,
Thu Dec 9 1976,Box Score,Atlanta Hawks,102,Kansas City Kings,100,,
Fri Dec 10 1976,Box Score,Phoenix Suns,107,Boston Celtics,103,,
Fri Dec 10 1976,Box Score,Portland Trail Blazers,103,Buffalo Braves,102,,
Fri Dec 10 1976,Box Score,Houston Rockets,99,Los Angeles Lakers,109,,
Fri Dec 10 1976,Box Score,San Antonio Spurs,136,Milwaukee Bucks,120,,
Fri Dec 10 1976,Box Score,Chicago Bulls,92,New Orleans Jazz,78,,
Fri Dec 10 1976,Box Score,Detroit Pistons,106,New York Nets,104,,
Fri Dec 10 1976,Box Score,Golden State Warriors,93,Seattle SuperSonics,99,,
Fri Dec 10 1976,Box Score,Indiana Pacers,88,Washington Bullets,98,,
Sat Dec 11 1976,Box Score,Boston Celtics,76,Chicago Bulls,84,,
Sat Dec 11 1976,Box Score,Atlanta Hawks,95,Cleveland Cavaliers,94,,
Sat Dec 11 1976,Box Score,New York Nets,115,Detroit Pistons,88,,
Sat Dec 11 1976,Box Score,Houston Rockets,112,Golden State Warriors,124,,
Sat Dec 11 1976,Box Score,Buffalo Braves,101,Indiana Pacers,109,,
Sat Dec 11 1976,Box Score,Phoenix Suns,96,New York Knicks,112,,
Sat Dec 11 1976,Box Score,Portland Trail Blazers,107,Philadelphia 76ers,108,,
Sat Dec 11 1976,Box Score,New Orleans Jazz,106,San Antonio Spurs,121,,
Sun Dec 12 1976,Box Score,Phoenix Suns,106,Atlanta Hawks,91,,
Sun Dec 12 1976,Box Score,Detroit Pistons,110,Kansas City Kings,104,,at Omaha NE
Sun Dec 12 1976,Box Score,Denver Nuggets,83,Los Angeles Lakers,112,,
Sun Dec 12 1976,Box Score,Philadelphia 76ers,107,Milwaukee Bucks,102,,
Sun Dec 12 1976,Box Score,Houston Rockets,96,Seattle SuperSonics,92,,
Tue Dec 14 1976,Box Score,Los Angeles Lakers,104,Atlanta Hawks,106,,
Tue Dec 14 1976,Box Score,Phoenix Suns,99,Buffalo Braves,108,,
Tue Dec 14 1976,Box Score,Philadelphia 76ers,88,Chicago Bulls,101,,
Tue Dec 14 1976,Box Score,Kansas City Kings,117,New Orleans Jazz,120,,
Tue Dec 14 1976,Box Score,Houston Rockets,84,Portland Trail Blazers,104,,
Tue Dec 14 1976,Box Score,New York Knicks,98,San Antonio Spurs,111,,
Wed Dec 15 1976,Box Score,Milwaukee Bucks,125,Boston Celtics,129,,
Wed Dec 15 1976,Box Score,Golden State Warriors,116,Detroit Pistons,136,,
Wed Dec 15 1976,Box Score,San Antonio Spurs,102,Indiana Pacers,116,,
Wed Dec 15 1976,Box Score,Los Angeles Lakers,115,New Orleans Jazz,105,,
Wed Dec 15 1976,Box Score,Phoenix Suns,87,Philadelphia 76ers,97,,
Wed Dec 15 1976,Box Score,Denver Nuggets,117,Seattle SuperSonics,103,,
Wed Dec 15 1976,Box Score,Kansas City Kings,100,Washington Bullets,104,,
Thu Dec 16 1976,Box Score,Indiana Pacers,105,Cleveland Cavaliers,111,,
Thu Dec 16 1976,Box Score,Atlanta Hawks,107,Houston Rockets,118,,
Thu Dec 16 1976,Box Score,New York Nets,90,Kansas City Kings,100,,
Fri Dec 17 1976,Box Score,New York Knicks,123,Boston Celtics,109,,
Fri Dec 17 1976,Box Score,Washington Bullets,99,Buffalo Braves,88,,
Fri Dec 17 1976,Box Score,San Antonio Spurs,101,Chicago Bulls,103,,
Fri Dec 17 1976,Box Score,Indiana Pacers,104,Detroit Pistons,113,,
Fri Dec 17 1976,Box Score,Phoenix Suns,105,Los Angeles Lakers,118,,
Fri Dec 17 1976,Box Score,Atlanta Hawks,113,New Orleans Jazz,109,,
Fri Dec 17 1976,Box Score,Milwaukee Bucks,126,New York Nets,110,,
Fri Dec 17 1976,Box Score,Golden State Warriors,117,Philadelphia 76ers,114,,
Fri Dec 17 1976,Box Score,Denver Nuggets,105,Portland Trail Blazers,127,,
Sat Dec 18 1976,Box Score,Boston Celtics,117,Atlanta Hawks,110,,
Sat Dec 18 1976,Box Score,Chicago Bulls,106,Denver Nuggets,111,,
Sat Dec 18 1976,Box Score,New Orleans Jazz,110,Houston Rockets,106,,
Sat Dec 18 1976,Box Score,Philadelphia 76ers,97,Indiana Pacers,93,,
Sat Dec 18 1976,Box Score,Cleveland Cavaliers,113,New York Knicks,115,OT,
Sat Dec 18 1976,Box Score,Kansas City Kings,90,Phoenix Suns,89,,
Sat Dec 18 1976,Box Score,Los Angeles Lakers,115,Portland Trail Blazers,111,OT,
Sat Dec 18 1976,Box Score,Golden State Warriors,115,Washington Bullets,110,,
Sun Dec 19 1976,Box Score,San Antonio Spurs,105,Cleveland Cavaliers,106,,
Sun Dec 19 1976,Box Score,Kansas City Kings,92,Los Angeles Lakers,103,,
Sun Dec 19 1976,Box Score,Atlanta Hawks,109,Milwaukee Bucks,126,,
Sun Dec 19 1976,Box Score,Detroit Pistons,125,New Orleans Jazz,110,,
Sun Dec 19 1976,Box Score,Boston Celtics,94,New York Nets,87,,
Sun Dec 19 1976,Box Score,Buffalo Braves,99,Seattle SuperSonics,98,,
Tue Dec 21 1976,Box Score,Seattle SuperSonics,101,Chicago Bulls,103,2OT,
Tue Dec 21 1976,Box Score,Boston Celtics,101,Cleveland Cavaliers,108,,
Tue Dec 21 1976,Box Score,Philadelphia 76ers,94,Denver Nuggets,108,,
Tue Dec 21 1976,Box Score,Buffalo Braves,89,Los Angeles Lakers,97,,
Tue Dec 21 1976,Box Score,Indiana Pacers,113,New Orleans Jazz,123,,
Tue Dec 21 1976,Box Score,Detroit Pistons,103,New York Knicks,133,,
Tue Dec 21 1976,Box Score,Kansas City Kings,94,Portland Trail Blazers,99,,
Tue Dec 21 1976,Box Score,Golden State Warriors,120,San Antonio Spurs,123,,
Wed Dec 22 1976,Box Score,Atlanta Hawks,94,Detroit Pistons,107,,
Wed Dec 22 1976,Box Score,Washington Bullets,90,Houston Rockets,111,,
Wed Dec 22 1976,Box Score,New Orleans Jazz,93,New York Nets,127,,
Thu Dec 23 1976,Box Score,Atlanta Hawks,95,Chicago Bulls,101,,
Thu Dec 23 1976,Box Score,Seattle SuperSonics,95,Denver Nuggets,123,,
Thu Dec 23 1976,Box Score,New York Nets,94,Indiana Pacers,96,,
Thu Dec 23 1976,Box Score,Golden State Warriors,103,Milwaukee Bucks,112,,
Thu Dec 23 1976,Box Score,Buffalo Braves,92,Phoenix Suns,107,,
