
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Tue Nov 16 1982,Box Score,Kansas City Kings,105,San Antonio Spurs,102,,
Tue Nov 16 1982,Box Score,Denver Nuggets,136,San Diego Clippers,130,,
Wed Nov 17 1982,Box Score,Houston Rockets,94,Boston Celtics,112,,
Wed Nov 17 1982,Box Score,Los Angeles Lakers,117,Dallas Mavericks,118,,
Wed Nov 17 1982,Box Score,Golden State Warriors,122,Indiana Pacers,124,OT,
Wed Nov 17 1982,Box Score,Detroit Pistons,103,Philadelphia 76ers,120,,
Wed Nov 17 1982,Box Score,Atlanta Hawks,97,Seattle SuperSonics,119,,
Wed Nov 17 1982,Box Score,New Jersey Nets,97,Utah Jazz,101,,
Wed Nov 17 1982,Box Score,San Antonio Spurs,114,Washington Bullets,112,,
Thu Nov 18 1982,Box Score,Milwaukee Bucks,89,New York Knicks,77,,
Thu Nov 18 1982,Box Score,Denver Nuggets,118,Phoenix Suns,107,,
Thu Nov 18 1982,Box Score,Cleveland Cavaliers,98,San Diego Clippers,107,,
Fri Nov 19 1982,Box Score,San Antonio Spurs,111,Boston Celtics,119,,
Fri Nov 19 1982,Box Score,Utah Jazz,111,Chicago Bulls,127,,
Fri Nov 19 1982,Box Score,Golden State Warriors,102,Detroit Pistons,106,,
Fri Nov 19 1982,Box Score,Houston Rockets,109,Indiana Pacers,98,,
Fri Nov 19 1982,Box Score,Washington Bullets,92,Los Angeles Lakers,122,,
Fri Nov 19 1982,Box Score,Milwaukee Bucks,109,Philadelphia 76ers,121,,
Fri Nov 19 1982,Box Score,New Jersey Nets,108,Portland Trail Blazers,118,,
Fri Nov 19 1982,Box Score,Cleveland Cavaliers,94,Seattle SuperSonics,101,,
Sat Nov 20 1982,Box Score,Detroit Pistons,128,Chicago Bulls,131,,
Sat Nov 20 1982,Box Score,Kansas City Kings,127,Dallas Mavericks,120,,
Sat Nov 20 1982,Box Score,Boston Celtics,97,New York Knicks,83,,
Sat Nov 20 1982,Box Score,Atlanta Hawks,80,Phoenix Suns,91,,
Sat Nov 20 1982,Box Score,Golden State Warriors,112,San Antonio Spurs,134,,
Sat Nov 20 1982,Box Score,Washington Bullets,95,San Diego Clippers,87,,
Sun Nov 21 1982,Box Score,Milwaukee Bucks,109,Indiana Pacers,98,,
Sun Nov 21 1982,Box Score,Denver Nuggets,129,Los Angeles Lakers,143,,
Sun Nov 21 1982,Box Score,Cleveland Cavaliers,79,Portland Trail Blazers,129,,
Sun Nov 21 1982,Box Score,New Jersey Nets,111,Seattle SuperSonics,91,,
Tue Nov 23 1982,Box Score,Chicago Bulls,102,Atlanta Hawks,132,,
Tue Nov 23 1982,Box Score,Utah Jazz,121,Cleveland Cavaliers,99,,
Tue Nov 23 1982,Box Score,New Jersey Nets,110,Golden State Warriors,103,,
Tue Nov 23 1982,Box Score,Detroit Pistons,128,Houston Rockets,106,,
Tue Nov 23 1982,Box Score,Indiana Pacers,94,New York Knicks,90,,
Tue Nov 23 1982,Box Score,Portland Trail Blazers,106,Philadelphia 76ers,103,,
Tue Nov 23 1982,Box Score,Denver Nuggets,126,San Antonio Spurs,136,,
Wed Nov 24 1982,Box Score,Portland Trail Blazers,95,Boston Celtics,104,,
Wed Nov 24 1982,Box Score,Chicago Bulls,127,Dallas Mavericks,133,,
Wed Nov 24 1982,Box Score,San Antonio Spurs,123,Denver Nuggets,129,,
Wed Nov 24 1982,Box Score,Philadelphia 76ers,121,Indiana Pacers,106,,
Wed Nov 24 1982,Box Score,Detroit Pistons,112,Kansas City Kings,122,,
Wed Nov 24 1982,Box Score,Utah Jazz,106,Milwaukee Bucks,119,,
Wed Nov 24 1982,Box Score,Washington Bullets,106,Phoenix Suns,93,,
Wed Nov 24 1982,Box Score,New Jersey Nets,109,San Diego Clippers,114,,
Wed Nov 24 1982,Box Score,Los Angeles Lakers,111,Seattle SuperSonics,93,,
Thu Nov 25 1982,Box Score,Kansas City Kings,88,Houston Rockets,79,,
Fri Nov 26 1982,Box Score,Utah Jazz,103,Boston Celtics,137,,
Fri Nov 26 1982,Box Score,Philadelphia 76ers,120,Cleveland Cavaliers,102,,
Fri Nov 26 1982,Box Score,Portland Trail Blazers,118,Detroit Pistons,132,OT,
Fri Nov 26 1982,Box Score,Washington Bullets,87,Indiana Pacers,85,,
Fri Nov 26 1982,Box Score,New Jersey Nets,99,Phoenix Suns,110,,
Fri Nov 26 1982,Box Score,Chicago Bulls,120,San Antonio Spurs,122,,
Fri Nov 26 1982,Box Score,Los Angeles Lakers,117,San Diego Clippers,115,,
Fri Nov 26 1982,Box Score,Denver Nuggets,106,Seattle SuperSonics,127,,
Sat Nov 27 1982,Box Score,Indiana Pacers,98,Atlanta Hawks,117,,
Sat Nov 27 1982,Box Score,San Antonio Spurs,107,Dallas Mavericks,106,,
Sat Nov 27 1982,Box Score,San Diego Clippers,125,Denver Nuggets,141,,
Sat Nov 27 1982,Box Score,Seattle SuperSonics,133,Golden State Warriors,118,,
Sat Nov 27 1982,Box Score,Chicago Bulls,99,Houston Rockets,108,,
Sat Nov 27 1982,Box Score,Phoenix Suns,99,Kansas City Kings,105,,
Sat Nov 27 1982,Box Score,New York Knicks,96,Milwaukee Bucks,109,,
Sat Nov 27 1982,Box Score,Utah Jazz,113,Philadelphia 76ers,126,,
Sat Nov 27 1982,Box Score,Portland Trail Blazers,90,Washington Bullets,107,,
Sun Nov 28 1982,Box Score,Milwaukee Bucks,109,Boston Celtics,124,,
Sun Nov 28 1982,Box Score,Kansas City Kings,110,Cleveland Cavaliers,118,,
Sun Nov 28 1982,Box Score,Golden State Warriors,127,Los Angeles Lakers,142,,
Tue Nov 30 1982,Box Score,Philadelphia 76ers,97,Atlanta Hawks,111,,
Tue Nov 30 1982,Box Score,Detroit Pistons,123,Boston Celtics,116,,at Hartford CT
Tue Nov 30 1982,Box Score,Dallas Mavericks,140,Denver Nuggets,129,,
Tue Nov 30 1982,Box Score,Phoenix Suns,98,Golden State Warriors,110,,
Tue Nov 30 1982,Box Score,Cleveland Cavaliers,78,Milwaukee Bucks,88,,
Tue Nov 30 1982,Box Score,Kansas City Kings,103,New Jersey Nets,112,,
Tue Nov 30 1982,Box Score,Utah Jazz,93,New York Knicks,124,,
Tue Nov 30 1982,Box Score,San Diego Clippers,114,Portland Trail Blazers,121,,
Tue Nov 30 1982,Box Score,Los Angeles Lakers,114,San Antonio Spurs,117,,Game protested and completed on 1983-04-13
Wed Dec 1 1982,Box Score,Atlanta Hawks,97,Boston Celtics,122,,
Wed Dec 1 1982,Box Score,New York Knicks,101,Cleveland Cavaliers,84,,
Wed Dec 1 1982,Box Score,San Antonio Spurs,97,Detroit Pistons,105,,
Wed Dec 1 1982,Box Score,Los Angeles Lakers,106,Houston Rockets,95,,
Wed Dec 1 1982,Box Score,Milwaukee Bucks,125,Indiana Pacers,105,,
Wed Dec 1 1982,Box Score,Chicago Bulls,132,Kansas City Kings,143,,
Wed Dec 1 1982,Box Score,San Diego Clippers,110,Seattle SuperSonics,131,,
Wed Dec 1 1982,Box Score,New Jersey Nets,105,Washington Bullets,99,,
Thu Dec 2 1982,Box Score,Golden State Warriors,100,Dallas Mavericks,110,,
Thu Dec 2 1982,Box Score,Philadelphia 76ers,116,Phoenix Suns,108,,
Thu Dec 2 1982,Box Score,Portland Trail Blazers,112,Utah Jazz,119,,
Fri Dec 3 1982,Box Score,New Jersey Nets,107,Atlanta Hawks,99,,
Fri Dec 3 1982,Box Score,Chicago Bulls,124,Denver Nuggets,132,,
Fri Dec 3 1982,Box Score,Cleveland Cavaliers,103,Indiana Pacers,111,,
Fri Dec 3 1982,Box Score,Golden State Warriors,123,Kansas City Kings,107,,
Fri Dec 3 1982,Box Score,Portland Trail Blazers,100,Los Angeles Lakers,115,,
Fri Dec 3 1982,Box Score,Boston Celtics,112,Milwaukee Bucks,115,,
Fri Dec 3 1982,Box Score,Houston Rockets,78,San Antonio Spurs,88,,
Fri Dec 3 1982,Box Score,Philadelphia 76ers,127,San Diego Clippers,110,,
Fri Dec 3 1982,Box Score,New York Knicks,98,Washington Bullets,105,,
Sat Dec 4 1982,Box Score,Indiana Pacers,89,Cleveland Cavaliers,109,,
Sat Dec 4 1982,Box Score,Washington Bullets,115,Dallas Mavericks,105,,
Sat Dec 4 1982,Box Score,Boston Celtics,119,Detroit Pistons,112,,
Sat Dec 4 1982,Box Score,San Antonio Spurs,93,Houston Rockets,94,,
Sat Dec 4 1982,Box Score,Atlanta Hawks,80,New York Knicks,79,,
Sat Dec 4 1982,Box Score,San Diego Clippers,113,Phoenix Suns,103,,
Sat Dec 4 1982,Box Score,Chicago Bulls,124,Utah Jazz,131,,
Sun Dec 5 1982,Box Score,Utah Jazz,111,Golden State Warriors,119,,
Sun Dec 5 1982,Box Score,Seattle SuperSonics,103,Kansas City Kings,106,,at St. Louis MO
Sun Dec 5 1982,Box Score,Philadelphia 76ers,114,Los Angeles Lakers,104,,
Sun Dec 5 1982,Box Score,Milwaukee Bucks,103,New Jersey Nets,108,,
Tue Dec 7 1982,Box Score,New York Knicks,85,Chicago Bulls,91,,
Tue Dec 7 1982,Box Score,Atlanta Hawks,102,Cleveland Cavaliers,90,,
Tue Dec 7 1982,Box Score,San Diego Clippers,114,Golden State Warriors,121,,
Tue Dec 7 1982,Box Score,Seattle SuperSonics,107,Houston Rockets,88,,
Tue Dec 7 1982,Box Score,Utah Jazz,121,Portland Trail Blazers,137,,
Tue Dec 7 1982,Box Score,Dallas Mavericks,92,San Antonio Spurs,106,,
Wed Dec 8 1982,Box Score,Cleveland Cavaliers,93,Boston Celtics,113,,
Wed Dec 8 1982,Box Score,Seattle SuperSonics,94,Dallas Mavericks,110,,
Wed Dec 8 1982,Box Score,New York Knicks,120,Detroit Pistons,109,,
Wed Dec 8 1982,Box Score,Denver Nuggets,126,Indiana Pacers,130,,
Wed Dec 8 1982,Box Score,San Antonio Spurs,102,Kansas City Kings,101,OT,
Wed Dec 8 1982,Box Score,Phoenix Suns,86,Los Angeles Lakers,89,,
Wed Dec 8 1982,Box Score,Chicago Bulls,111,Milwaukee Bucks,101,,
Wed Dec 8 1982,Box Score,Washington Bullets,95,New Jersey Nets,98,,
Wed Dec 8 1982,Box Score,Atlanta Hawks,85,Philadelphia 76ers,132,,
Wed Dec 8 1982,Box Score,Houston Rockets,93,Utah Jazz,101,,
Thu Dec 9 1982,Box Score,Portland Trail Blazers,107,Golden State Warriors,98,,
Thu Dec 9 1982,Box Score,Denver Nuggets,90,Washington Bullets,98,,
Fri Dec 10 1982,Box Score,Milwaukee Bucks,104,Atlanta Hawks,83,,
Fri Dec 10 1982,Box Score,Philadelphia 76ers,97,Boston Celtics,123,,
Fri Dec 10 1982,Box Score,Denver Nuggets,117,Cleveland Cavaliers,107,,
Fri Dec 10 1982,Box Score,Dallas Mavericks,122,Detroit Pistons,121,,
Fri Dec 10 1982,Box Score,New York Knicks,100,Indiana Pacers,108,,
Fri Dec 10 1982,Box Score,San Diego Clippers,106,Kansas City Kings,118,,
Fri Dec 10 1982,Box Score,San Antonio Spurs,114,New Jersey Nets,102,,
Fri Dec 10 1982,Box Score,Houston Rockets,83,Phoenix Suns,97,,
Fri Dec 10 1982,Box Score,Golden State Warriors,101,Seattle SuperSonics,100,,
Fri Dec 10 1982,Box Score,Los Angeles Lakers,128,Utah Jazz,122,,
Sat Dec 11 1982,Box Score,Atlanta Hawks,117,Chicago Bulls,107,,
Sat Dec 11 1982,Box Score,San Diego Clippers,118,Dallas Mavericks,124,,
Sat Dec 11 1982,Box Score,Los Angeles Lakers,128,Golden State Warriors,107,,
Sat Dec 11 1982,Box Score,Utah Jazz,101,Houston Rockets,94,,
Sat Dec 11 1982,Box Score,Washington Bullets,79,New York Knicks,85,,
Sat Dec 11 1982,Box Score,Detroit Pistons,111,Philadelphia 76ers,128,,
Sat Dec 11 1982,Box Score,Kansas City Kings,122,San Antonio Spurs,110,,
Sun Dec 12 1982,Box Score,Denver Nuggets,112,Boston Celtics,126,,
Sun Dec 12 1982,Box Score,Indiana Pacers,108,Milwaukee Bucks,120,,
Sun Dec 12 1982,Box Score,Phoenix Suns,94,Portland Trail Blazers,99,,
Tue Dec 14 1982,Box Score,Washington Bullets,108,Chicago Bulls,102,,
Tue Dec 14 1982,Box Score,Dallas Mavericks,113,Golden State Warriors,122,,
Tue Dec 14 1982,Box Score,San Antonio Spurs,102,Houston Rockets,93,,
Tue Dec 14 1982,Box Score,Detroit Pistons,104,New York Knicks,99,,
Tue Dec 14 1982,Box Score,Los Angeles Lakers,103,Portland Trail Blazers,107,,
Tue Dec 14 1982,Box Score,Phoenix Suns,114,Seattle SuperSonics,109,OT,
Wed Dec 15 1982,Box Score,Boston Celtics,108,Detroit Pistons,104,,
Wed Dec 15 1982,Box Score,Atlanta Hawks,107,Indiana Pacers,101,,
Wed Dec 15 1982,Box Score,New Jersey Nets,118,Kansas City Kings,119,,
Wed Dec 15 1982,Box Score,Denver Nuggets,113,Milwaukee Bucks,98,,
Wed Dec 15 1982,Box Score,Cleveland Cavaliers,93,Philadelphia 76ers,99,,
Wed Dec 15 1982,Box Score,San Diego Clippers,113,Utah Jazz,119,,
Thu Dec 16 1982,Box Score,Cleveland Cavaliers,97,Atlanta Hawks,106,,
Thu Dec 16 1982,Box Score,San Antonio Spurs,120,Denver Nuggets,108,,
Thu Dec 16 1982,Box Score,Boston Celtics,105,New York Knicks,113,OT,
Thu Dec 16 1982,Box Score,Golden State Warriors,98,Phoenix Suns,94,,
Thu Dec 16 1982,Box Score,Portland Trail Blazers,111,San Diego Clippers,103,,
Thu Dec 16 1982,Box Score,Dallas Mavericks,93,Seattle SuperSonics,103,,
Fri Dec 17 1982,Box Score,Washington Bullets,119,Detroit Pistons,110,,
Fri Dec 17 1982,Box Score,Indiana Pacers,107,Houston Rockets,114,,
Fri Dec 17 1982,Box Score,New Jersey Nets,106,Los Angeles Lakers,117,,
Fri Dec 17 1982,Box Score,Chicago Bulls,93,Milwaukee Bucks,115,,
Fri Dec 17 1982,Box Score,New York Knicks,95,Philadelphia 76ers,109,,
Fri Dec 17 1982,Box Score,Utah Jazz,103,San Antonio Spurs,110,,
Fri Dec 17 1982,Box Score,Kansas City Kings,90,Seattle SuperSonics,93,,
Sat Dec 18 1982,Box Score,Boston Celtics,107,Atlanta Hawks,103,OT,
Sat Dec 18 1982,Box Score,Indiana Pacers,127,Chicago Bulls,131,,
Sat Dec 18 1982,Box Score,Detroit Pistons,97,Cleveland Cavaliers,90,,
Sat Dec 18 1982,Box Score,New Jersey Nets,123,Denver Nuggets,114,,
Sat Dec 18 1982,Box Score,Kansas City Kings,106,Golden State Warriors,90,,
Sat Dec 18 1982,Box Score,Los Angeles Lakers,100,Phoenix Suns,126,,
Sat Dec 18 1982,Box Score,Dallas Mavericks,105,Portland Trail Blazers,108,,
Sat Dec 18 1982,Box Score,Seattle SuperSonics,121,San Diego Clippers,107,,
Sat Dec 18 1982,Box Score,Houston Rockets,97,Utah Jazz,116,,
Sat Dec 18 1982,Box Score,Philadelphia 76ers,97,Washington Bullets,100,,
Sun Dec 19 1982,Box Score,Detroit Pistons,131,Boston Celtics,114,,
Sun Dec 19 1982,Box Score,Dallas Mavericks,108,Los Angeles Lakers,110,,
Sun Dec 19 1982,Box Score,San Antonio Spurs,98,Milwaukee Bucks,113,,
Mon Dec 20 1982,Box Score,Kansas City Kings,117,Utah Jazz,119,OT,
Tue Dec 21 1982,Box Score,Atlanta Hawks,116,Chicago Bulls,124,2OT,
Tue Dec 21 1982,Box Score,Houston Rockets,85,Golden State Warriors,92,,
Tue Dec 21 1982,Box Score,Detroit Pistons,102,New Jersey Nets,97,,
Tue Dec 21 1982,Box Score,Milwaukee Bucks,94,New York Knicks,101,OT,
Tue Dec 21 1982,Box Score,Boston Celtics,105,Philadelphia 76ers,122,,
Tue Dec 21 1982,Box Score,Phoenix Suns,114,San Antonio Spurs,113,,
Tue Dec 21 1982,Box Score,Dallas Mavericks,121,San Diego Clippers,118,,
Tue Dec 21 1982,Box Score,Portland Trail Blazers,94,Seattle SuperSonics,99,,
Tue Dec 21 1982,Box Score,Cleveland Cavaliers,74,Washington Bullets,77,,
Wed Dec 22 1982,Box Score,Chicago Bulls,131,Boston Celtics,140,,
Wed Dec 22 1982,Box Score,Indiana Pacers,98,Cleveland Cavaliers,100,,
Wed Dec 22 1982,Box Score,Denver Nuggets,102,Kansas City Kings,146,,
Wed Dec 22 1982,Box Score,Utah Jazz,100,Los Angeles Lakers,124,,
Thu Dec 23 1982,Box Score,Denver Nuggets,135,Detroit Pistons,127,,
Thu Dec 23 1982,Box Score,Atlanta Hawks,90,Milwaukee Bucks,101,,
Thu Dec 23 1982,Box Score,Washington Bullets,90,New Jersey Nets,97,,
Thu Dec 23 1982,Box Score,Dallas Mavericks,106,Phoenix Suns,125,,
Thu Dec 23 1982,Box Score,Houston Rockets,82,Portland Trail Blazers,88,,
Thu Dec 23 1982,Box Score,Los Angeles Lakers,120,San Diego Clippers,115,,
Thu Dec 23 1982,Box Score,Golden State Warriors,95,Seattle SuperSonics,120,,
Sat Dec 25 1982,Box Score,New Jersey Nets,112,New York Knicks,110,OT,
Sat Dec 25 1982,Box Score,Seattle SuperSonics,88,Portland Trail Blazers,95,,
Sat Dec 25 1982,Box Score,Phoenix Suns,111,Utah Jazz,101,,
Sat Dec 25 1982,Box Score,Atlanta Hawks,97,Washington Bullets,91,,
Sun Dec 26 1982,Box Score,Los Angeles Lakers,96,Houston Rockets,94,,
Sun Dec 26 1982,Box Score,New York Knicks,81,Indiana Pacers,87,,
Sun Dec 26 1982,Box Score,Utah Jazz,118,Kansas City Kings,120,,
Sun Dec 26 1982,Box Score,Detroit Pistons,96,Milwaukee Bucks,106,,
Sun Dec 26 1982,Box Score,Philadelphia 76ers,124,San Antonio Spurs,122,,
Sun Dec 26 1982,Box Score,Portland Trail Blazers,105,San Diego Clippers,112,,
Sun Dec 26 1982,Box Score,Phoenix Suns,87,Seattle SuperSonics,88,,
Mon Dec 27 1982,Box Score,Golden State Warriors,128,Denver Nuggets,130,,
Mon Dec 27 1982,Box Score,Cleveland Cavaliers,82,New Jersey Nets,94,,
Mon Dec 27 1982,Box Score,Chicago Bulls,87,Washington Bullets,89,,
Tue Dec 28 1982,Box Score,San Diego Clippers,113,Atlanta Hawks,123,,
Tue Dec 28 1982,Box Score,Milwaukee Bucks,113,Chicago Bulls,103,,
Tue Dec 28 1982,Box Score,Indiana Pacers,150,Denver Nuggets,155,OT,
Tue Dec 28 1982,Box Score,Philadelphia 76ers,104,Houston Rockets,93,,
Tue Dec 28 1982,Box Score,Boston Celtics,124,Kansas City Kings,129,,
Tue Dec 28 1982,Box Score,Portland Trail Blazers,94,Phoenix Suns,116,,
Tue Dec 28 1982,Box Score,Detroit Pistons,98,Utah Jazz,105,OT,
