
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Wed Oct 16 1963,Box Score,Boston Celtics,109,Baltimore Bullets,95,,
Wed Oct 16 1963,Box Score,Philadelphia 76ers,117,Detroit Pistons,115,,
Wed Oct 16 1963,Box Score,Cincinnati Royals,112,St. Louis Hawks,93,,
Thu Oct 17 1963,Box Score,Boston Celtics,93,Cincinnati Royals,92,,
Thu Oct 17 1963,Box Score,Baltimore Bullets,115,New York Knicks,113,,
Sat Oct 19 1963,Box Score,San Francisco Warriors,103,Baltimore Bullets,102,,
Sat Oct 19 1963,Box Score,New York Knicks,97,Cincinnati Royals,121,,
Sat Oct 19 1963,Box Score,Detroit Pistons,124,Philadelphia 76ers,121,,
Sat Oct 19 1963,Box Score,Los Angeles Lakers,108,St. Louis Hawks,117,,
Tue Oct 22 1963,Box Score,San Francisco Warriors,97,Cincinnati Royals,103,,
Tue Oct 22 1963,Box Score,Los Angeles Lakers,130,New York Knicks,117,,
Wed Oct 23 1963,Box Score,New York Knicks,106,Baltimore Bullets,115,,
Wed Oct 23 1963,Box Score,Los Angeles Lakers,124,Detroit Pistons,116,,
Wed Oct 23 1963,Box Score,San Francisco Warriors,99,St. Louis Hawks,95,,
Fri Oct 25 1963,Box Score,Los Angeles Lakers,122,Cincinnati Royals,109,,
Fri Oct 25 1963,Box Score,New York Knicks,136,Philadelphia 76ers,112,,
Sat Oct 26 1963,Box Score,Baltimore Bullets,108,Boston Celtics,123,,
Sat Oct 26 1963,Box Score,Philadelphia 76ers,101,New York Knicks,109,,
Sat Oct 26 1963,Box Score,Cincinnati Royals,99,San Francisco Warriors,102,,
Sat Oct 26 1963,Box Score,Detroit Pistons,103,St. Louis Hawks,127,,
Sun Oct 27 1963,Box Score,St. Louis Hawks,123,Baltimore Bullets,112,,
Tue Oct 29 1963,Box Score,St. Louis Hawks,109,New York Knicks,103,OT,
Tue Oct 29 1963,Box Score,Cincinnati Royals,108,San Francisco Warriors,101,,
Wed Oct 30 1963,Box Score,Philadelphia 76ers,111,Baltimore Bullets,108,,
Wed Oct 30 1963,Box Score,Boston Celtics,108,Detroit Pistons,102,,
Wed Oct 30 1963,Box Score,Cincinnati Royals,115,Los Angeles Lakers,107,,
Wed Oct 30 1963,Box Score,New York Knicks,104,St. Louis Hawks,121,,
Fri Nov 1 1963,Box Score,Cincinnati Royals,112,Los Angeles Lakers,122,,
Fri Nov 1 1963,Box Score,Boston Celtics,119,Philadelphia 76ers,102,,
Sat Nov 2 1963,Box Score,Detroit Pistons,109,Boston Celtics,117,,
Sat Nov 2 1963,Box Score,Baltimore Bullets,105,New York Knicks,123,,
Sat Nov 2 1963,Box Score,Los Angeles Lakers,99,San Francisco Warriors,118,,
Sat Nov 2 1963,Box Score,Philadelphia 76ers,99,St. Louis Hawks,128,,
Sun Nov 3 1963,Box Score,Philadelphia 76ers,93,Cincinnati Royals,95,,at Dayton OH
Wed Nov 6 1963,Box Score,St. Louis Hawks,112,Baltimore Bullets,110,,
Wed Nov 6 1963,Box Score,Cincinnati Royals,121,Boston Celtics,139,,
Wed Nov 6 1963,Box Score,Philadelphia 76ers,101,Detroit Pistons,119,,
Wed Nov 6 1963,Box Score,New York Knicks,109,Los Angeles Lakers,111,,
Thu Nov 7 1963,Box Score,New York Knicks,88,San Francisco Warriors,110,,
Fri Nov 8 1963,Box Score,Boston Celtics,115,Cincinnati Royals,116,,
Fri Nov 8 1963,Box Score,San Francisco Warriors,90,Los Angeles Lakers,93,,
Fri Nov 8 1963,Box Score,St. Louis Hawks,106,Philadelphia 76ers,108,,
Sat Nov 9 1963,Box Score,Philadelphia 76ers,100,Baltimore Bullets,116,,
Sat Nov 9 1963,Box Score,Detroit Pistons,109,Cincinnati Royals,118,,
Sat Nov 9 1963,Box Score,New York Knicks,89,San Francisco Warriors,84,,at Oakland CA
Sat Nov 9 1963,Box Score,Boston Celtics,113,St. Louis Hawks,91,,
Sun Nov 10 1963,Box Score,New York Knicks,79,Los Angeles Lakers,104,,
Mon Nov 11 1963,Box Score,St. Louis Hawks,110,Boston Celtics,116,,
Mon Nov 11 1963,Box Score,Los Angeles Lakers,109,Detroit Pistons,116,,at Minneapolis MN
Tue Nov 12 1963,Box Score,San Francisco Warriors,102,Philadelphia 76ers,106,OT,
Wed Nov 13 1963,Box Score,Los Angeles Lakers,110,Boston Celtics,114,,at New York NY
Wed Nov 13 1963,Box Score,San Francisco Warriors,98,Cincinnati Royals,92,,
Wed Nov 13 1963,Box Score,St. Louis Hawks,102,New York Knicks,106,,
Thu Nov 14 1963,Box Score,Los Angeles Lakers,123,Baltimore Bullets,115,,
Thu Nov 14 1963,Box Score,San Francisco Warriors,105,St. Louis Hawks,117,,
Fri Nov 15 1963,Box Score,New York Knicks,116,Boston Celtics,133,,
Fri Nov 15 1963,Box Score,Los Angeles Lakers,97,Philadelphia 76ers,99,,
Fri Nov 15 1963,Box Score,Detroit Pistons,101,San Francisco Warriors,98,,
Sat Nov 16 1963,Box Score,Detroit Pistons,95,Los Angeles Lakers,115,,
Sat Nov 16 1963,Box Score,Cincinnati Royals,114,New York Knicks,122,,
Sat Nov 16 1963,Box Score,Baltimore Bullets,112,St. Louis Hawks,115,,
Sun Nov 17 1963,Box Score,Baltimore Bullets,109,Cincinnati Royals,110,,
Sun Nov 17 1963,Box Score,St. Louis Hawks,117,Los Angeles Lakers,112,,
Sun Nov 17 1963,Box Score,Detroit Pistons,96,San Francisco Warriors,120,,
Tue Nov 19 1963,Box Score,Detroit Pistons,102,Cincinnati Royals,127,,at New York NY
Tue Nov 19 1963,Box Score,Boston Celtics,126,New York Knicks,98,,
Tue Nov 19 1963,Box Score,St. Louis Hawks,96,San Francisco Warriors,129,,
Wed Nov 20 1963,Box Score,Cincinnati Royals,118,Detroit Pistons,124,,
Wed Nov 20 1963,Box Score,New York Knicks,101,Philadelphia 76ers,118,,
Thu Nov 21 1963,Box Score,St. Louis Hawks,99,Los Angeles Lakers,111,,
Sat Nov 23 1963,Box Score,Detroit Pistons,99,New York Knicks,108,,
Sat Nov 23 1963,Box Score,Cincinnati Royals,121,St. Louis Hawks,133,,
Sun Nov 24 1963,Box Score,St. Louis Hawks,113,Cincinnati Royals,122,,
Tue Nov 26 1963,Box Score,San Francisco Warriors,112,Cincinnati Royals,123,,at New York NY
Tue Nov 26 1963,Box Score,Los Angeles Lakers,119,New York Knicks,112,,
Tue Nov 26 1963,Box Score,Baltimore Bullets,113,Philadelphia 76ers,115,,
Wed Nov 27 1963,Box Score,Cincinnati Royals,122,Baltimore Bullets,119,,
Wed Nov 27 1963,Box Score,Los Angeles Lakers,78,Boston Celtics,114,,
Wed Nov 27 1963,Box Score,St. Louis Hawks,113,Detroit Pistons,105,,
Wed Nov 27 1963,Box Score,San Francisco Warriors,118,New York Knicks,89,,at Boston MA
Thu Nov 28 1963,Box Score,Cincinnati Royals,125,Philadelphia 76ers,110,,
Thu Nov 28 1963,Box Score,Detroit Pistons,101,St. Louis Hawks,118,,
Fri Nov 29 1963,Box Score,San Francisco Warriors,99,Baltimore Bullets,100,,
Fri Nov 29 1963,Box Score,Philadelphia 76ers,78,Boston Celtics,112,,at Providence RI
Fri Nov 29 1963,Box Score,New York Knicks,110,Cincinnati Royals,135,,
Fri Nov 29 1963,Box Score,Los Angeles Lakers,127,Detroit Pistons,111,,
Sat Nov 30 1963,Box Score,Detroit Pistons,101,Baltimore Bullets,120,,at New York NY
Sat Nov 30 1963,Box Score,San Francisco Warriors,96,Boston Celtics,109,,
Sat Nov 30 1963,Box Score,Philadelphia 76ers,132,New York Knicks,125,,
Sat Nov 30 1963,Box Score,Los Angeles Lakers,97,St. Louis Hawks,96,,
Sun Dec 1 1963,Box Score,Los Angeles Lakers,114,Cincinnati Royals,109,,
Sun Dec 1 1963,Box Score,Philadelphia 76ers,132,Detroit Pistons,121,,at Cleveland OH
Tue Dec 3 1963,Box Score,San Francisco Warriors,116,New York Knicks,108,,
Wed Dec 4 1963,Box Score,Los Angeles Lakers,98,Baltimore Bullets,118,,
Wed Dec 4 1963,Box Score,New York Knicks,120,Detroit Pistons,119,,
Wed Dec 4 1963,Box Score,San Francisco Warriors,83,St. Louis Hawks,105,,
Thu Dec 5 1963,Box Score,Boston Celtics,108,Cincinnati Royals,118,,
Thu Dec 5 1963,Box Score,St. Louis Hawks,106,Philadelphia 76ers,103,,
Fri Dec 6 1963,Box Score,New York Knicks,102,Baltimore Bullets,116,,at Boston MA
Fri Dec 6 1963,Box Score,Cincinnati Royals,107,Boston Celtics,112,,
Fri Dec 6 1963,Box Score,St. Louis Hawks,108,Detroit Pistons,112,OT,
Fri Dec 6 1963,Box Score,Los Angeles Lakers,110,San Francisco Warriors,103,,
Sat Dec 7 1963,Box Score,Boston Celtics,114,Baltimore Bullets,97,,
Sat Dec 7 1963,Box Score,Cincinnati Royals,116,New York Knicks,105,,
Sat Dec 7 1963,Box Score,Philadelphia 76ers,120,St. Louis Hawks,129,,
Sun Dec 8 1963,Box Score,Philadelphia 76ers,126,Cincinnati Royals,116,,
Sun Dec 8 1963,Box Score,San Francisco Warriors,114,Los Angeles Lakers,112,,
Mon Dec 9 1963,Box Score,Los Angeles Lakers,134,Baltimore Bullets,120,,at Seattle WA
Tue Dec 10 1963,Box Score,Boston Celtics,132,New York Knicks,113,,
Tue Dec 10 1963,Box Score,St. Louis Hawks,113,Philadelphia 76ers,103,,at New York NY
