
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Sun May 6 2001,Box Score,Sacramento Kings,105,Los Angeles Lakers,108,,
Sun May 6 2001,Box Score,Charlotte Hornets,92,Milwaukee Bucks,104,,
Sun May 6 2001,Box Score,Toronto Raptors,96,Philadelphia 76ers,93,,
Mon May 7 2001,Box Score,Dallas Mavericks,86,San Antonio Spurs,100,,
Tue May 8 2001,Box Score,Sacramento Kings,90,Los Angeles Lakers,96,,
Tue May 8 2001,Box Score,Charlotte Hornets,90,Milwaukee Bucks,91,,
Wed May 9 2001,Box Score,San Antonio Spurs,104,Dallas Mavericks,90,,
Wed May 9 2001,Box Score,Toronto Raptors,92,Philadelphia 76ers,97,,
Thu May 10 2001,Box Score,Milwaukee Bucks,92,Charlotte Hornets,102,,
Fri May 11 2001,Box Score,Los Angeles Lakers,103,Sacramento Kings,81,,
Fri May 11 2001,Box Score,Philadelphia 76ers,78,Toronto Raptors,102,,
Sat May 12 2001,Box Score,San Antonio Spurs,108,Dallas Mavericks,112,,
Sun May 13 2001,Box Score,Milwaukee Bucks,78,Charlotte Hornets,85,,
Sun May 13 2001,Box Score,Los Angeles Lakers,119,Sacramento Kings,113,,
Sun May 13 2001,Box Score,Philadelphia 76ers,84,Toronto Raptors,79,,
Mon May 14 2001,Box Score,Dallas Mavericks,87,San Antonio Spurs,105,,
Tue May 15 2001,Box Score,Charlotte Hornets,94,Milwaukee Bucks,86,,
Wed May 16 2001,Box Score,Toronto Raptors,88,Philadelphia 76ers,121,,
Thu May 17 2001,Box Score,Milwaukee Bucks,104,Charlotte Hornets,97,,
Fri May 18 2001,Box Score,Philadelphia 76ers,89,Toronto Raptors,101,,
Sat May 19 2001,Box Score,Los Angeles Lakers,104,San Antonio Spurs,90,,
Sun May 20 2001,Box Score,Charlotte Hornets,95,Milwaukee Bucks,104,,
Sun May 20 2001,Box Score,Toronto Raptors,87,Philadelphia 76ers,88,,
Mon May 21 2001,Box Score,Los Angeles Lakers,88,San Antonio Spurs,81,,
Tue May 22 2001,Box Score,Milwaukee Bucks,85,Philadelphia 76ers,93,,
Thu May 24 2001,Box Score,Milwaukee Bucks,92,Philadelphia 76ers,78,,
Fri May 25 2001,Box Score,San Antonio Spurs,72,Los Angeles Lakers,111,,
Sat May 26 2001,Box Score,Philadelphia 76ers,74,Milwaukee Bucks,80,,
Sun May 27 2001,Box Score,San Antonio Spurs,82,Los Angeles Lakers,111,,
Mon May 28 2001,Box Score,Philadelphia 76ers,89,Milwaukee Bucks,83,,
Wed May 30 2001,Box Score,Milwaukee Bucks,88,Philadelphia 76ers,89,,
Fri Jun 1 2001,Box Score,Philadelphia 76ers,100,Milwaukee Bucks,110,,
Sun Jun 3 2001,Box Score,Milwaukee Bucks,91,Philadelphia 76ers,108,,
Wed Jun 6 2001,Box Score,Philadelphia 76ers,107,Los Angeles Lakers,101,OT,
Fri Jun 8 2001,Box Score,Philadelphia 76ers,89,Los Angeles Lakers,98,,
Sun Jun 10 2001,Box Score,Los Angeles Lakers,96,Philadelphia 76ers,91,,
Wed Jun 13 2001,Box Score,Los Angeles Lakers,100,Philadelphia 76ers,86,,
Fri Jun 15 2001,Box Score,Los Angeles Lakers,108,Philadelphia 76ers,96,,
