
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Wed Oct 19 1960,Box Score,Los Angeles Lakers,123,Cincinnati Royals,140,,
Thu Oct 20 1960,Box Score,Cincinnati Royals,113,New York Knicks,105,,
Sat Oct 22 1960,Box Score,Detroit Pistons,116,Boston Celtics,118,,
Sat Oct 22 1960,Box Score,New York Knicks,117,Cincinnati Royals,119,,
Sat Oct 22 1960,Box Score,Los Angeles Lakers,96,St. Louis Hawks,112,,
Sat Oct 22 1960,Box Score,Philadelphia Warriors,133,Syracuse Nationals,123,,
Sun Oct 23 1960,Box Score,St. Louis Hawks,103,Cincinnati Royals,114,,
Mon Oct 24 1960,Box Score,New York Knicks,111,Los Angeles Lakers,101,,
Tue Oct 25 1960,Box Score,New York Knicks,118,Los Angeles Lakers,120,,
Tue Oct 25 1960,Box Score,Syracuse Nationals,100,St. Louis Hawks,123,,
Wed Oct 26 1960,Box Score,Cincinnati Royals,117,Detroit Pistons,131,,
Thu Oct 27 1960,Box Score,Syracuse Nationals,140,Cincinnati Royals,143,OT,
Fri Oct 28 1960,Box Score,Boston Celtics,110,New York Knicks,101,,
Fri Oct 28 1960,Box Score,Los Angeles Lakers,120,Philadelphia Warriors,122,,
Sat Oct 29 1960,Box Score,Philadelphia Warriors,131,Boston Celtics,103,,
Sat Oct 29 1960,Box Score,New York Knicks,110,Detroit Pistons,115,,
Sat Oct 29 1960,Box Score,Cincinnati Royals,97,St. Louis Hawks,113,,
Sat Oct 29 1960,Box Score,Los Angeles Lakers,118,Syracuse Nationals,125,,
Tue Nov 1 1960,Box Score,Philadelphia Warriors,131,Cincinnati Royals,113,,
Wed Nov 2 1960,Box Score,St. Louis Hawks,132,Detroit Pistons,117,,
Wed Nov 2 1960,Box Score,New York Knicks,96,Los Angeles Lakers,106,,at Detroit MI
Fri Nov 4 1960,Box Score,Detroit Pistons,121,Philadelphia Warriors,136,,
Sat Nov 5 1960,Box Score,Cincinnati Royals,113,Boston Celtics,104,,
Sat Nov 5 1960,Box Score,Philadelphia Warriors,130,Detroit Pistons,123,,at Boston MA
Sat Nov 5 1960,Box Score,Syracuse Nationals,110,Los Angeles Lakers,112,,
Sat Nov 5 1960,Box Score,New York Knicks,104,St. Louis Hawks,119,,
Sun Nov 6 1960,Box Score,Syracuse Nationals,113,Los Angeles Lakers,119,,at San Francisco CA
Tue Nov 8 1960,Box Score,Boston Celtics,136,Cincinnati Royals,120,,
Wed Nov 9 1960,Box Score,Philadelphia Warriors,125,Los Angeles Lakers,118,,at St. Louis MO
Wed Nov 9 1960,Box Score,Detroit Pistons,120,St. Louis Hawks,126,,
Thu Nov 10 1960,Box Score,Philadelphia Warriors,116,New York Knicks,112,OT,
Fri Nov 11 1960,Box Score,Cincinnati Royals,110,Boston Celtics,128,,at New York NY
Fri Nov 11 1960,Box Score,Syracuse Nationals,108,New York Knicks,112,,
Fri Nov 11 1960,Box Score,St. Louis Hawks,112,Philadelphia Warriors,117,,
Sat Nov 12 1960,Box Score,Los Angeles Lakers,124,Boston Celtics,131,,at Providence RI
Sat Nov 12 1960,Box Score,Cincinnati Royals,112,Detroit Pistons,116,,
Sat Nov 12 1960,Box Score,Philadelphia Warriors,105,St. Louis Hawks,107,,
Sat Nov 12 1960,Box Score,New York Knicks,117,Syracuse Nationals,128,,
Sun Nov 13 1960,Box Score,Detroit Pistons,125,Cincinnati Royals,113,,
Tue Nov 15 1960,Box Score,Detroit Pistons,115,Boston Celtics,114,OT,at New York NY
Tue Nov 15 1960,Box Score,Philadelphia Warriors,115,Cincinnati Royals,124,,
Tue Nov 15 1960,Box Score,Los Angeles Lakers,123,New York Knicks,108,,
Wed Nov 16 1960,Box Score,St. Louis Hawks,106,Boston Celtics,124,,
Wed Nov 16 1960,Box Score,Philadelphia Warriors,118,Detroit Pistons,119,,
Wed Nov 16 1960,Box Score,Cincinnati Royals,87,Syracuse Nationals,124,,
Thu Nov 17 1960,Box Score,St. Louis Hawks,112,Detroit Pistons,105,,at Philadelphia PA
Thu Nov 17 1960,Box Score,Syracuse Nationals,106,Philadelphia Warriors,105,,
Fri Nov 18 1960,Box Score,St. Louis Hawks,128,Cincinnati Royals,129,OT,
Fri Nov 18 1960,Box Score,Philadelphia Warriors,101,New York Knicks,99,,
Sat Nov 19 1960,Box Score,Detroit Pistons,122,Los Angeles Lakers,130,,
Sat Nov 19 1960,Box Score,New York Knicks,111,Philadelphia Warriors,121,,
Sat Nov 19 1960,Box Score,Cincinnati Royals,120,St. Louis Hawks,121,,
Sat Nov 19 1960,Box Score,Boston Celtics,114,Syracuse Nationals,94,,
Sun Nov 20 1960,Box Score,Boston Celtics,120,Cincinnati Royals,103,,
Sun Nov 20 1960,Box Score,Los Angeles Lakers,135,Detroit Pistons,131,,at San Francisco CA
Tue Nov 22 1960,Box Score,Los Angeles Lakers,133,Cincinnati Royals,118,,at New York NY
Tue Nov 22 1960,Box Score,St. Louis Hawks,120,New York Knicks,119,,
Wed Nov 23 1960,Box Score,New York Knicks,105,Boston Celtics,122,,
Wed Nov 23 1960,Box Score,Los Angeles Lakers,118,Cincinnati Royals,122,,
Wed Nov 23 1960,Box Score,Syracuse Nationals,115,Detroit Pistons,122,,
Thu Nov 24 1960,Box Score,Los Angeles Lakers,108,Cincinnati Royals,100,,at St. Louis MO
Thu Nov 24 1960,Box Score,Boston Celtics,132,Philadelphia Warriors,129,,
Thu Nov 24 1960,Box Score,Syracuse Nationals,97,St. Louis Hawks,132,,
Fri Nov 25 1960,Box Score,Los Angeles Lakers,141,Detroit Pistons,128,OT,
Fri Nov 25 1960,Box Score,Boston Celtics,111,New York Knicks,110,,
Sat Nov 26 1960,Box Score,Syracuse Nationals,110,Boston Celtics,129,,
Sat Nov 26 1960,Box Score,New York Knicks,127,Detroit Pistons,119,,at Philadelphia PA
Sat Nov 26 1960,Box Score,Cincinnati Royals,108,Philadelphia Warriors,138,,
Sat Nov 26 1960,Box Score,Los Angeles Lakers,113,St. Louis Hawks,126,,
Sun Nov 27 1960,Box Score,New York Knicks,122,Cincinnati Royals,118,OT,
Sun Nov 27 1960,Box Score,Philadelphia Warriors,113,Los Angeles Lakers,106,,
Mon Nov 28 1960,Box Score,Philadelphia Warriors,112,Los Angeles Lakers,137,,
Tue Nov 29 1960,Box Score,Syracuse Nationals,129,Cincinnati Royals,105,,at St. Louis MO
Tue Nov 29 1960,Box Score,Philadelphia Warriors,122,Los Angeles Lakers,121,,at New York NY
Tue Nov 29 1960,Box Score,Detroit Pistons,107,New York Knicks,118,,
Tue Nov 29 1960,Box Score,Boston Celtics,119,St. Louis Hawks,109,,
Wed Nov 30 1960,Box Score,Boston Celtics,125,Detroit Pistons,110,,
Wed Nov 30 1960,Box Score,Syracuse Nationals,135,St. Louis Hawks,126,,at Detroit MI
Thu Dec 1 1960,Box Score,New York Knicks,116,Boston Celtics,111,,at Philadelphia PA
Thu Dec 1 1960,Box Score,Syracuse Nationals,137,Cincinnati Royals,126,,
Thu Dec 1 1960,Box Score,Los Angeles Lakers,114,Philadelphia Warriors,117,,
Fri Dec 2 1960,Box Score,Los Angeles Lakers,120,Boston Celtics,117,,
Fri Dec 2 1960,Box Score,St. Louis Hawks,139,New York Knicks,133,OT,
Sat Dec 3 1960,Box Score,St. Louis Hawks,131,Philadelphia Warriors,127,,
Sat Dec 3 1960,Box Score,New York Knicks,113,Syracuse Nationals,130,,
Sun Dec 4 1960,Box Score,Detroit Pistons,116,Cincinnati Royals,115,,at Indianapolis IN
Sun Dec 4 1960,Box Score,Boston Celtics,113,Los Angeles Lakers,103,,
Mon Dec 5 1960,Box Score,Boston Celtics,123,Los Angeles Lakers,101,,
Tue Dec 6 1960,Box Score,Cincinnati Royals,117,New York Knicks,112,,
Tue Dec 6 1960,Box Score,Syracuse Nationals,107,Philadelphia Warriors,113,,at New York NY
Tue Dec 6 1960,Box Score,Detroit Pistons,110,St. Louis Hawks,146,,
Wed Dec 7 1960,Box Score,Syracuse Nationals,142,Boston Celtics,134,,
Wed Dec 7 1960,Box Score,Los Angeles Lakers,112,Cincinnati Royals,114,,
Wed Dec 7 1960,Box Score,St. Louis Hawks,83,Detroit Pistons,113,,
Thu Dec 8 1960,Box Score,Cincinnati Royals,118,Boston Celtics,115,,at Philadelphia PA
Thu Dec 8 1960,Box Score,New York Knicks,111,Philadelphia Warriors,114,,
Fri Dec 9 1960,Box Score,Cincinnati Royals,123,Boston Celtics,146,,
Fri Dec 9 1960,Box Score,Syracuse Nationals,118,St. Louis Hawks,131,,at Boston MA
Sat Dec 10 1960,Box Score,Syracuse Nationals,117,Detroit Pistons,107,,
Sat Dec 10 1960,Box Score,Boston Celtics,97,Philadelphia Warriors,102,,
Sat Dec 10 1960,Box Score,Los Angeles Lakers,108,St. Louis Hawks,111,,
Sun Dec 11 1960,Box Score,Philadelphia Warriors,121,Syracuse Nationals,132,,
Mon Dec 12 1960,Box Score,St. Louis Hawks,114,Los Angeles Lakers,103,,
Tue Dec 13 1960,Box Score,Syracuse Nationals,107,Cincinnati Royals,105,,at New York NY
Tue Dec 13 1960,Box Score,Philadelphia Warriors,110,Detroit Pistons,108,,at College Park MD
Tue Dec 13 1960,Box Score,Boston Celtics,115,New York Knicks,117,,
Wed Dec 14 1960,Box Score,New York Knicks,114,Cincinnati Royals,121,,
Wed Dec 14 1960,Box Score,Philadelphia Warriors,126,Detroit Pistons,134,,
Wed Dec 14 1960,Box Score,St. Louis Hawks,113,Los Angeles Lakers,124,,
Thu Dec 15 1960,Box Score,Syracuse Nationals,105,Boston Celtics,115,,at Providence RI
Fri Dec 16 1960,Box Score,Los Angeles Lakers,116,Cincinnati Royals,130,,
Fri Dec 16 1960,Box Score,New York Knicks,108,Detroit Pistons,104,,
Fri Dec 16 1960,Box Score,St. Louis Hawks,112,Philadelphia Warriors,107,,at Detroit MI
Sat Dec 17 1960,Box Score,Los Angeles Lakers,112,Boston Celtics,140,,
Sat Dec 17 1960,Box Score,New York Knicks,103,St. Louis Hawks,116,,
Sun Dec 18 1960,Box Score,Philadelphia Warriors,128,Cincinnati Royals,112,,
Sun Dec 18 1960,Box Score,St. Louis Hawks,104,Syracuse Nationals,103,,
Mon Dec 19 1960,Box Score,Los Angeles Lakers,107,Detroit Pistons,103,,at Portland OR
Tue Dec 20 1960,Box Score,Cincinnati Royals,112,Boston Celtics,115,,at New York NY
Tue Dec 20 1960,Box Score,Los Angeles Lakers,94,Detroit Pistons,97,,at Portland OR
Tue Dec 20 1960,Box Score,Syracuse Nationals,112,New York Knicks,122,,
Wed Dec 21 1960,Box Score,St. Louis Hawks,108,Boston Celtics,120,,
Wed Dec 21 1960,Box Score,Philadelphia Warriors,122,New York Knicks,117,,at Boston MA
Sat Dec 24 1960,Box Score,Detroit Pistons,106,Boston Celtics,150,,
Sun Dec 25 1960,Box Score,Detroit Pistons,119,Cincinnati Royals,126,,
Sun Dec 25 1960,Box Score,New York Knicks,100,Syracuse Nationals,162,,
Mon Dec 26 1960,Box Score,Philadelphia Warriors,115,Boston Celtics,119,,
Mon Dec 26 1960,Box Score,Cincinnati Royals,132,Detroit Pistons,137,,
Mon Dec 26 1960,Box Score,Los Angeles Lakers,112,New York Knicks,119,,
Mon Dec 26 1960,Box Score,Syracuse Nationals,112,St. Louis Hawks,133,,
Tue Dec 27 1960,Box Score,Syracuse Nationals,124,Cincinnati Royals,129,,
Tue Dec 27 1960,Box Score,Boston Celtics,101,Philadelphia Warriors,116,,
Wed Dec 28 1960,Box Score,New York Knicks,104,Cincinnati Royals,114,,at Syracuse NY
Wed Dec 28 1960,Box Score,Boston Celtics,99,St. Louis Hawks,105,,
Wed Dec 28 1960,Box Score,Los Angeles Lakers,113,Syracuse Nationals,115,,
Thu Dec 29 1960,Box Score,St. Louis Hawks,89,Detroit Pistons,112,,
Thu Dec 29 1960,Box Score,New York Knicks,95,Los Angeles Lakers,111,,at Philadelphia PA
Thu Dec 29 1960,Box Score,Cincinnati Royals,124,Philadelphia Warriors,128,,
Fri Dec 30 1960,Box Score,Philadelphia Warriors,130,Cincinnati Royals,136,,at Hershey PA
Fri Dec 30 1960,Box Score,Syracuse Nationals,112,Detroit Pistons,121,,at St. Louis MO
Fri Dec 30 1960,Box Score,Boston Celtics,120,New York Knicks,106,,
Fri Dec 30 1960,Box Score,Los Angeles Lakers,99,St. Louis Hawks,107,,
Sun Jan 1 1961,Box Score,St. Louis Hawks,112,Cincinnati Royals,114,,
Sun Jan 1 1961,Box Score,Los Angeles Lakers,105,Detroit Pistons,116,,
Sun Jan 1 1961,Box Score,Boston Celtics,113,Syracuse Nationals,96,,
Mon Jan 2 1961,Box Score,Syracuse Nationals,125,Cincinnati Royals,126,,at Utica NY
Mon Jan 2 1961,Box Score,Los Angeles Lakers,123,Detroit Pistons,113,,at Philadelphia PA
Mon Jan 2 1961,Box Score,New York Knicks,115,Philadelphia Warriors,131,,
Tue Jan 3 1961,Box Score,Philadelphia Warriors,128,Detroit Pistons,125,OT,at New York NY
Tue Jan 3 1961,Box Score,Boston Celtics,102,Los Angeles Lakers,96,,
Tue Jan 3 1961,Box Score,Syracuse Nationals,129,New York Knicks,104,,
Wed Jan 4 1961,Box Score,Cincinnati Royals,134,Syracuse Nationals,126,,
Thu Jan 5 1961,Box Score,Boston Celtics,125,Cincinnati Royals,107,,
Thu Jan 5 1961,Box Score,New York Knicks,104,Detroit Pistons,102,,at Philadelphia PA
Thu Jan 5 1961,Box Score,St. Louis Hawks,96,Los Angeles Lakers,110,,
Thu Jan 5 1961,Box Score,Syracuse Nationals,127,Philadelphia Warriors,139,,
Fri Jan 6 1961,Box Score,Boston Celtics,108,Detroit Pistons,102,,
Fri Jan 6 1961,Box Score,St. Louis Hawks,108,Los Angeles Lakers,104,,
Sat Jan 7 1961,Box Score,Syracuse Nationals,117,New York Knicks,120,,at Rochester NY
Sun Jan 8 1961,Box Score,Philadelphia Warriors,119,New York Knicks,121,,
Sun Jan 8 1961,Box Score,Boston Celtics,104,St. Louis Hawks,133,,
Sun Jan 8 1961,Box Score,Detroit Pistons,115,Syracuse Nationals,138,,
Tue Jan 10 1961,Box Score,Detroit Pistons,98,Boston Celtics,118,,at St. Louis MO
Tue Jan 10 1961,Box Score,New York Knicks,104,Los Angeles Lakers,117,,
Tue Jan 10 1961,Box Score,Cincinnati Royals,110,St. Louis Hawks,119,,
Wed Jan 11 1961,Box Score,Cincinnati Royals,122,Detroit Pistons,126,,
Wed Jan 11 1961,Box Score,New York Knicks,109,Los Angeles Lakers,104,,
Wed Jan 11 1961,Box Score,St. Louis Hawks,128,Syracuse Nationals,133,,
Thu Jan 12 1961,Box Score,Syracuse Nationals,118,Boston Celtics,124,OT,at Philadelphia PA
Thu Jan 12 1961,Box Score,Detroit Pistons,124,Cincinnati Royals,112,,at Fort Wayne IN
Thu Jan 12 1961,Box Score,St. Louis Hawks,102,Philadelphia Warriors,111,,
Fri Jan 13 1961,Box Score,Philadelphia Warriors,121,Boston Celtics,123,OT,
Fri Jan 13 1961,Box Score,Syracuse Nationals,106,New York Knicks,105,,at Boston MA
Sat Jan 14 1961,Box Score,Cincinnati Royals,114,Los Angeles Lakers,123,,
Sat Jan 14 1961,Box Score,Boston Celtics,113,Philadelphia Warriors,116,,
Sat Jan 14 1961,Box Score,Detroit Pistons,113,St. Louis Hawks,135,,
Sun Jan 15 1961,Box Score,New York Knicks,124,Boston Celtics,142,,
Sun Jan 15 1961,Box Score,St. Louis Hawks,122,Detroit Pistons,137,,
Sun Jan 15 1961,Box Score,Cincinnati Royals,109,Los Angeles Lakers,105,,
Sun Jan 15 1961,Box Score,Philadelphia Warriors,113,Syracuse Nationals,116,,
Wed Jan 18 1961,Box Score,St. Louis Hawks,125,Boston Celtics,114,,
Wed Jan 18 1961,Box Score,Detroit Pistons,144,Cincinnati Royals,128,,at Dayton OH
Wed Jan 18 1961,Box Score,Syracuse Nationals,129,Philadelphia Warriors,118,,at Boston MA
Thu Jan 19 1961,Box Score,Los Angeles Lakers,103,Boston Celtics,106,,at Philadelphia PA
Thu Jan 19 1961,Box Score,New York Knicks,129,Cincinnati Royals,122,,
Thu Jan 19 1961,Box Score,St. Louis Hawks,127,Philadelphia Warriors,129,,
Fri Jan 20 1961,Box Score,New York Knicks,128,Detroit Pistons,132,,
Sat Jan 21 1961,Box Score,Detroit Pistons,130,Cincinnati Royals,106,,at St. Louis MO
Sat Jan 21 1961,Box Score,Los Angeles Lakers,111,Philadelphia Warriors,136,,
Sat Jan 21 1961,Box Score,New York Knicks,122,St. Louis Hawks,145,,
Sat Jan 21 1961,Box Score,Boston Celtics,124,Syracuse Nationals,127,,
Sun Jan 22 1961,Box Score,St. Louis Hawks,108,Cincinnati Royals,115,,
Sun Jan 22 1961,Box Score,Philadelphia Warriors,128,Detroit Pistons,136,,
Sun Jan 22 1961,Box Score,Syracuse Nationals,112,Los Angeles Lakers,109,,at Utica NY
Tue Jan 24 1961,Box Score,Detroit Pistons,106,Cincinnati Royals,104,,
Tue Jan 24 1961,Box Score,Syracuse Nationals,107,Los Angeles Lakers,116,,
Tue Jan 24 1961,Box Score,Boston Celtics,125,New York Knicks,112,,
Tue Jan 24 1961,Box Score,Philadelphia Warriors,112,St. Louis Hawks,114,,
Wed Jan 25 1961,Box Score,Cincinnati Royals,125,Detroit Pistons,138,,
Wed Jan 25 1961,Box Score,Syracuse Nationals,112,Los Angeles Lakers,117,,
Wed Jan 25 1961,Box Score,St. Louis Hawks,116,New York Knicks,109,,at Detroit MI
Thu Jan 26 1961,Box Score,Boston Celtics,129,Philadelphia Warriors,121,,
Fri Jan 27 1961,Box Score,Detroit Pistons,111,Boston Celtics,140,,
Fri Jan 27 1961,Box Score,Syracuse Nationals,138,Cincinnati Royals,126,,
Fri Jan 27 1961,Box Score,Philadelphia Warriors,119,New York Knicks,130,,
Sat Jan 28 1961,Box Score,New York Knicks,108,Philadelphia Warriors,114,,
Sat Jan 28 1961,Box Score,Cincinnati Royals,116,St. Louis Hawks,136,,
Sun Jan 29 1961,Box Score,Philadelphia Warriors,115,Boston Celtics,128,,
Sun Jan 29 1961,Box Score,Detroit Pistons,113,Los Angeles Lakers,137,,
Sun Jan 29 1961,Box Score,Syracuse Nationals,108,St. Louis Hawks,125,,
Mon Jan 30 1961,Box Score,Boston Celtics,88,Cincinnati Royals,116,,
Mon Jan 30 1961,Box Score,Detroit Pistons,116,Los Angeles Lakers,117,,
Tue Jan 31 1961,Box Score,Los Angeles Lakers,112,Detroit Pistons,121,,at New York NY
Tue Jan 31 1961,Box Score,Syracuse Nationals,122,New York Knicks,106,,
Tue Jan 31 1961,Box Score,Boston Celtics,109,St. Louis Hawks,103,,
Wed Feb 1 1961,Box Score,New York Knicks,120,Boston Celtics,124,,at Providence RI
Wed Feb 1 1961,Box Score,St. Louis Hawks,137,Detroit Pistons,131,,at Syracuse NY
Wed Feb 1 1961,Box Score,Philadelphia Warriors,122,Syracuse Nationals,113,,
Thu Feb 2 1961,Box Score,St. Louis Hawks,115,Los Angeles Lakers,116,,at Philadelphia PA
Thu Feb 2 1961,Box Score,Cincinnati Royals,118,Philadelphia Warriors,133,,
Fri Feb 3 1961,Box Score,New York Knicks,109,Boston Celtics,123,,
Fri Feb 3 1961,Box Score,Philadelphia Warriors,136,Cincinnati Royals,135,,at Boston MA
Fri Feb 3 1961,Box Score,Syracuse Nationals,118,Detroit Pistons,121,,
