
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Wed Oct 27 1971,Box Score,Detroit Pistons,98,Baltimore Bullets,128,,
Wed Oct 27 1971,Box Score,Houston Rockets,97,Boston Celtics,108,,
Wed Oct 27 1971,Box Score,Cleveland Cavaliers,106,Philadelphia 76ers,120,,
Thu Oct 28 1971,Box Score,Houston Rockets,94,New York Knicks,112,,
Thu Oct 28 1971,Box Score,Buffalo Braves,96,Seattle SuperSonics,106,,
Fri Oct 29 1971,Box Score,Milwaukee Bucks,114,Boston Celtics,125,,
Fri Oct 29 1971,Box Score,Golden State Warriors,99,Chicago Bulls,83,,at San Diego CA
Fri Oct 29 1971,Box Score,Atlanta Hawks,98,Cleveland Cavaliers,97,,
Fri Oct 29 1971,Box Score,Baltimore Bullets,105,Detroit Pistons,119,,
Fri Oct 29 1971,Box Score,Cincinnati Royals,107,Los Angeles Lakers,119,,
Fri Oct 29 1971,Box Score,Phoenix Suns,137,Philadelphia 76ers,135,2OT,
Fri Oct 29 1971,Box Score,Buffalo Braves,120,Portland Trail Blazers,119,,
Sat Oct 30 1971,Box Score,Detroit Pistons,104,Atlanta Hawks,99,,
Sat Oct 30 1971,Box Score,Phoenix Suns,94,Baltimore Bullets,101,,
Sat Oct 30 1971,Box Score,Cincinnati Royals,112,Golden State Warriors,116,,at Oakland CA
Sat Oct 30 1971,Box Score,Philadelphia 76ers,108,New York Knicks,101,,
Sat Oct 30 1971,Box Score,Los Angeles Lakers,106,Seattle SuperSonics,115,,
Sun Oct 31 1971,Box Score,Milwaukee Bucks,118,Cleveland Cavaliers,102,,
Sun Oct 31 1971,Box Score,Buffalo Braves,87,Houston Rockets,102,,
Sun Oct 31 1971,Box Score,Golden State Warriors,109,Los Angeles Lakers,105,,
Tue Nov 2 1971,Box Score,Phoenix Suns,101,Chicago Bulls,108,,
Tue Nov 2 1971,Box Score,Baltimore Bullets,91,Golden State Warriors,106,,at Oakland CA
Wed Nov 3 1971,Box Score,Chicago Bulls,113,Atlanta Hawks,100,,
Wed Nov 3 1971,Box Score,Phoenix Suns,100,Buffalo Braves,98,,
Wed Nov 3 1971,Box Score,Philadelphia 76ers,100,Cincinnati Royals,124,,
Wed Nov 3 1971,Box Score,New York Knicks,117,Houston Rockets,98,,
Thu Nov 4 1971,Box Score,Seattle SuperSonics,96,Golden State Warriors,98,,at Oakland CA
Thu Nov 4 1971,Box Score,Portland Trail Blazers,112,Houston Rockets,110,,
Fri Nov 5 1971,Box Score,Buffalo Braves,122,Atlanta Hawks,117,OT,
Fri Nov 5 1971,Box Score,Detroit Pistons,102,Boston Celtics,103,,
Fri Nov 5 1971,Box Score,Milwaukee Bucks,104,Chicago Bulls,102,,
Fri Nov 5 1971,Box Score,Phoenix Suns,107,Cleveland Cavaliers,87,,
Fri Nov 5 1971,Box Score,Baltimore Bullets,106,Los Angeles Lakers,110,,
Fri Nov 5 1971,Box Score,New York Knicks,97,Seattle SuperSonics,101,,
Sat Nov 6 1971,Box Score,Portland Trail Blazers,109,Boston Celtics,124,,
Sat Nov 6 1971,Box Score,Chicago Bulls,99,Buffalo Braves,130,,
Sat Nov 6 1971,Box Score,Phoenix Suns,95,Cincinnati Royals,110,,
Sat Nov 6 1971,Box Score,Los Angeles Lakers,105,Golden State Warriors,89,,at Oakland CA
Sat Nov 6 1971,Box Score,Detroit Pistons,78,Milwaukee Bucks,106,,
Sat Nov 6 1971,Box Score,Atlanta Hawks,96,Philadelphia 76ers,101,,
Sun Nov 7 1971,Box Score,Portland Trail Blazers,99,Cleveland Cavaliers,120,,
Sun Nov 7 1971,Box Score,Baltimore Bullets,109,Houston Rockets,106,,
Sun Nov 7 1971,Box Score,New York Knicks,96,Los Angeles Lakers,103,,
Sun Nov 7 1971,Box Score,Golden State Warriors,109,Seattle SuperSonics,102,,
Mon Nov 8 1971,Box Score,Cincinnati Royals,109,Boston Celtics,120,,at Omaha NE
Tue Nov 9 1971,Box Score,Portland Trail Blazers,100,Buffalo Braves,109,,
Tue Nov 9 1971,Box Score,Los Angeles Lakers,122,Chicago Bulls,109,,
Tue Nov 9 1971,Box Score,Houston Rockets,99,Golden State Warriors,115,,at Oakland CA
Tue Nov 9 1971,Box Score,Phoenix Suns,113,Milwaukee Bucks,118,,
Wed Nov 10 1971,Box Score,Milwaukee Bucks,116,Atlanta Hawks,110,,
Wed Nov 10 1971,Box Score,Chicago Bulls,125,Baltimore Bullets,106,,
Wed Nov 10 1971,Box Score,New York Knicks,85,Cincinnati Royals,99,,
Wed Nov 10 1971,Box Score,Portland Trail Blazers,122,Detroit Pistons,139,,
Wed Nov 10 1971,Box Score,Boston Celtics,142,Houston Rockets,103,,
Wed Nov 10 1971,Box Score,Los Angeles Lakers,143,Philadelphia 76ers,103,,
Thu Nov 11 1971,Box Score,Golden State Warriors,112,New York Knicks,103,,
Thu Nov 11 1971,Box Score,Cleveland Cavaliers,91,Seattle SuperSonics,110,,
Fri Nov 12 1971,Box Score,Golden State Warriors,104,Atlanta Hawks,106,,
Fri Nov 12 1971,Box Score,Seattle SuperSonics,107,Los Angeles Lakers,115,,
Fri Nov 12 1971,Box Score,Houston Rockets,102,Milwaukee Bucks,111,,
Fri Nov 12 1971,Box Score,Detroit Pistons,101,Philadelphia 76ers,115,,
Fri Nov 12 1971,Box Score,Boston Celtics,119,Phoenix Suns,128,,
Fri Nov 12 1971,Box Score,Cleveland Cavaliers,106,Portland Trail Blazers,104,,
Sat Nov 13 1971,Box Score,Philadelphia 76ers,105,Baltimore Bullets,111,,
Sat Nov 13 1971,Box Score,Milwaukee Bucks,127,Buffalo Braves,106,,
Sat Nov 13 1971,Box Score,Houston Rockets,102,Chicago Bulls,111,,
Sat Nov 13 1971,Box Score,Golden State Warriors,101,Cincinnati Royals,110,,
Sat Nov 13 1971,Box Score,Detroit Pistons,105,New York Knicks,127,,
Sat Nov 13 1971,Box Score,Los Angeles Lakers,130,Portland Trail Blazers,108,,
Sat Nov 13 1971,Box Score,Boston Celtics,112,Seattle SuperSonics,116,,
Sun Nov 14 1971,Box Score,Boston Celtics,115,Los Angeles Lakers,128,,
Sun Nov 14 1971,Box Score,Philadelphia 76ers,114,Milwaukee Bucks,125,,at Madison WI
Sun Nov 14 1971,Box Score,Cleveland Cavaliers,105,Phoenix Suns,119,,
Tue Nov 16 1971,Box Score,Houston Rockets,107,Baltimore Bullets,110,,
Tue Nov 16 1971,Box Score,Cincinnati Royals,98,Buffalo Braves,102,,
Tue Nov 16 1971,Box Score,Seattle SuperSonics,87,Chicago Bulls,95,,
Tue Nov 16 1971,Box Score,Golden State Warriors,122,Detroit Pistons,101,,
Tue Nov 16 1971,Box Score,Cleveland Cavaliers,90,Los Angeles Lakers,108,,
Tue Nov 16 1971,Box Score,Phoenix Suns,111,New York Knicks,112,,
Tue Nov 16 1971,Box Score,Milwaukee Bucks,125,Portland Trail Blazers,105,,
Wed Nov 17 1971,Box Score,Seattle SuperSonics,112,Atlanta Hawks,104,,
Wed Nov 17 1971,Box Score,Phoenix Suns,121,Boston Celtics,140,,
Wed Nov 17 1971,Box Score,Baltimore Bullets,113,Cincinnati Royals,103,,
Wed Nov 17 1971,Box Score,Houston Rockets,118,Philadelphia 76ers,112,,
Thu Nov 18 1971,Box Score,Phoenix Suns,126,Detroit Pistons,128,,
Thu Nov 18 1971,Box Score,Portland Trail Blazers,105,Golden State Warriors,115,,at Oakland CA
Fri Nov 19 1971,Box Score,Buffalo Braves,105,Baltimore Bullets,126,,
Fri Nov 19 1971,Box Score,Cincinnati Royals,110,Boston Celtics,106,,
Fri Nov 19 1971,Box Score,Houston Rockets,99,Los Angeles Lakers,106,,
Fri Nov 19 1971,Box Score,Chicago Bulls,148,Philadelphia 76ers,104,,
Fri Nov 19 1971,Box Score,Cleveland Cavaliers,105,Portland Trail Blazers,118,,
Fri Nov 19 1971,Box Score,Milwaukee Bucks,108,Seattle SuperSonics,107,,
Sat Nov 20 1971,Box Score,Phoenix Suns,109,Atlanta Hawks,115,,
Sat Nov 20 1971,Box Score,Detroit Pistons,105,Buffalo Braves,96,,
Sat Nov 20 1971,Box Score,Boston Celtics,106,Chicago Bulls,123,,
Sat Nov 20 1971,Box Score,Milwaukee Bucks,100,Golden State Warriors,107,,at Oakland CA
Sat Nov 20 1971,Box Score,Baltimore Bullets,114,New York Knicks,125,,
Sat Nov 20 1971,Box Score,Seattle SuperSonics,104,Portland Trail Blazers,100,,
Sun Nov 21 1971,Box Score,Boston Celtics,128,Cleveland Cavaliers,105,,
Sun Nov 21 1971,Box Score,Houston Rockets,115,Golden State Warriors,96,,at San Diego CA
Sun Nov 21 1971,Box Score,Milwaukee Bucks,105,Los Angeles Lakers,112,,
Sun Nov 21 1971,Box Score,Philadelphia 76ers,117,Seattle SuperSonics,127,,
Tue Nov 23 1971,Box Score,Atlanta Hawks,97,Buffalo Braves,102,,
Tue Nov 23 1971,Box Score,Portland Trail Blazers,94,Chicago Bulls,130,,Sidney Wicks of Portland scored a field goal for Chicago
Tue Nov 23 1971,Box Score,Baltimore Bullets,102,Cleveland Cavaliers,104,,
Tue Nov 23 1971,Box Score,Milwaukee Bucks,112,Detroit Pistons,104,,
Tue Nov 23 1971,Box Score,Cincinnati Royals,110,New York Knicks,125,,
Tue Nov 23 1971,Box Score,Philadelphia 76ers,107,Phoenix Suns,128,,
Wed Nov 24 1971,Box Score,New York Knicks,114,Baltimore Bullets,94,,
Wed Nov 24 1971,Box Score,Buffalo Braves,100,Boston Celtics,108,,
Wed Nov 24 1971,Box Score,Portland Trail Blazers,112,Cincinnati Royals,114,,
Wed Nov 24 1971,Box Score,Philadelphia 76ers,108,Houston Rockets,109,,
Wed Nov 24 1971,Box Score,Atlanta Hawks,107,Milwaukee Bucks,141,,
Thu Nov 25 1971,Box Score,Philadelphia 76ers,112,Golden State Warriors,111,,at Oakland CA
Thu Nov 25 1971,Box Score,Detroit Pistons,103,Phoenix Suns,122,,
Thu Nov 25 1971,Box Score,Los Angeles Lakers,139,Seattle SuperSonics,115,,
Fri Nov 26 1971,Box Score,Baltimore Bullets,118,Atlanta Hawks,105,,
Fri Nov 26 1971,Box Score,New York Knicks,104,Boston Celtics,89,,
Fri Nov 26 1971,Box Score,Golden State Warriors,89,Chicago Bulls,121,,
Fri Nov 26 1971,Box Score,Cincinnati Royals,114,Cleveland Cavaliers,128,,
Fri Nov 26 1971,Box Score,Detroit Pistons,113,Los Angeles Lakers,132,,
Fri Nov 26 1971,Box Score,Portland Trail Blazers,105,Milwaukee Bucks,120,,
Sat Nov 27 1971,Box Score,Cleveland Cavaliers,103,Atlanta Hawks,95,,
Sat Nov 27 1971,Box Score,Boston Celtics,120,Baltimore Bullets,125,,at College Park MD
Sat Nov 27 1971,Box Score,Golden State Warriors,110,Buffalo Braves,91,,
Sat Nov 27 1971,Box Score,Milwaukee Bucks,114,Cincinnati Royals,81,,
Sat Nov 27 1971,Box Score,Chicago Bulls,99,New York Knicks,100,,
Sat Nov 27 1971,Box Score,Portland Trail Blazers,93,Philadelphia 76ers,116,,
Sat Nov 27 1971,Box Score,Detroit Pistons,102,Seattle SuperSonics,124,,
Sun Nov 28 1971,Box Score,Atlanta Hawks,108,Boston Celtics,130,,
Sun Nov 28 1971,Box Score,Philadelphia 76ers,120,Cleveland Cavaliers,124,,
Sun Nov 28 1971,Box Score,Phoenix Suns,116,Houston Rockets,110,,
Sun Nov 28 1971,Box Score,Seattle SuperSonics,121,Los Angeles Lakers,138,,
Tue Nov 30 1971,Box Score,Cincinnati Royals,118,Baltimore Bullets,103,,
Tue Nov 30 1971,Box Score,Houston Rockets,115,Buffalo Braves,101,,
Tue Nov 30 1971,Box Score,Atlanta Hawks,85,Chicago Bulls,86,,
Tue Nov 30 1971,Box Score,Golden State Warriors,106,Milwaukee Bucks,103,,
Tue Nov 30 1971,Box Score,Seattle SuperSonics,110,New York Knicks,109,,
Tue Nov 30 1971,Box Score,Phoenix Suns,121,Portland Trail Blazers,111,OT,
Wed Dec 1 1971,Box Score,Los Angeles Lakers,124,Boston Celtics,111,,
Wed Dec 1 1971,Box Score,Chicago Bulls,109,Cincinnati Royals,101,,
Wed Dec 1 1971,Box Score,Houston Rockets,106,Cleveland Cavaliers,116,,
Wed Dec 1 1971,Box Score,Atlanta Hawks,117,Detroit Pistons,103,,
Wed Dec 1 1971,Box Score,Seattle SuperSonics,98,Philadelphia 76ers,102,,
Wed Dec 1 1971,Box Score,Portland Trail Blazers,103,Phoenix Suns,139,,
Thu Dec 2 1971,Box Score,Buffalo Braves,109,Baltimore Bullets,105,,at Toronto Canada
Fri Dec 3 1971,Box Score,Seattle SuperSonics,117,Baltimore Bullets,106,,
Fri Dec 3 1971,Box Score,Cleveland Cavaliers,90,Buffalo Braves,91,,
Fri Dec 3 1971,Box Score,New York Knicks,96,Chicago Bulls,122,,
Fri Dec 3 1971,Box Score,Houston Rockets,112,Detroit Pistons,113,,
Fri Dec 3 1971,Box Score,Cincinnati Royals,82,Milwaukee Bucks,120,,
Fri Dec 3 1971,Box Score,Los Angeles Lakers,131,Philadelphia 76ers,116,,
Fri Dec 3 1971,Box Score,Golden State Warriors,107,Portland Trail Blazers,115,,
Sat Dec 4 1971,Box Score,Philadelphia 76ers,109,Atlanta Hawks,126,,
Sat Dec 4 1971,Box Score,Houston Rockets,107,Boston Celtics,117,,
Sat Dec 4 1971,Box Score,Seattle SuperSonics,100,Cincinnati Royals,98,,
Sat Dec 4 1971,Box Score,Phoenix Suns,128,Golden State Warriors,92,,at Oakland CA
Sat Dec 4 1971,Box Score,Chicago Bulls,105,Milwaukee Bucks,108,,
Sat Dec 4 1971,Box Score,Buffalo Braves,90,New York Knicks,130,,
Sun Dec 5 1971,Box Score,Seattle SuperSonics,99,Cleveland Cavaliers,91,,
Sun Dec 5 1971,Box Score,Portland Trail Blazers,107,Los Angeles Lakers,123,,
Sun Dec 5 1971,Box Score,Golden State Warriors,87,Phoenix Suns,120,,
Tue Dec 7 1971,Box Score,Golden State Warriors,113,Atlanta Hawks,116,,at San Diego CA
Tue Dec 7 1971,Box Score,Cincinnati Royals,91,Buffalo Braves,115,,
Tue Dec 7 1971,Box Score,Cleveland Cavaliers,99,Chicago Bulls,115,,
Tue Dec 7 1971,Box Score,Portland Trail Blazers,131,Detroit Pistons,130,OT,
Tue Dec 7 1971,Box Score,Seattle SuperSonics,83,Milwaukee Bucks,116,,
Tue Dec 7 1971,Box Score,Boston Celtics,105,New York Knicks,97,,
Wed Dec 8 1971,Box Score,Portland Trail Blazers,97,Baltimore Bullets,115,,
Wed Dec 8 1971,Box Score,Cleveland Cavaliers,107,Boston Celtics,126,,
Wed Dec 8 1971,Box Score,Philadelphia 76ers,115,Cincinnati Royals,109,,
Wed Dec 8 1971,Box Score,Los Angeles Lakers,125,Houston Rockets,120,,
Thu Dec 9 1971,Box Score,Chicago Bulls,107,Detroit Pistons,110,,
Thu Dec 9 1971,Box Score,Los Angeles Lakers,124,Golden State Warriors,111,,at Oakland CA
Thu Dec 9 1971,Box Score,Atlanta Hawks,115,Phoenix Suns,135,,
Fri Dec 10 1971,Box Score,Portland Trail Blazers,101,Buffalo Braves,100,OT,
Fri Dec 10 1971,Box Score,Baltimore Bullets,102,Chicago Bulls,118,,
Fri Dec 10 1971,Box Score,Detroit Pistons,111,Cleveland Cavaliers,112,,
Fri Dec 10 1971,Box Score,Atlanta Hawks,88,Houston Rockets,95,,
Fri Dec 10 1971,Box Score,Phoenix Suns,117,Los Angeles Lakers,126,OT,
Fri Dec 10 1971,Box Score,Boston Celtics,104,Milwaukee Bucks,120,,
Fri Dec 10 1971,Box Score,Cincinnati Royals,113,Philadelphia 76ers,106,OT,
Fri Dec 10 1971,Box Score,Golden State Warriors,94,Seattle SuperSonics,105,,
Sat Dec 11 1971,Box Score,Milwaukee Bucks,107,Baltimore Bullets,101,,
Sat Dec 11 1971,Box Score,Chicago Bulls,115,Boston Celtics,99,,
Sat Dec 11 1971,Box Score,Cleveland Cavaliers,95,Cincinnati Royals,103,,
Sat Dec 11 1971,Box Score,Philadelphia 76ers,118,Detroit Pistons,111,,
Sat Dec 11 1971,Box Score,Portland Trail Blazers,102,New York Knicks,134,,
Sat Dec 11 1971,Box Score,Houston Rockets,111,Phoenix Suns,110,,
Sun Dec 12 1971,Box Score,Boston Celtics,96,Cincinnati Royals,83,,
Sun Dec 12 1971,Box Score,New York Knicks,103,Cleveland Cavaliers,92,,
Sun Dec 12 1971,Box Score,Seattle SuperSonics,98,Houston Rockets,100,,
Sun Dec 12 1971,Box Score,Atlanta Hawks,95,Los Angeles Lakers,104,,
Tue Dec 14 1971,Box Score,Cleveland Cavaliers,88,Baltimore Bullets,85,,
Tue Dec 14 1971,Box Score,Philadelphia 76ers,110,Buffalo Braves,117,,
Tue Dec 14 1971,Box Score,Boston Celtics,116,Chicago Bulls,108,,
Tue Dec 14 1971,Box Score,Seattle SuperSonics,103,Detroit Pistons,86,,
Tue Dec 14 1971,Box Score,Houston Rockets,98,Milwaukee Bucks,106,,
Tue Dec 14 1971,Box Score,Phoenix Suns,110,New York Knicks,100,,
Tue Dec 14 1971,Box Score,Los Angeles Lakers,129,Portland Trail Blazers,114,,
Wed Dec 15 1971,Box Score,Houston Rockets,117,Atlanta Hawks,115,OT,
Wed Dec 15 1971,Box Score,Seattle SuperSonics,100,Boston Celtics,112,,
Wed Dec 15 1971,Box Score,Milwaukee Bucks,122,Buffalo Braves,108,,at Madison WI
Wed Dec 15 1971,Box Score,Phoenix Suns,127,Cincinnati Royals,108,,
Thu Dec 16 1971,Box Score,Cincinnati Royals,101,Detroit Pistons,107,,
Thu Dec 16 1971,Box Score,Philadelphia 76ers,93,Golden State Warriors,113,,at Oakland CA
Fri Dec 17 1971,Box Score,Atlanta Hawks,103,Baltimore Bullets,114,,
Fri Dec 17 1971,Box Score,New York Knicks,115,Buffalo Braves,95,,
Fri Dec 17 1971,Box Score,Houston Rockets,109,Chicago Bulls,98,,
Fri Dec 17 1971,Box Score,Boston Celtics,115,Cleveland Cavaliers,109,,
Fri Dec 17 1971,Box Score,Golden State Warriors,99,Los Angeles Lakers,129,,
Fri Dec 17 1971,Box Score,Seattle SuperSonics,113,Milwaukee Bucks,120,,
Fri Dec 17 1971,Box Score,Detroit Pistons,102,Phoenix Suns,123,,
Fri Dec 17 1971,Box Score,Philadelphia 76ers,126,Portland Trail Blazers,127,,
Sat Dec 18 1971,Box Score,Baltimore Bullets,94,Atlanta Hawks,123,,
Sat Dec 18 1971,Box Score,Buffalo Braves,91,Boston Celtics,124,,
Sat Dec 18 1971,Box Score,Houston Rockets,126,Cincinnati Royals,116,,
Sat Dec 18 1971,Box Score,Detroit Pistons,102,Golden State Warriors,129,,at Oakland CA
Sat Dec 18 1971,Box Score,Cleveland Cavaliers,84,New York Knicks,104,,
Sat Dec 18 1971,Box Score,Los Angeles Lakers,132,Phoenix Suns,106,,
Sat Dec 18 1971,Box Score,Portland Trail Blazers,105,Seattle SuperSonics,107,,
Sun Dec 19 1971,Box Score,Cincinnati Royals,99,Atlanta Hawks,101,,
Sun Dec 19 1971,Box Score,Chicago Bulls,119,Cleveland Cavaliers,101,,
Sun Dec 19 1971,Box Score,Philadelphia 76ers,132,Los Angeles Lakers,154,,
Sun Dec 19 1971,Box Score,Baltimore Bullets,96,Milwaukee Bucks,111,,
Sun Dec 19 1971,Box Score,Detroit Pistons,113,Portland Trail Blazers,114,,
Sun Dec 19 1971,Box Score,Phoenix Suns,127,Seattle SuperSonics,130,OT,
Tue Dec 21 1971,Box Score,Los Angeles Lakers,117,Buffalo Braves,103,,
Tue Dec 21 1971,Box Score,Detroit Pistons,92,Chicago Bulls,127,,
Tue Dec 21 1971,Box Score,New York Knicks,113,Golden State Warriors,87,,at Oakland CA
Tue Dec 21 1971,Box Score,Philadelphia 76ers,119,Phoenix Suns,124,,
Tue Dec 21 1971,Box Score,Houston Rockets,132,Portland Trail Blazers,119,,
Wed Dec 22 1971,Box Score,Los Angeles Lakers,127,Baltimore Bullets,120,,
Wed Dec 22 1971,Box Score,Milwaukee Bucks,98,Boston Celtics,104,,at Madison WI
Wed Dec 22 1971,Box Score,Atlanta Hawks,106,Cincinnati Royals,103,,
Wed Dec 22 1971,Box Score,Cleveland Cavaliers,94,Detroit Pistons,104,,
Wed Dec 22 1971,Box Score,New York Knicks,120,Seattle SuperSonics,104,,
Thu Dec 23 1971,Box Score,Atlanta Hawks,110,Cleveland Cavaliers,115,,
Thu Dec 23 1971,Box Score,Chicago Bulls,117,Phoenix Suns,108,OT,
Thu Dec 23 1971,Box Score,New York Knicks,120,Portland Trail Blazers,117,,
Sat Dec 25 1971,Box Score,Buffalo Braves,117,Atlanta Hawks,140,,
Sat Dec 25 1971,Box Score,Boston Celtics,99,Cincinnati Royals,94,,
Sat Dec 25 1971,Box Score,Milwaukee Bucks,118,Detroit Pistons,120,OT,
Sat Dec 25 1971,Box Score,Golden State Warriors,89,New York Knicks,114,,
Sat Dec 25 1971,Box Score,Baltimore Bullets,117,Philadelphia 76ers,114,,
Sat Dec 25 1971,Box Score,Seattle SuperSonics,86,Phoenix Suns,116,,
Sat Dec 25 1971,Box Score,Chicago Bulls,109,Portland Trail Blazers,88,,
Sun Dec 26 1971,Box Score,Baltimore Bullets,102,Cleveland Cavaliers,108,,
Sun Dec 26 1971,Box Score,Houston Rockets,115,Los Angeles Lakers,137,,
Sun Dec 26 1971,Box Score,Atlanta Hawks,92,Milwaukee Bucks,114,,
Sun Dec 26 1971,Box Score,Chicago Bulls,103,Seattle SuperSonics,102,,
Mon Dec 27 1971,Box Score,Portland Trail Blazers,121,Atlanta Hawks,135,,
Mon Dec 27 1971,Box Score,Golden State Warriors,97,Boston Celtics,99,,
Mon Dec 27 1971,Box Score,Philadelphia 76ers,121,Buffalo Braves,112,,
Tue Dec 28 1971,Box Score,Cincinnati Royals,87,Baltimore Bullets,119,,
Tue Dec 28 1971,Box Score,Milwaukee Bucks,105,Chicago Bulls,116,,
Tue Dec 28 1971,Box Score,Portland Trail Blazers,111,Cleveland Cavaliers,112,,
Tue Dec 28 1971,Box Score,New York Knicks,119,Detroit Pistons,100,,
Tue Dec 28 1971,Box Score,Buffalo Braves,87,Los Angeles Lakers,105,,
Tue Dec 28 1971,Box Score,Boston Celtics,120,Philadelphia 76ers,116,,
Wed Dec 29 1971,Box Score,Golden State Warriors,107,Cincinnati Royals,102,,
Wed Dec 29 1971,Box Score,Philadelphia 76ers,102,Cleveland Cavaliers,103,,at Hershey PA
Wed Dec 29 1971,Box Score,Phoenix Suns,124,Houston Rockets,106,,
Wed Dec 29 1971,Box Score,Portland Trail Blazers,84,Milwaukee Bucks,123,,
Thu Dec 30 1971,Box Score,Portland Trail Blazers,92,Chicago Bulls,117,,
Thu Dec 30 1971,Box Score,Golden State Warriors,128,Detroit Pistons,122,,
Thu Dec 30 1971,Box Score,Atlanta Hawks,115,Houston Rockets,129,,
Thu Dec 30 1971,Box Score,Baltimore Bullets,110,New York Knicks,102,,
