
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Tue Mar 19 1963,Box Score,Cincinnati Royals,120,Syracuse Nationals,123,,
Wed Mar 20 1963,Box Score,Detroit Pistons,99,St. Louis Hawks,118,,
Thu Mar 21 1963,Box Score,Syracuse Nationals,115,Cincinnati Royals,133,,
Fri Mar 22 1963,Box Score,Detroit Pistons,108,St. Louis Hawks,122,,
Sat Mar 23 1963,Box Score,Cincinnati Royals,117,Syracuse Nationals,121,,
Sun Mar 24 1963,Box Score,Syracuse Nationals,118,Cincinnati Royals,125,,
Sun Mar 24 1963,Box Score,St. Louis Hawks,103,Detroit Pistons,107,,
Tue Mar 26 1963,Box Score,St. Louis Hawks,104,Detroit Pistons,100,,
Tue Mar 26 1963,Box Score,Cincinnati Royals,131,Syracuse Nationals,127,OT,
Thu Mar 28 1963,Box Score,Cincinnati Royals,135,Boston Celtics,132,,
Fri Mar 29 1963,Box Score,Boston Celtics,125,Cincinnati Royals,102,,
Sun Mar 31 1963,Box Score,Cincinnati Royals,121,Boston Celtics,116,,
Sun Mar 31 1963,Box Score,St. Louis Hawks,104,Los Angeles Lakers,112,,
Tue Apr 2 1963,Box Score,St. Louis Hawks,99,Los Angeles Lakers,101,,
Wed Apr 3 1963,Box Score,Boston Celtics,128,Cincinnati Royals,110,,
Thu Apr 4 1963,Box Score,Los Angeles Lakers,112,St. Louis Hawks,125,,
Sat Apr 6 1963,Box Score,Cincinnati Royals,120,Boston Celtics,125,,
Sat Apr 6 1963,Box Score,Los Angeles Lakers,114,St. Louis Hawks,124,,
Sun Apr 7 1963,Box Score,Boston Celtics,99,Cincinnati Royals,109,,
Sun Apr 7 1963,Box Score,St. Louis Hawks,96,Los Angeles Lakers,123,,
Tue Apr 9 1963,Box Score,Los Angeles Lakers,113,St. Louis Hawks,121,,
Wed Apr 10 1963,Box Score,Cincinnati Royals,131,Boston Celtics,142,,
Thu Apr 11 1963,Box Score,St. Louis Hawks,100,Los Angeles Lakers,115,,
Sun Apr 14 1963,Box Score,Los Angeles Lakers,114,Boston Celtics,117,,
Tue Apr 16 1963,Box Score,Los Angeles Lakers,106,Boston Celtics,113,,
Wed Apr 17 1963,Box Score,Boston Celtics,99,Los Angeles Lakers,119,,
Fri Apr 19 1963,Box Score,Boston Celtics,108,Los Angeles Lakers,105,,
Sun Apr 21 1963,Box Score,Los Angeles Lakers,126,Boston Celtics,119,,
Wed Apr 24 1963,Box Score,Boston Celtics,112,Los Angeles Lakers,109,,
