
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Tue Oct 9 1973,Box Score,Capital Bullets,114,Atlanta Hawks,128,,
Tue Oct 9 1973,Box Score,Houston Rockets,105,Buffalo Braves,107,OT,
Tue Oct 9 1973,Box Score,Los Angeles Lakers,117,Chicago Bulls,97,,
Tue Oct 9 1973,Box Score,Detroit Pistons,100,New York Knicks,101,,
Wed Oct 10 1973,Box Score,Chicago Bulls,105,Kansas City-Omaha Kings,90,,
Wed Oct 10 1973,Box Score,Houston Rockets,104,Philadelphia 76ers,88,,
Wed Oct 10 1973,Box Score,Seattle SuperSonics,111,Phoenix Suns,115,,
Thu Oct 11 1973,Box Score,Los Angeles Lakers,102,Atlanta Hawks,129,,
Fri Oct 12 1973,Box Score,Buffalo Braves,112,Boston Celtics,118,,
Fri Oct 12 1973,Box Score,Houston Rockets,106,Cleveland Cavaliers,99,,
Fri Oct 12 1973,Box Score,Atlanta Hawks,105,Detroit Pistons,122,,
Fri Oct 12 1973,Box Score,Chicago Bulls,84,Kansas City-Omaha Kings,88,,at Omaha NE
Fri Oct 12 1973,Box Score,Milwaukee Bucks,107,Phoenix Suns,84,,
Fri Oct 12 1973,Box Score,Capital Bullets,102,Seattle SuperSonics,103,,
Sat Oct 13 1973,Box Score,Kansas City-Omaha Kings,117,Atlanta Hawks,102,,
Sat Oct 13 1973,Box Score,Los Angeles Lakers,125,Buffalo Braves,122,,
Sat Oct 13 1973,Box Score,Detroit Pistons,94,Chicago Bulls,101,,
Sat Oct 13 1973,Box Score,Milwaukee Bucks,97,Golden State Warriors,85,,
Sat Oct 13 1973,Box Score,Houston Rockets,86,New York Knicks,85,,
Sat Oct 13 1973,Box Score,Boston Celtics,111,Philadelphia 76ers,106,,
Sat Oct 13 1973,Box Score,Capital Bullets,87,Portland Trail Blazers,132,,
Sun Oct 14 1973,Box Score,Detroit Pistons,95,Cleveland Cavaliers,83,,
Sun Oct 14 1973,Box Score,Golden State Warriors,120,Phoenix Suns,95,,
Sun Oct 14 1973,Box Score,Milwaukee Bucks,100,Seattle SuperSonics,109,,
Tue Oct 16 1973,Box Score,Philadelphia 76ers,106,Houston Rockets,101,,
Tue Oct 16 1973,Box Score,Buffalo Braves,91,New York Knicks,117,,
Wed Oct 17 1973,Box Score,Golden State Warriors,95,Milwaukee Bucks,109,,
Wed Oct 17 1973,Box Score,Kansas City-Omaha Kings,108,Seattle SuperSonics,106,,
Fri Oct 19 1973,Box Score,Philadelphia 76ers,102,Boston Celtics,133,,
Fri Oct 19 1973,Box Score,Capital Bullets,103,Chicago Bulls,117,,
Fri Oct 19 1973,Box Score,New York Knicks,92,Cleveland Cavaliers,90,,
Fri Oct 19 1973,Box Score,Milwaukee Bucks,96,Detroit Pistons,94,,
Fri Oct 19 1973,Box Score,Seattle SuperSonics,91,Los Angeles Lakers,118,,
Fri Oct 19 1973,Box Score,Kansas City-Omaha Kings,99,Portland Trail Blazers,111,,
Sat Oct 20 1973,Box Score,Philadelphia 76ers,110,Buffalo Braves,116,,
Sat Oct 20 1973,Box Score,Boston Celtics,87,Capital Bullets,96,,
Sat Oct 20 1973,Box Score,Kansas City-Omaha Kings,81,Golden State Warriors,100,,
Sat Oct 20 1973,Box Score,Detroit Pistons,107,Houston Rockets,104,,
Sat Oct 20 1973,Box Score,Cleveland Cavaliers,88,Milwaukee Bucks,101,,
Sat Oct 20 1973,Box Score,Chicago Bulls,85,New York Knicks,69,,
Sat Oct 20 1973,Box Score,Atlanta Hawks,108,Phoenix Suns,118,,
Sat Oct 20 1973,Box Score,Seattle SuperSonics,108,Portland Trail Blazers,123,,
Sun Oct 21 1973,Box Score,Chicago Bulls,107,Capital Bullets,99,,
Sun Oct 21 1973,Box Score,Atlanta Hawks,119,Los Angeles Lakers,100,,
Sun Oct 21 1973,Box Score,Phoenix Suns,112,Seattle SuperSonics,116,,
Tue Oct 23 1973,Box Score,Portland Trail Blazers,96,Cleveland Cavaliers,103,,
Tue Oct 23 1973,Box Score,Phoenix Suns,109,Golden State Warriors,121,,
Tue Oct 23 1973,Box Score,Los Angeles Lakers,107,Houston Rockets,98,,
Tue Oct 23 1973,Box Score,Capital Bullets,101,New York Knicks,84,,
Wed Oct 24 1973,Box Score,Houston Rockets,132,Boston Celtics,117,,
Wed Oct 24 1973,Box Score,Los Angeles Lakers,92,Kansas City-Omaha Kings,91,,at Omaha NE
Wed Oct 24 1973,Box Score,Buffalo Braves,113,Milwaukee Bucks,130,,
Wed Oct 24 1973,Box Score,Portland Trail Blazers,110,Philadelphia 76ers,132,,
Wed Oct 24 1973,Box Score,Detroit Pistons,115,Phoenix Suns,99,,
Wed Oct 24 1973,Box Score,Atlanta Hawks,131,Seattle SuperSonics,106,,
Fri Oct 26 1973,Box Score,New York Knicks,101,Boston Celtics,113,,
Fri Oct 26 1973,Box Score,Cleveland Cavaliers,97,Buffalo Braves,104,,at Toronto Canada
Fri Oct 26 1973,Box Score,Houston Rockets,113,Chicago Bulls,121,,
Fri Oct 26 1973,Box Score,Phoenix Suns,93,Kansas City-Omaha Kings,98,,
Fri Oct 26 1973,Box Score,Detroit Pistons,92,Los Angeles Lakers,94,,
Fri Oct 26 1973,Box Score,Milwaukee Bucks,98,Philadelphia 76ers,92,,
Fri Oct 26 1973,Box Score,Atlanta Hawks,110,Portland Trail Blazers,127,,
Fri Oct 26 1973,Box Score,Golden State Warriors,117,Seattle SuperSonics,110,,
Sat Oct 27 1973,Box Score,Buffalo Braves,111,Cleveland Cavaliers,101,,
Sat Oct 27 1973,Box Score,Atlanta Hawks,125,Golden State Warriors,116,,
Sat Oct 27 1973,Box Score,Chicago Bulls,102,Houston Rockets,92,,
Sat Oct 27 1973,Box Score,Phoenix Suns,95,Milwaukee Bucks,104,,
Sat Oct 27 1973,Box Score,Philadelphia 76ers,90,New York Knicks,96,,
Sat Oct 27 1973,Box Score,Detroit Pistons,111,Portland Trail Blazers,98,,
Sun Oct 28 1973,Box Score,Philadelphia 76ers,99,Capital Bullets,119,,
Sun Oct 28 1973,Box Score,Boston Celtics,99,Cleveland Cavaliers,102,,
Sun Oct 28 1973,Box Score,Buffalo Braves,112,Kansas City-Omaha Kings,100,,
Sun Oct 28 1973,Box Score,Portland Trail Blazers,98,Los Angeles Lakers,111,,
Sun Oct 28 1973,Box Score,Detroit Pistons,115,Seattle SuperSonics,93,,
Tue Oct 30 1973,Box Score,Phoenix Suns,101,Atlanta Hawks,122,,
Tue Oct 30 1973,Box Score,Seattle SuperSonics,103,Buffalo Braves,105,,
Tue Oct 30 1973,Box Score,Milwaukee Bucks,112,Kansas City-Omaha Kings,78,,
Tue Oct 30 1973,Box Score,Los Angeles Lakers,112,Portland Trail Blazers,114,,
Wed Oct 31 1973,Box Score,Cleveland Cavaliers,110,Boston Celtics,128,,
Wed Oct 31 1973,Box Score,Seattle SuperSonics,107,Detroit Pistons,114,,
Wed Oct 31 1973,Box Score,New York Knicks,102,Houston Rockets,91,,
Fri Nov 2 1973,Box Score,Golden State Warriors,105,Boston Celtics,108,,
Fri Nov 2 1973,Box Score,Buffalo Braves,97,Chicago Bulls,107,,
Fri Nov 2 1973,Box Score,Milwaukee Bucks,118,Cleveland Cavaliers,100,,
Fri Nov 2 1973,Box Score,Phoenix Suns,107,Detroit Pistons,114,,
Fri Nov 2 1973,Box Score,Atlanta Hawks,125,Houston Rockets,123,,
Fri Nov 2 1973,Box Score,Seattle SuperSonics,115,Kansas City-Omaha Kings,109,,
Fri Nov 2 1973,Box Score,New York Knicks,106,Los Angeles Lakers,91,,
Sat Nov 3 1973,Box Score,Boston Celtics,122,Atlanta Hawks,109,,
Sat Nov 3 1973,Box Score,Golden State Warriors,124,Buffalo Braves,121,OT,
Sat Nov 3 1973,Box Score,Cleveland Cavaliers,94,Chicago Bulls,105,,
Sat Nov 3 1973,Box Score,Detroit Pistons,115,Milwaukee Bucks,123,OT,
Sat Nov 3 1973,Box Score,Capital Bullets,112,Philadelphia 76ers,84,,
Sat Nov 3 1973,Box Score,New York Knicks,100,Portland Trail Blazers,107,,
Sun Nov 4 1973,Box Score,Chicago Bulls,101,Buffalo Braves,95,OT,at Toronto Canada
Sun Nov 4 1973,Box Score,Phoenix Suns,99,Capital Bullets,102,,
Sun Nov 4 1973,Box Score,Atlanta Hawks,115,Cleveland Cavaliers,110,,
Sun Nov 4 1973,Box Score,Golden State Warriors,92,Kansas City-Omaha Kings,91,,
Sun Nov 4 1973,Box Score,Houston Rockets,93,Los Angeles Lakers,106,,
Sun Nov 4 1973,Box Score,New York Knicks,111,Seattle SuperSonics,106,,
Tue Nov 6 1973,Box Score,Los Angeles Lakers,96,Cleveland Cavaliers,115,,
Wed Nov 7 1973,Box Score,Capital Bullets,111,Houston Rockets,97,,
Wed Nov 7 1973,Box Score,Los Angeles Lakers,92,Milwaukee Bucks,109,,
Wed Nov 7 1973,Box Score,Phoenix Suns,115,Philadelphia 76ers,122,,
Wed Nov 7 1973,Box Score,Buffalo Braves,113,Seattle SuperSonics,130,,
Thu Nov 8 1973,Box Score,Detroit Pistons,129,Atlanta Hawks,115,,
Thu Nov 8 1973,Box Score,Chicago Bulls,112,Golden State Warriors,111,,
Thu Nov 8 1973,Box Score,Boston Celtics,94,New York Knicks,84,,
Fri Nov 9 1973,Box Score,Phoenix Suns,107,Boston Celtics,122,,
Fri Nov 9 1973,Box Score,Houston Rockets,106,Cleveland Cavaliers,111,,
Fri Nov 9 1973,Box Score,Capital Bullets,109,Kansas City-Omaha Kings,96,,at Omaha NE
Fri Nov 9 1973,Box Score,New York Knicks,91,Philadelphia 76ers,94,,
Fri Nov 9 1973,Box Score,Buffalo Braves,108,Portland Trail Blazers,122,,
Fri Nov 9 1973,Box Score,Los Angeles Lakers,118,Seattle SuperSonics,111,,
Sat Nov 10 1973,Box Score,Philadelphia 76ers,97,Atlanta Hawks,120,,
Sat Nov 10 1973,Box Score,Detroit Pistons,97,Boston Celtics,102,,at Providence RI
Sat Nov 10 1973,Box Score,Buffalo Braves,105,Golden State Warriors,128,,
Sat Nov 10 1973,Box Score,Kansas City-Omaha Kings,83,Milwaukee Bucks,84,,
Sat Nov 10 1973,Box Score,Cleveland Cavaliers,90,New York Knicks,100,,
Sat Nov 10 1973,Box Score,Chicago Bulls,106,Portland Trail Blazers,104,,
Sun Nov 11 1973,Box Score,Milwaukee Bucks,110,Capital Bullets,91,,
Sun Nov 11 1973,Box Score,Kansas City-Omaha Kings,103,Cleveland Cavaliers,93,,
Sun Nov 11 1973,Box Score,Chicago Bulls,116,Seattle SuperSonics,98,,
Tue Nov 13 1973,Box Score,Atlanta Hawks,114,Buffalo Braves,121,,
