
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Sat Nov 11 1961,Box Score,New York Knicks,109,Syracuse Nationals,135,,
Sun Nov 12 1961,Box Score,Boston Celtics,112,Chicago Packers,96,,
Sun Nov 12 1961,Box Score,St. Louis Hawks,126,Cincinnati Royals,136,,
Mon Nov 13 1961,Box Score,Chicago Packers,113,Los Angeles Lakers,127,,
Tue Nov 14 1961,Box Score,Syracuse Nationals,115,Cincinnati Royals,119,,at New York NY
Tue Nov 14 1961,Box Score,Philadelphia Warriors,122,New York Knicks,124,,
Tue Nov 14 1961,Box Score,Boston Celtics,119,St. Louis Hawks,117,,
Wed Nov 15 1961,Box Score,St. Louis Hawks,122,Detroit Pistons,127,,
Wed Nov 15 1961,Box Score,Chicago Packers,118,Los Angeles Lakers,133,,
Wed Nov 15 1961,Box Score,Syracuse Nationals,114,New York Knicks,102,,at Philadelphia PA
Wed Nov 15 1961,Box Score,Cincinnati Royals,133,Philadelphia Warriors,145,,
Thu Nov 16 1961,Box Score,Boston Celtics,127,Cincinnati Royals,121,,
Fri Nov 17 1961,Box Score,Boston Celtics,104,New York Knicks,100,,
Fri Nov 17 1961,Box Score,Los Angeles Lakers,125,Philadelphia Warriors,121,,
Sat Nov 18 1961,Box Score,Los Angeles Lakers,103,Boston Celtics,101,,
Sat Nov 18 1961,Box Score,Chicago Packers,112,Detroit Pistons,119,,
Sat Nov 18 1961,Box Score,Cincinnati Royals,133,St. Louis Hawks,136,,
Sat Nov 18 1961,Box Score,Philadelphia Warriors,130,Syracuse Nationals,148,,
Sun Nov 19 1961,Box Score,Philadelphia Warriors,122,Chicago Packers,114,,
Sun Nov 19 1961,Box Score,Detroit Pistons,112,Cincinnati Royals,128,,at Chicago IL
Tue Nov 21 1961,Box Score,Philadelphia Warriors,125,Cincinnati Royals,118,,
Tue Nov 21 1961,Box Score,Los Angeles Lakers,102,Detroit Pistons,108,,at New York NY
Tue Nov 21 1961,Box Score,Chicago Packers,109,New York Knicks,107,,
Wed Nov 22 1961,Box Score,St. Louis Hawks,121,Boston Celtics,141,,
Wed Nov 22 1961,Box Score,Syracuse Nationals,109,New York Knicks,110,,at Boston MA
Thu Nov 23 1961,Box Score,Syracuse Nationals,117,Cincinnati Royals,99,,at Rochester NY
Thu Nov 23 1961,Box Score,Boston Celtics,119,Philadelphia Warriors,106,,
Thu Nov 23 1961,Box Score,Los Angeles Lakers,122,St. Louis Hawks,114,,
Fri Nov 24 1961,Box Score,St. Louis Hawks,135,Detroit Pistons,142,,at Fort Wayne IN
Fri Nov 24 1961,Box Score,Los Angeles Lakers,100,New York Knicks,89,,
Fri Nov 24 1961,Box Score,Cincinnati Royals,127,Syracuse Nationals,125,,
Sat Nov 25 1961,Box Score,New York Knicks,96,Boston Celtics,116,,
Sat Nov 25 1961,Box Score,Los Angeles Lakers,103,Detroit Pistons,104,,
Sat Nov 25 1961,Box Score,Chicago Packers,102,Philadelphia Warriors,134,,
Sat Nov 25 1961,Box Score,Syracuse Nationals,108,St. Louis Hawks,141,,
Sun Nov 26 1961,Box Score,Los Angeles Lakers,102,Cincinnati Royals,117,,
Sun Nov 26 1961,Box Score,Boston Celtics,107,Detroit Pistons,101,,
Tue Nov 28 1961,Box Score,Detroit Pistons,108,Boston Celtics,116,,at New York NY
Tue Nov 28 1961,Box Score,Syracuse Nationals,121,Los Angeles Lakers,111,,at St. Louis MO
Tue Nov 28 1961,Box Score,Cincinnati Royals,131,New York Knicks,117,,
Tue Nov 28 1961,Box Score,Philadelphia Warriors,121,St. Louis Hawks,111,,
Wed Nov 29 1961,Box Score,Syracuse Nationals,136,Cincinnati Royals,122,,
Thu Nov 30 1961,Box Score,Cincinnati Royals,133,Boston Celtics,130,,at Providence RI
Fri Dec 1 1961,Box Score,Chicago Packers,121,Boston Celtics,140,,
Fri Dec 1 1961,Box Score,Philadelphia Warriors,138,Los Angeles Lakers,117,,
Fri Dec 1 1961,Box Score,Syracuse Nationals,100,New York Knicks,118,,
Fri Dec 1 1961,Box Score,Detroit Pistons,116,St. Louis Hawks,119,,
Sat Dec 2 1961,Box Score,St. Louis Hawks,109,Detroit Pistons,118,,
Sat Dec 2 1961,Box Score,Philadelphia Warriors,119,Los Angeles Lakers,129,,
Sat Dec 2 1961,Box Score,Chicago Packers,118,Syracuse Nationals,132,,
Sun Dec 3 1961,Box Score,Boston Celtics,119,Cincinnati Royals,96,,
Mon Dec 4 1961,Box Score,Syracuse Nationals,120,Los Angeles Lakers,131,,
Tue Dec 5 1961,Box Score,St. Louis Hawks,99,Chicago Packers,101,,at New York NY
Tue Dec 5 1961,Box Score,Syracuse Nationals,120,Los Angeles Lakers,125,,at Providence RI
Tue Dec 5 1961,Box Score,Philadelphia Warriors,122,New York Knicks,105,,
Wed Dec 6 1961,Box Score,Cincinnati Royals,102,Boston Celtics,103,,at Philadelphia PA
Wed Dec 6 1961,Box Score,New York Knicks,97,Detroit Pistons,133,,
Wed Dec 6 1961,Box Score,Syracuse Nationals,121,Los Angeles Lakers,123,OT,
Wed Dec 6 1961,Box Score,St. Louis Hawks,137,Philadelphia Warriors,132,,
Fri Dec 8 1961,Box Score,Syracuse Nationals,111,Boston Celtics,123,,
Fri Dec 8 1961,Box Score,Detroit Pistons,133,Chicago Packers,107,,at Philadelphia PA
Fri Dec 8 1961,Box Score,St. Louis Hawks,123,Cincinnati Royals,128,,
Fri Dec 8 1961,Box Score,Los Angeles Lakers,151,Philadelphia Warriors,147,3OT,
Sat Dec 9 1961,Box Score,Los Angeles Lakers,114,Detroit Pistons,107,,
Sat Dec 9 1961,Box Score,Chicago Packers,113,Philadelphia Warriors,135,,
Sat Dec 9 1961,Box Score,New York Knicks,91,St. Louis Hawks,102,,
Sat Dec 9 1961,Box Score,Boston Celtics,106,Syracuse Nationals,102,,
Sun Dec 10 1961,Box Score,Philadelphia Warriors,118,Chicago Packers,109,,at East Chicago IN
Sun Dec 10 1961,Box Score,New York Knicks,94,Cincinnati Royals,134,,
Mon Dec 11 1961,Box Score,Cincinnati Royals,133,Chicago Packers,117,,at Dayton OH
Mon Dec 11 1961,Box Score,St. Louis Hawks,119,Los Angeles Lakers,132,,
Tue Dec 12 1961,Box Score,Philadelphia Warriors,132,Detroit Pistons,109,,at New York NY
Tue Dec 12 1961,Box Score,Syracuse Nationals,126,New York Knicks,124,,
Wed Dec 13 1961,Box Score,Philadelphia Warriors,113,Boston Celtics,123,,
Wed Dec 13 1961,Box Score,New York Knicks,112,Chicago Packers,113,,at Boston MA
Wed Dec 13 1961,Box Score,St. Louis Hawks,136,Los Angeles Lakers,137,OT,
Wed Dec 13 1961,Box Score,Cincinnati Royals,136,Syracuse Nationals,126,,
Thu Dec 14 1961,Box Score,Chicago Packers,108,Boston Celtics,123,,at Philadelphia PA
Thu Dec 14 1961,Box Score,Detroit Pistons,107,Cincinnati Royals,103,,
Thu Dec 14 1961,Box Score,Syracuse Nationals,125,Philadelphia Warriors,136,,
Fri Dec 15 1961,Box Score,Los Angeles Lakers,94,Chicago Packers,97,,
Fri Dec 15 1961,Box Score,St. Louis Hawks,120,New York Knicks,108,,at Chicago IL
Sat Dec 16 1961,Box Score,St. Louis Hawks,113,Boston Celtics,130,,
Sat Dec 16 1961,Box Score,Philadelphia Warriors,112,Chicago Packers,110,,
Sat Dec 16 1961,Box Score,Cincinnati Royals,121,Detroit Pistons,110,,
Sat Dec 16 1961,Box Score,Syracuse Nationals,128,Los Angeles Lakers,123,,at Rochester NY
Sun Dec 17 1961,Box Score,Los Angeles Lakers,122,Detroit Pistons,116,,at Minneapolis MN
Sun Dec 17 1961,Box Score,Boston Celtics,117,New York Knicks,109,,
Tue Dec 19 1961,Box Score,Philadelphia Warriors,117,Cincinnati Royals,110,,
Tue Dec 19 1961,Box Score,Syracuse Nationals,124,Detroit Pistons,111,,at New York NY
Tue Dec 19 1961,Box Score,Boston Celtics,101,Los Angeles Lakers,104,,
Tue Dec 19 1961,Box Score,St. Louis Hawks,111,New York Knicks,128,,
Wed Dec 20 1961,Box Score,Los Angeles Lakers,102,Chicago Packers,98,,at Detroit MI
Wed Dec 20 1961,Box Score,Philadelphia Warriors,117,Detroit Pistons,102,,
Thu Dec 21 1961,Box Score,New York Knicks,103,Boston Celtics,122,,at Providence RI
Sat Dec 23 1961,Box Score,New York Knicks,111,Boston Celtics,122,,
Sat Dec 23 1961,Box Score,Detroit Pistons,134,Cincinnati Royals,125,,at St. Louis MO
Sat Dec 23 1961,Box Score,Los Angeles Lakers,129,St. Louis Hawks,126,,
Mon Dec 25 1961,Box Score,Detroit Pistons,97,Chicago Packers,118,,at New York NY
Mon Dec 25 1961,Box Score,Los Angeles Lakers,141,Cincinnati Royals,127,,
Mon Dec 25 1961,Box Score,Philadelphia Warriors,135,New York Knicks,136,2OT,
Mon Dec 25 1961,Box Score,Boston Celtics,127,Syracuse Nationals,122,,
Tue Dec 26 1961,Box Score,Los Angeles Lakers,117,Boston Celtics,129,,
Tue Dec 26 1961,Box Score,Detroit Pistons,101,Chicago Packers,108,,at Fort Wayne IN
Tue Dec 26 1961,Box Score,Syracuse Nationals,111,Philadelphia Warriors,118,,at Boston MA
Tue Dec 26 1961,Box Score,Cincinnati Royals,129,St. Louis Hawks,118,,
Wed Dec 27 1961,Box Score,St. Louis Hawks,117,Cincinnati Royals,142,,
Wed Dec 27 1961,Box Score,Chicago Packers,93,Detroit Pistons,121,,
Wed Dec 27 1961,Box Score,Syracuse Nationals,111,Los Angeles Lakers,119,,at Philadelphia PA
Wed Dec 27 1961,Box Score,New York Knicks,119,Philadelphia Warriors,131,,
Thu Dec 28 1961,Box Score,Boston Celtics,117,St. Louis Hawks,109,,
Thu Dec 28 1961,Box Score,Los Angeles Lakers,121,Syracuse Nationals,114,,
Fri Dec 29 1961,Box Score,St. Louis Hawks,120,Chicago Packers,103,,
Fri Dec 29 1961,Box Score,Detroit Pistons,131,Cincinnati Royals,116,,
Fri Dec 29 1961,Box Score,Philadelphia Warriors,123,Los Angeles Lakers,118,,at Hershey PA
Fri Dec 29 1961,Box Score,Boston Celtics,100,New York Knicks,110,,
Sat Dec 30 1961,Box Score,New York Knicks,123,Cincinnati Royals,119,,at Philadelphia PA
Sat Dec 30 1961,Box Score,Boston Celtics,116,Philadelphia Warriors,111,OT,
Sat Dec 30 1961,Box Score,Chicago Packers,92,St. Louis Hawks,101,,
Sat Dec 30 1961,Box Score,Detroit Pistons,108,Syracuse Nationals,109,,
Mon Jan 1 1962,Box Score,Syracuse Nationals,110,Cincinnati Royals,106,,
Mon Jan 1 1962,Box Score,St. Louis Hawks,145,Detroit Pistons,139,,
Mon Jan 1 1962,Box Score,Philadelphia Warriors,111,Los Angeles Lakers,114,,
Tue Jan 2 1962,Box Score,St. Louis Hawks,99,Boston Celtics,136,,at New York NY
Tue Jan 2 1962,Box Score,Syracuse Nationals,127,Chicago Packers,102,,
Tue Jan 2 1962,Box Score,Detroit Pistons,104,New York Knicks,110,,
Wed Jan 3 1962,Box Score,New York Knicks,111,Cincinnati Royals,122,,at Detroit MI
Wed Jan 3 1962,Box Score,Boston Celtics,103,Detroit Pistons,112,,
Wed Jan 3 1962,Box Score,Philadelphia Warriors,123,Los Angeles Lakers,124,,
Fri Jan 5 1962,Box Score,Boston Celtics,124,Cincinnati Royals,103,,
Fri Jan 5 1962,Box Score,Syracuse Nationals,135,Detroit Pistons,138,OT,at Philadelphia PA
Fri Jan 5 1962,Box Score,St. Louis Hawks,116,Philadelphia Warriors,134,,
Sat Jan 6 1962,Box Score,New York Knicks,115,Detroit Pistons,111,,at Syracuse NY
Sat Jan 6 1962,Box Score,Chicago Packers,102,Syracuse Nationals,120,,
Sun Jan 7 1962,Box Score,Cincinnati Royals,123,Chicago Packers,113,,at Louisville KY
Sun Jan 7 1962,Box Score,Boston Celtics,118,Los Angeles Lakers,95,,
Sun Jan 7 1962,Box Score,Syracuse Nationals,123,New York Knicks,116,,
Sun Jan 7 1962,Box Score,Philadelphia Warriors,112,St. Louis Hawks,137,,
Tue Jan 9 1962,Box Score,Cincinnati Royals,113,Chicago Packers,106,,at Indianapolis IN
Tue Jan 9 1962,Box Score,St. Louis Hawks,113,Detroit Pistons,122,,at Philadelphia PA
Tue Jan 9 1962,Box Score,Syracuse Nationals,129,Philadelphia Warriors,120,,
Wed Jan 10 1962,Box Score,Boston Celtics,90,Chicago Packers,103,,
Wed Jan 10 1962,Box Score,Philadelphia Warriors,113,Detroit Pistons,110,,
Wed Jan 10 1962,Box Score,St. Louis Hawks,122,Syracuse Nationals,134,,
Thu Jan 11 1962,Box Score,Philadelphia Warriors,128,Cincinnati Royals,145,,
Fri Jan 12 1962,Box Score,Cincinnati Royals,125,Boston Celtics,141,,
Fri Jan 12 1962,Box Score,Detroit Pistons,102,Chicago Packers,99,,
Fri Jan 12 1962,Box Score,St. Louis Hawks,126,New York Knicks,128,,at Boston MA
Sat Jan 13 1962,Box Score,Syracuse Nationals,127,Boston Celtics,117,,at Rochester NY
Sat Jan 13 1962,Box Score,Cincinnati Royals,119,Detroit Pistons,112,,
Sat Jan 13 1962,Box Score,Chicago Packers,117,Philadelphia Warriors,135,,
Sat Jan 13 1962,Box Score,Los Angeles Lakers,108,St. Louis Hawks,107,,
Sun Jan 14 1962,Box Score,Philadelphia Warriors,136,Boston Celtics,145,,
Sun Jan 14 1962,Box Score,St. Louis Hawks,114,Cincinnati Royals,119,,
Sun Jan 14 1962,Box Score,Los Angeles Lakers,108,Detroit Pistons,118,,at Fort Wayne IN
Sun Jan 14 1962,Box Score,New York Knicks,118,Syracuse Nationals,141,,
Wed Jan 17 1962,Box Score,Boston Celtics,126,Detroit Pistons,116,,
Wed Jan 17 1962,Box Score,New York Knicks,121,Los Angeles Lakers,129,,
Wed Jan 17 1962,Box Score,St. Louis Hawks,130,Philadelphia Warriors,136,OT,at Detroit MI
Thu Jan 18 1962,Box Score,Syracuse Nationals,118,Chicago Packers,111,,at Philadelphia PA
Thu Jan 18 1962,Box Score,Cincinnati Royals,151,Philadelphia Warriors,133,,
Fri Jan 19 1962,Box Score,Syracuse Nationals,103,Boston Celtics,128,,
Fri Jan 19 1962,Box Score,St. Louis Hawks,114,Chicago Packers,113,,
Fri Jan 19 1962,Box Score,Philadelphia Warriors,136,Detroit Pistons,125,,at Boston MA
Fri Jan 19 1962,Box Score,New York Knicks,107,Los Angeles Lakers,108,,
Sat Jan 20 1962,Box Score,Los Angeles Lakers,124,Cincinnati Royals,125,,
Sat Jan 20 1962,Box Score,Detroit Pistons,107,Philadelphia Warriors,123,,
Sat Jan 20 1962,Box Score,Chicago Packers,112,St. Louis Hawks,116,,
Sat Jan 20 1962,Box Score,Boston Celtics,107,Syracuse Nationals,101,,
Sun Jan 21 1962,Box Score,Detroit Pistons,124,Boston Celtics,120,,
Sun Jan 21 1962,Box Score,Los Angeles Lakers,112,Chicago Packers,111,OT,
Sun Jan 21 1962,Box Score,Syracuse Nationals,132,Philadelphia Warriors,139,OT,at Utica NY
Sun Jan 21 1962,Box Score,New York Knicks,113,St. Louis Hawks,124,,
Mon Jan 22 1962,Box Score,New York Knicks,131,Chicago Packers,94,,at Moline IL
Mon Jan 22 1962,Box Score,Detroit Pistons,106,Cincinnati Royals,115,,at Dayton OH
Tue Jan 23 1962,Box Score,Los Angeles Lakers,103,Boston Celtics,118,,at New York NY
Tue Jan 23 1962,Box Score,Chicago Packers,109,New York Knicks,103,,
Tue Jan 23 1962,Box Score,Syracuse Nationals,107,St. Louis Hawks,115,,
Wed Jan 24 1962,Box Score,St. Louis Hawks,135,Boston Celtics,123,,
Wed Jan 24 1962,Box Score,Philadelphia Warriors,122,Chicago Packers,108,,at Boston MA
Wed Jan 24 1962,Box Score,Syracuse Nationals,102,Detroit Pistons,111,,
Wed Jan 24 1962,Box Score,Cincinnati Royals,123,Los Angeles Lakers,136,,
Thu Jan 25 1962,Box Score,New York Knicks,117,Chicago Packers,102,,
Thu Jan 25 1962,Box Score,Syracuse Nationals,100,Detroit Pistons,101,,at Chicago IL
Thu Jan 25 1962,Box Score,Cincinnati Royals,112,Los Angeles Lakers,116,,
Fri Jan 26 1962,Box Score,Boston Celtics,121,New York Knicks,129,,
Fri Jan 26 1962,Box Score,St. Louis Hawks,110,Philadelphia Warriors,136,,at Hershey PA
Sat Jan 27 1962,Box Score,Syracuse Nationals,107,Chicago Packers,102,,
Sat Jan 27 1962,Box Score,New York Knicks,107,Detroit Pistons,115,,
Sat Jan 27 1962,Box Score,Boston Celtics,106,Philadelphia Warriors,131,,
Sun Jan 28 1962,Box Score,Philadelphia Warriors,133,Boston Celtics,129,OT,
Sun Jan 28 1962,Box Score,Syracuse Nationals,131,Cincinnati Royals,139,,
Sun Jan 28 1962,Box Score,Chicago Packers,109,Los Angeles Lakers,124,,
Sun Jan 28 1962,Box Score,Detroit Pistons,97,St. Louis Hawks,110,,
Tue Jan 30 1962,Box Score,Chicago Packers,92,Los Angeles Lakers,107,,
Tue Jan 30 1962,Box Score,Philadelphia Warriors,110,New York Knicks,116,,
Tue Jan 30 1962,Box Score,Cincinnati Royals,131,St. Louis Hawks,121,,
Wed Jan 31 1962,Box Score,Boston Celtics,122,Chicago Packers,115,,
Wed Jan 31 1962,Box Score,Los Angeles Lakers,123,Detroit Pistons,122,OT,
Wed Jan 31 1962,Box Score,New York Knicks,109,Syracuse Nationals,138,,
Thu Feb 1 1962,Box Score,Los Angeles Lakers,115,Boston Celtics,130,,at College Park MD
Thu Feb 1 1962,Box Score,Cincinnati Royals,109,Philadelphia Warriors,130,,
Fri Feb 2 1962,Box Score,Cincinnati Royals,124,Boston Celtics,143,,
Fri Feb 2 1962,Box Score,Detroit Pistons,96,Chicago Packers,112,,
Fri Feb 2 1962,Box Score,Philadelphia Warriors,129,New York Knicks,116,,at Boston MA
Fri Feb 2 1962,Box Score,Syracuse Nationals,135,St. Louis Hawks,101,,at Utica NY
Sat Feb 3 1962,Box Score,Detroit Pistons,116,Chicago Packers,109,,at St. Louis MO
Sat Feb 3 1962,Box Score,Cincinnati Royals,110,New York Knicks,121,,
Sat Feb 3 1962,Box Score,Los Angeles Lakers,127,St. Louis Hawks,124,,
Sat Feb 3 1962,Box Score,Philadelphia Warriors,112,Syracuse Nationals,134,,
Sun Feb 4 1962,Box Score,New York Knicks,114,Boston Celtics,130,,
Sun Feb 4 1962,Box Score,Los Angeles Lakers,105,Chicago Packers,113,,
Sun Feb 4 1962,Box Score,St. Louis Hawks,113,Detroit Pistons,121,,
Sun Feb 4 1962,Box Score,Syracuse Nationals,117,Philadelphia Warriors,128,,
Mon Feb 5 1962,Box Score,Boston Celtics,127,Chicago Packers,111,,
Mon Feb 5 1962,Box Score,Los Angeles Lakers,134,Cincinnati Royals,128,OT,at Morgantown WV
Tue Feb 6 1962,Box Score,Syracuse Nationals,127,Chicago Packers,123,,at New York NY
Tue Feb 6 1962,Box Score,Detroit Pistons,119,Cincinnati Royals,118,,
Tue Feb 6 1962,Box Score,Los Angeles Lakers,112,New York Knicks,116,,
Tue Feb 6 1962,Box Score,Boston Celtics,129,St. Louis Hawks,114,,
Wed Feb 7 1962,Box Score,Cincinnati Royals,107,Detroit Pistons,113,,
Thu Feb 8 1962,Box Score,Los Angeles Lakers,109,Cincinnati Royals,113,,at Dayton OH
Thu Feb 8 1962,Box Score,Philadelphia Warriors,136,New York Knicks,120,,at Syracuse NY
Thu Feb 8 1962,Box Score,Boston Celtics,110,Syracuse Nationals,122,,
Fri Feb 9 1962,Box Score,Philadelphia Warriors,126,Boston Celtics,124,,
Fri Feb 9 1962,Box Score,Syracuse Nationals,111,New York Knicks,120,,
Sat Feb 10 1962,Box Score,New York Knicks,111,Chicago Packers,126,,at Philadelphia PA
Sat Feb 10 1962,Box Score,St. Louis Hawks,118,Cincinnati Royals,134,,
Sat Feb 10 1962,Box Score,Boston Celtics,106,Philadelphia Warriors,107,,
Sun Feb 11 1962,Box Score,Chicago Packers,115,Boston Celtics,148,,
Sun Feb 11 1962,Box Score,Philadelphia Warriors,121,New York Knicks,111,,
Sun Feb 11 1962,Box Score,Cincinnati Royals,109,St. Louis Hawks,129,,
Sun Feb 11 1962,Box Score,Detroit Pistons,116,Syracuse Nationals,132,,
Mon Feb 12 1962,Box Score,St. Louis Hawks,117,Los Angeles Lakers,113,,
Tue Feb 13 1962,Box Score,Chicago Packers,117,Boston Celtics,138,,at Providence RI
Tue Feb 13 1962,Box Score,Philadelphia Warriors,132,Cincinnati Royals,152,,
Wed Feb 14 1962,Box Score,Cincinnati Royals,121,Chicago Packers,125,,at Detroit MI
Wed Feb 14 1962,Box Score,Philadelphia Warriors,110,Detroit Pistons,119,,
Wed Feb 14 1962,Box Score,St. Louis Hawks,107,Los Angeles Lakers,130,,
Wed Feb 14 1962,Box Score,Boston Celtics,112,New York Knicks,125,,
Thu Feb 15 1962,Box Score,Syracuse Nationals,121,Chicago Packers,126,,
Fri Feb 16 1962,Box Score,New York Knicks,104,Boston Celtics,127,,at Philadelphia PA
Fri Feb 16 1962,Box Score,Syracuse Nationals,132,Chicago Packers,106,,at Evansville IN
Fri Feb 16 1962,Box Score,Los Angeles Lakers,121,Detroit Pistons,127,,
Fri Feb 16 1962,Box Score,Cincinnati Royals,132,Philadelphia Warriors,136,,
Sat Feb 17 1962,Box Score,Syracuse Nationals,136,Chicago Packers,127,,at Rochester NY
Sat Feb 17 1962,Box Score,Detroit Pistons,123,Cincinnati Royals,113,,
Sat Feb 17 1962,Box Score,Los Angeles Lakers,128,New York Knicks,121,,
Sat Feb 17 1962,Box Score,Philadelphia Warriors,121,St. Louis Hawks,128,,
Sun Feb 18 1962,Box Score,Cincinnati Royals,138,Chicago Packers,121,,at Syracuse NY
Sun Feb 18 1962,Box Score,St. Louis Hawks,112,Detroit Pistons,119,,
Sun Feb 18 1962,Box Score,Boston Celtics,99,Los Angeles Lakers,125,,
Sun Feb 18 1962,Box Score,New York Knicks,126,Syracuse Nationals,141,,
Tue Feb 20 1962,Box Score,Philadelphia Warriors,112,Chicago Packers,107,,at New York NY
Tue Feb 20 1962,Box Score,St. Louis Hawks,109,Cincinnati Royals,129,,
Tue Feb 20 1962,Box Score,Boston Celtics,115,Los Angeles Lakers,96,,
Tue Feb 20 1962,Box Score,Detroit Pistons,103,New York Knicks,110,,
Wed Feb 21 1962,Box Score,Cincinnati Royals,153,Chicago Packers,125,,
Wed Feb 21 1962,Box Score,Detroit Pistons,126,St. Louis Hawks,123,,
Wed Feb 21 1962,Box Score,Philadelphia Warriors,109,Syracuse Nationals,150,,
Thu Feb 22 1962,Box Score,Syracuse Nationals,106,Boston Celtics,134,,at Providence RI
Thu Feb 22 1962,Box Score,New York Knicks,116,Los Angeles Lakers,118,,at Philadelphia PA
Thu Feb 22 1962,Box Score,St. Louis Hawks,121,Philadelphia Warriors,139,,
Fri Feb 23 1962,Box Score,Syracuse Nationals,107,Boston Celtics,121,,
Fri Feb 23 1962,Box Score,Los Angeles Lakers,124,Chicago Packers,117,OT,at Louisville KY
Fri Feb 23 1962,Box Score,Cincinnati Royals,134,Detroit Pistons,120,,
Fri Feb 23 1962,Box Score,St. Louis Hawks,118,New York Knicks,130,,
Sat Feb 24 1962,Box Score,St. Louis Hawks,119,Chicago Packers,129,,
Sat Feb 24 1962,Box Score,Los Angeles Lakers,114,Cincinnati Royals,118,,
Sat Feb 24 1962,Box Score,Syracuse Nationals,120,New York Knicks,117,,at Utica NY
Sat Feb 24 1962,Box Score,Boston Celtics,109,Philadelphia Warriors,86,,
Sun Feb 25 1962,Box Score,Chicago Packers,105,Cincinnati Royals,108,,
Sun Feb 25 1962,Box Score,Detroit Pistons,99,Los Angeles Lakers,128,,
Sun Feb 25 1962,Box Score,New York Knicks,149,Philadelphia Warriors,135,,
Sun Feb 25 1962,Box Score,Boston Celtics,110,Syracuse Nationals,106,,
Tue Feb 27 1962,Box Score,Chicago Packers,100,Boston Celtics,115,,at St. Louis MO
