
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Sat May 8 1999,Box Score,Detroit Pistons,70,Atlanta Hawks,90,,
Sat May 8 1999,Box Score,New York Knicks,95,Miami Heat,75,,
Sat May 8 1999,Box Score,Phoenix Suns,85,Portland Trail Blazers,95,,
Sat May 8 1999,Box Score,Sacramento Kings,87,Utah Jazz,117,,
Sun May 9 1999,Box Score,Milwaukee Bucks,88,Indiana Pacers,110,,
Sun May 9 1999,Box Score,Houston Rockets,100,Los Angeles Lakers,101,,
Sun May 9 1999,Box Score,Philadelphia 76ers,104,Orlando Magic,90,,
Sun May 9 1999,Box Score,Minnesota Timberwolves,86,San Antonio Spurs,99,,
Mon May 10 1999,Box Score,Detroit Pistons,69,Atlanta Hawks,89,,
Mon May 10 1999,Box Score,New York Knicks,73,Miami Heat,83,,
Mon May 10 1999,Box Score,Phoenix Suns,99,Portland Trail Blazers,110,,
Mon May 10 1999,Box Score,Sacramento Kings,101,Utah Jazz,90,,
Tue May 11 1999,Box Score,Milwaukee Bucks,107,Indiana Pacers,108,OT,
Tue May 11 1999,Box Score,Houston Rockets,98,Los Angeles Lakers,110,,
Tue May 11 1999,Box Score,Philadelphia 76ers,68,Orlando Magic,79,,
Tue May 11 1999,Box Score,Minnesota Timberwolves,80,San Antonio Spurs,71,,
Wed May 12 1999,Box Score,Atlanta Hawks,63,Detroit Pistons,79,,
Wed May 12 1999,Box Score,Miami Heat,73,New York Knicks,97,,
Wed May 12 1999,Box Score,Portland Trail Blazers,103,Phoenix Suns,93,,
Wed May 12 1999,Box Score,Utah Jazz,81,Sacramento Kings,84,OT,
Thu May 13 1999,Box Score,Los Angeles Lakers,88,Houston Rockets,102,,
Thu May 13 1999,Box Score,Indiana Pacers,99,Milwaukee Bucks,91,,
Thu May 13 1999,Box Score,San Antonio Spurs,85,Minnesota Timberwolves,71,,
Thu May 13 1999,Box Score,Orlando Magic,85,Philadelphia 76ers,97,,
Fri May 14 1999,Box Score,Atlanta Hawks,82,Detroit Pistons,103,,
Fri May 14 1999,Box Score,Miami Heat,87,New York Knicks,72,,
Fri May 14 1999,Box Score,Utah Jazz,90,Sacramento Kings,89,,
Sat May 15 1999,Box Score,Los Angeles Lakers,98,Houston Rockets,88,,
Sat May 15 1999,Box Score,San Antonio Spurs,92,Minnesota Timberwolves,85,,
Sat May 15 1999,Box Score,Orlando Magic,91,Philadelphia 76ers,101,,
Sun May 16 1999,Box Score,Detroit Pistons,75,Atlanta Hawks,87,,at Atlanta GA (Alexander Memorial Coliseum at McDonald's Center)
Sun May 16 1999,Box Score,New York Knicks,78,Miami Heat,77,,
Sun May 16 1999,Box Score,Sacramento Kings,92,Utah Jazz,99,OT,
Mon May 17 1999,Box Score,Philadelphia 76ers,90,Indiana Pacers,94,,
Mon May 17 1999,Box Score,Los Angeles Lakers,81,San Antonio Spurs,87,,
Tue May 18 1999,Box Score,New York Knicks,100,Atlanta Hawks,92,,
Tue May 18 1999,Box Score,Portland Trail Blazers,83,Utah Jazz,93,,
Wed May 19 1999,Box Score,Philadelphia 76ers,82,Indiana Pacers,85,,
Wed May 19 1999,Box Score,Los Angeles Lakers,76,San Antonio Spurs,79,,
Thu May 20 1999,Box Score,New York Knicks,77,Atlanta Hawks,70,,
Thu May 20 1999,Box Score,Portland Trail Blazers,84,Utah Jazz,81,,
Fri May 21 1999,Box Score,Indiana Pacers,97,Philadelphia 76ers,86,,
Sat May 22 1999,Box Score,San Antonio Spurs,103,Los Angeles Lakers,91,,
Sat May 22 1999,Box Score,Utah Jazz,87,Portland Trail Blazers,97,,
Sun May 23 1999,Box Score,San Antonio Spurs,118,Los Angeles Lakers,107,,
Sun May 23 1999,Box Score,Atlanta Hawks,78,New York Knicks,90,,
Sun May 23 1999,Box Score,Indiana Pacers,89,Philadelphia 76ers,86,,
Sun May 23 1999,Box Score,Utah Jazz,75,Portland Trail Blazers,81,,
Mon May 24 1999,Box Score,Atlanta Hawks,66,New York Knicks,79,,
Tue May 25 1999,Box Score,Portland Trail Blazers,71,Utah Jazz,88,,
Thu May 27 1999,Box Score,Utah Jazz,80,Portland Trail Blazers,92,,
Sat May 29 1999,Box Score,Portland Trail Blazers,76,San Antonio Spurs,80,,
Sun May 30 1999,Box Score,New York Knicks,93,Indiana Pacers,90,,
Mon May 31 1999,Box Score,Portland Trail Blazers,85,San Antonio Spurs,86,,
Tue Jun 1 1999,Box Score,New York Knicks,86,Indiana Pacers,88,,
Fri Jun 4 1999,Box Score,San Antonio Spurs,85,Portland Trail Blazers,63,,
Sat Jun 5 1999,Box Score,Indiana Pacers,91,New York Knicks,92,,
Sun Jun 6 1999,Box Score,San Antonio Spurs,94,Portland Trail Blazers,80,,
Mon Jun 7 1999,Box Score,Indiana Pacers,90,New York Knicks,78,,
Wed Jun 9 1999,Box Score,New York Knicks,101,Indiana Pacers,94,,
Fri Jun 11 1999,Box Score,Indiana Pacers,82,New York Knicks,90,,
Wed Jun 16 1999,Box Score,New York Knicks,77,San Antonio Spurs,89,,
Fri Jun 18 1999,Box Score,New York Knicks,67,San Antonio Spurs,80,,
Mon Jun 21 1999,Box Score,San Antonio Spurs,81,New York Knicks,89,,
Wed Jun 23 1999,Box Score,San Antonio Spurs,96,New York Knicks,89,,
Fri Jun 25 1999,Box Score,San Antonio Spurs,78,New York Knicks,77,,
