
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Fri Nov 5 1993,Box Score,Indiana Pacers,110,Atlanta Hawks,116,,
Fri Nov 5 1993,Box Score,New York Knicks,111,Boston Celtics,108,,
Fri Nov 5 1993,Box Score,Chicago Bulls,124,Charlotte Hornets,123,OT,
Fri Nov 5 1993,Box Score,Milwaukee Bucks,94,Cleveland Cavaliers,91,,
Fri Nov 5 1993,Box Score,Minnesota Timberwolves,99,Detroit Pistons,104,,
Fri Nov 5 1993,Box Score,New Jersey Nets,88,Houston Rockets,110,,
Fri Nov 5 1993,Box Score,Portland Trail Blazers,95,Los Angeles Clippers,97,,
Fri Nov 5 1993,Box Score,Phoenix Suns,108,Los Angeles Lakers,116,,
Fri Nov 5 1993,Box Score,Orlando Magic,116,Miami Heat,96,,
Fri Nov 5 1993,Box Score,Washington Bullets,82,Philadelphia 76ers,94,,
Fri Nov 5 1993,Box Score,Denver Nuggets,100,Sacramento Kings,109,,
Fri Nov 5 1993,Box Score,Golden State Warriors,85,San Antonio Spurs,91,,
Fri Nov 5 1993,Box Score,Dallas Mavericks,86,Utah Jazz,102,,
Sat Nov 6 1993,Box Score,Miami Heat,95,Chicago Bulls,71,,
Sat Nov 6 1993,Box Score,Golden State Warriors,93,Dallas Mavericks,89,,
Sat Nov 6 1993,Box Score,Detroit Pistons,113,Indiana Pacers,107,,
Sat Nov 6 1993,Box Score,Charlotte Hornets,120,Milwaukee Bucks,103,,
Sat Nov 6 1993,Box Score,Utah Jazz,105,Minnesota Timberwolves,95,,
Sat Nov 6 1993,Box Score,Philadelphia 76ers,89,Orlando Magic,114,,
Sat Nov 6 1993,Box Score,Los Angeles Lakers,101,Seattle SuperSonics,129,,
Sat Nov 6 1993,Box Score,Boston Celtics,100,Washington Bullets,88,,
Sun Nov 7 1993,Box Score,New York Knicks,115,Cleveland Cavaliers,107,OT,
Sun Nov 7 1993,Box Score,Los Angeles Clippers,97,Denver Nuggets,99,,
Sun Nov 7 1993,Box Score,Sacramento Kings,110,Phoenix Suns,132,,
Sun Nov 7 1993,Box Score,Houston Rockets,106,Portland Trail Blazers,92,,
Sun Nov 7 1993,Box Score,New Jersey Nets,99,San Antonio Spurs,73,,
Mon Nov 8 1993,Box Score,Milwaukee Bucks,100,Boston Celtics,108,,
Mon Nov 8 1993,Box Score,Atlanta Hawks,80,Chicago Bulls,106,,
Mon Nov 8 1993,Box Score,Seattle SuperSonics,101,Utah Jazz,100,,
Tue Nov 9 1993,Box Score,Charlotte Hornets,108,Cleveland Cavaliers,113,,
Tue Nov 9 1993,Box Score,New Jersey Nets,86,Dallas Mavericks,80,,
Tue Nov 9 1993,Box Score,Washington Bullets,118,Detroit Pistons,112,,
Tue Nov 9 1993,Box Score,Houston Rockets,102,Golden State Warriors,93,,
Tue Nov 9 1993,Box Score,Phoenix Suns,114,Los Angeles Clippers,99,,
Tue Nov 9 1993,Box Score,Portland Trail Blazers,109,Los Angeles Lakers,102,,
Tue Nov 9 1993,Box Score,Philadelphia 76ers,86,New York Knicks,95,,
Tue Nov 9 1993,Box Score,Indiana Pacers,98,Orlando Magic,104,,
Tue Nov 9 1993,Box Score,Minnesota Timberwolves,95,San Antonio Spurs,110,,
Tue Nov 9 1993,Box Score,Denver Nuggets,86,Seattle SuperSonics,118,,
Wed Nov 10 1993,Box Score,Chicago Bulls,91,Milwaukee Bucks,90,,
Wed Nov 10 1993,Box Score,Boston Celtics,91,Philadelphia 76ers,89,,
Wed Nov 10 1993,Box Score,San Antonio Spurs,93,Phoenix Suns,101,,
Wed Nov 10 1993,Box Score,Los Angeles Lakers,101,Sacramento Kings,112,,
Wed Nov 10 1993,Box Score,Atlanta Hawks,88,Utah Jazz,91,,
Wed Nov 10 1993,Box Score,New York Knicks,92,Washington Bullets,84,,
Thu Nov 11 1993,Box Score,Orlando Magic,87,Charlotte Hornets,120,,
Thu Nov 11 1993,Box Score,Minnesota Timberwolves,99,Houston Rockets,107,,
Thu Nov 11 1993,Box Score,Detroit Pistons,99,Los Angeles Clippers,111,,
Thu Nov 11 1993,Box Score,Milwaukee Bucks,103,Miami Heat,116,,
Thu Nov 11 1993,Box Score,Indiana Pacers,108,New Jersey Nets,105,OT,
Thu Nov 11 1993,Box Score,Cleveland Cavaliers,102,Seattle SuperSonics,115,,
Fri Nov 12 1993,Box Score,Charlotte Hornets,110,Boston Celtics,107,,
Fri Nov 12 1993,Box Score,Cleveland Cavaliers,102,Golden State Warriors,93,,
Fri Nov 12 1993,Box Score,New York Knicks,103,Indiana Pacers,84,,
Fri Nov 12 1993,Box Score,Denver Nuggets,113,Los Angeles Lakers,84,,
Fri Nov 12 1993,Box Score,Dallas Mavericks,115,Minnesota Timberwolves,99,,
Fri Nov 12 1993,Box Score,Miami Heat,115,Orlando Magic,100,,
Fri Nov 12 1993,Box Score,Atlanta Hawks,84,Portland Trail Blazers,94,,
Fri Nov 12 1993,Box Score,San Antonio Spurs,91,Sacramento Kings,93,,
Fri Nov 12 1993,Box Score,Detroit Pistons,89,Utah Jazz,109,,
Fri Nov 12 1993,Box Score,Philadelphia 76ers,93,Washington Bullets,105,,
Sat Nov 13 1993,Box Score,Boston Celtics,98,Chicago Bulls,97,,
Sat Nov 13 1993,Box Score,Utah Jazz,101,Dallas Mavericks,100,,
Sat Nov 13 1993,Box Score,Golden State Warriors,106,Denver Nuggets,98,,
Sat Nov 13 1993,Box Score,Phoenix Suns,95,Houston Rockets,99,,
Sat Nov 13 1993,Box Score,San Antonio Spurs,90,Los Angeles Clippers,92,,
Sat Nov 13 1993,Box Score,Philadelphia 76ers,98,New Jersey Nets,97,,
Sat Nov 13 1993,Box Score,Milwaukee Bucks,86,New York Knicks,99,,
Sat Nov 13 1993,Box Score,Atlanta Hawks,89,Seattle SuperSonics,97,OT,
Sun Nov 14 1993,Box Score,Cleveland Cavaliers,100,Los Angeles Lakers,107,,
Sun Nov 14 1993,Box Score,Sacramento Kings,102,New Jersey Nets,132,,
Sun Nov 14 1993,Box Score,Detroit Pistons,111,Portland Trail Blazers,114,,
Mon Nov 15 1993,Box Score,Houston Rockets,88,Philadelphia 76ers,84,,
Tue Nov 16 1993,Box Score,Sacramento Kings,95,Atlanta Hawks,118,,
Tue Nov 16 1993,Box Score,New York Knicks,103,Dallas Mavericks,90,,
Tue Nov 16 1993,Box Score,San Antonio Spurs,86,Denver Nuggets,74,,
Tue Nov 16 1993,Box Score,Phoenix Suns,116,Golden State Warriors,104,,
Tue Nov 16 1993,Box Score,Charlotte Hornets,102,Indiana Pacers,93,,
Tue Nov 16 1993,Box Score,Los Angeles Clippers,114,Los Angeles Lakers,116,2OT,
Tue Nov 16 1993,Box Score,Minnesota Timberwolves,102,Milwaukee Bucks,98,,
Tue Nov 16 1993,Box Score,Houston Rockets,90,New Jersey Nets,84,,
Tue Nov 16 1993,Box Score,Utah Jazz,96,Orlando Magic,114,,
Tue Nov 16 1993,Box Score,Cleveland Cavaliers,101,Portland Trail Blazers,96,,
Tue Nov 16 1993,Box Score,Chicago Bulls,94,Seattle SuperSonics,95,,
Wed Nov 17 1993,Box Score,New Jersey Nets,100,Boston Celtics,105,,
Wed Nov 17 1993,Box Score,Sacramento Kings,113,Charlotte Hornets,130,,
Wed Nov 17 1993,Box Score,Orlando Magic,92,Detroit Pistons,98,,
Wed Nov 17 1993,Box Score,Utah Jazz,115,Miami Heat,111,,
Wed Nov 17 1993,Box Score,Atlanta Hawks,92,Philadelphia 76ers,90,,
Wed Nov 17 1993,Box Score,New York Knicks,90,San Antonio Spurs,95,,
Wed Nov 17 1993,Box Score,Milwaukee Bucks,104,Washington Bullets,117,,
Thu Nov 18 1993,Box Score,Cleveland Cavaliers,93,Denver Nuggets,100,,
Thu Nov 18 1993,Box Score,Los Angeles Lakers,76,Golden State Warriors,103,,
Thu Nov 18 1993,Box Score,Houston Rockets,99,Indiana Pacers,83,,
Thu Nov 18 1993,Box Score,Dallas Mavericks,84,Los Angeles Clippers,88,,
Thu Nov 18 1993,Box Score,Chicago Bulls,98,Portland Trail Blazers,120,,
Fri Nov 19 1993,Box Score,Orlando Magic,106,Boston Celtics,115,,
Fri Nov 19 1993,Box Score,Washington Bullets,111,Charlotte Hornets,127,,
Fri Nov 19 1993,Box Score,San Antonio Spurs,86,Detroit Pistons,95,,
Fri Nov 19 1993,Box Score,Chicago Bulls,88,Los Angeles Lakers,86,,
Fri Nov 19 1993,Box Score,Atlanta Hawks,95,Miami Heat,92,,
Fri Nov 19 1993,Box Score,Sacramento Kings,108,Minnesota Timberwolves,113,,
Fri Nov 19 1993,Box Score,Utah Jazz,115,Philadelphia 76ers,124,,
Fri Nov 19 1993,Box Score,Portland Trail Blazers,109,Phoenix Suns,118,,
Fri Nov 19 1993,Box Score,Dallas Mavericks,87,Seattle SuperSonics,116,,
Sat Nov 20 1993,Box Score,Charlotte Hornets,91,Atlanta Hawks,96,,
Sat Nov 20 1993,Box Score,Seattle SuperSonics,112,Golden State Warriors,97,,
Sat Nov 20 1993,Box Score,Los Angeles Clippers,86,Houston Rockets,108,,
Sat Nov 20 1993,Box Score,Boston Celtics,94,Indiana Pacers,100,,
Sat Nov 20 1993,Box Score,San Antonio Spurs,101,Milwaukee Bucks,97,,
Sat Nov 20 1993,Box Score,Denver Nuggets,90,Minnesota Timberwolves,89,,
Sat Nov 20 1993,Box Score,Orlando Magic,87,New Jersey Nets,85,,
Sat Nov 20 1993,Box Score,Utah Jazz,86,New York Knicks,72,,
Sat Nov 20 1993,Box Score,Cleveland Cavaliers,96,Phoenix Suns,112,,
Sat Nov 20 1993,Box Score,Miami Heat,102,Washington Bullets,104,,at Baltimore MD
Sun Nov 21 1993,Box Score,Philadelphia 76ers,89,Detroit Pistons,103,,
Sun Nov 21 1993,Box Score,Los Angeles Lakers,102,New Jersey Nets,105,,
Sun Nov 21 1993,Box Score,Dallas Mavericks,90,Portland Trail Blazers,103,,
Sun Nov 21 1993,Box Score,Chicago Bulls,101,Sacramento Kings,103,,
Mon Nov 22 1993,Box Score,Indiana Pacers,102,Boston Celtics,71,,at Hartford CT
Mon Nov 22 1993,Box Score,Miami Heat,87,New York Knicks,119,,
Mon Nov 22 1993,Box Score,Los Angeles Clippers,98,San Antonio Spurs,110,,
Tue Nov 23 1993,Box Score,Los Angeles Lakers,94,Atlanta Hawks,103,,
Tue Nov 23 1993,Box Score,Los Angeles Clippers,105,Dallas Mavericks,98,,
Tue Nov 23 1993,Box Score,Chicago Bulls,93,Houston Rockets,100,,
Tue Nov 23 1993,Box Score,Golden State Warriors,107,Orlando Magic,120,,
Tue Nov 23 1993,Box Score,Denver Nuggets,94,Portland Trail Blazers,109,,
Tue Nov 23 1993,Box Score,Charlotte Hornets,98,Washington Bullets,118,,
Wed Nov 24 1993,Box Score,Los Angeles Lakers,124,Charlotte Hornets,141,,
Wed Nov 24 1993,Box Score,Washington Bullets,107,Cleveland Cavaliers,113,,
Wed Nov 24 1993,Box Score,Boston Celtics,118,Detroit Pistons,103,,
Wed Nov 24 1993,Box Score,Philadelphia 76ers,108,Indiana Pacers,97,,
Wed Nov 24 1993,Box Score,Golden State Warriors,108,Miami Heat,102,,
Wed Nov 24 1993,Box Score,Atlanta Hawks,89,Milwaukee Bucks,85,,
Wed Nov 24 1993,Box Score,New Jersey Nets,106,Minnesota Timberwolves,107,,
Wed Nov 24 1993,Box Score,Denver Nuggets,97,Phoenix Suns,130,,
Wed Nov 24 1993,Box Score,Seattle SuperSonics,120,Sacramento Kings,93,,
Wed Nov 24 1993,Box Score,Chicago Bulls,84,San Antonio Spurs,109,,
Wed Nov 24 1993,Box Score,Houston Rockets,95,Utah Jazz,93,OT,
Fri Nov 26 1993,Box Score,Washington Bullets,108,Atlanta Hawks,124,,
Fri Nov 26 1993,Box Score,Miami Heat,101,Boston Celtics,93,,
Fri Nov 26 1993,Box Score,Milwaukee Bucks,99,Charlotte Hornets,110,,
Fri Nov 26 1993,Box Score,Chicago Bulls,108,Dallas Mavericks,85,,
Fri Nov 26 1993,Box Score,Portland Trail Blazers,101,Denver Nuggets,112,,
Fri Nov 26 1993,Box Score,Los Angeles Lakers,102,Indiana Pacers,100,,
Fri Nov 26 1993,Box Score,Seattle SuperSonics,110,Minnesota Timberwolves,92,,
Fri Nov 26 1993,Box Score,Golden State Warriors,100,Philadelphia 76ers,88,,
Fri Nov 26 1993,Box Score,Houston Rockets,92,Sacramento Kings,89,,
Fri Nov 26 1993,Box Score,New Jersey Nets,97,Utah Jazz,100,,
Sat Nov 27 1993,Box Score,Philadelphia 76ers,79,Atlanta Hawks,111,,
Sat Nov 27 1993,Box Score,Seattle SuperSonics,90,Cleveland Cavaliers,101,,
Sat Nov 27 1993,Box Score,New Jersey Nets,89,Denver Nuggets,111,,
Sat Nov 27 1993,Box Score,Houston Rockets,82,Los Angeles Clippers,80,,
Sat Nov 27 1993,Box Score,Charlotte Hornets,100,Miami Heat,114,,
Sat Nov 27 1993,Box Score,Boston Celtics,85,Milwaukee Bucks,89,,
Sat Nov 27 1993,Box Score,Los Angeles Lakers,96,Minnesota Timberwolves,92,,
Sat Nov 27 1993,Box Score,Detroit Pistons,85,New York Knicks,112,,
Sat Nov 27 1993,Box Score,Utah Jazz,98,Phoenix Suns,120,,
Sat Nov 27 1993,Box Score,Dallas Mavericks,80,San Antonio Spurs,104,,
Sat Nov 27 1993,Box Score,Orlando Magic,110,Washington Bullets,112,,
Sun Nov 28 1993,Box Score,Golden State Warriors,91,Detroit Pistons,88,,
