
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Sat Apr 22 2006,Box Score,Washington Wizards,86,Cleveland Cavaliers,97,,
Sat Apr 22 2006,Box Score,Denver Nuggets,87,Los Angeles Clippers,89,,
Sat Apr 22 2006,Box Score,Chicago Bulls,106,Miami Heat,111,,
Sat Apr 22 2006,Box Score,Sacramento Kings,88,San Antonio Spurs,122,,
Sun Apr 23 2006,Box Score,Memphis Grizzlies,93,Dallas Mavericks,103,,
Sun Apr 23 2006,Box Score,Milwaukee Bucks,74,Detroit Pistons,92,,
Sun Apr 23 2006,Box Score,Indiana Pacers,90,New Jersey Nets,88,,
Sun Apr 23 2006,Box Score,Los Angeles Lakers,102,Phoenix Suns,107,,
Mon Apr 24 2006,Box Score,Denver Nuggets,87,Los Angeles Clippers,98,,
Mon Apr 24 2006,Box Score,Chicago Bulls,108,Miami Heat,115,,
Tue Apr 25 2006,Box Score,Washington Wizards,89,Cleveland Cavaliers,84,,
Tue Apr 25 2006,Box Score,Indiana Pacers,75,New Jersey Nets,90,,
Tue Apr 25 2006,Box Score,Sacramento Kings,119,San Antonio Spurs,128,OT,
Wed Apr 26 2006,Box Score,Memphis Grizzlies,79,Dallas Mavericks,94,,
Wed Apr 26 2006,Box Score,Milwaukee Bucks,98,Detroit Pistons,109,,
Wed Apr 26 2006,Box Score,Los Angeles Lakers,99,Phoenix Suns,93,,
Thu Apr 27 2006,Box Score,Miami Heat,90,Chicago Bulls,109,,
Thu Apr 27 2006,Box Score,Los Angeles Clippers,87,Denver Nuggets,94,,
Thu Apr 27 2006,Box Score,New Jersey Nets,95,Indiana Pacers,107,,
Fri Apr 28 2006,Box Score,Phoenix Suns,92,Los Angeles Lakers,99,,
Fri Apr 28 2006,Box Score,San Antonio Spurs,93,Sacramento Kings,94,,
Fri Apr 28 2006,Box Score,Cleveland Cavaliers,97,Washington Wizards,96,,
Sat Apr 29 2006,Box Score,Los Angeles Clippers,100,Denver Nuggets,86,,
Sat Apr 29 2006,Box Score,New Jersey Nets,97,Indiana Pacers,88,,
Sat Apr 29 2006,Box Score,Dallas Mavericks,94,Memphis Grizzlies,89,OT,
Sat Apr 29 2006,Box Score,Detroit Pistons,104,Milwaukee Bucks,124,,
Sun Apr 30 2006,Box Score,Miami Heat,87,Chicago Bulls,93,,
Sun Apr 30 2006,Box Score,Phoenix Suns,98,Los Angeles Lakers,99,OT,
Sun Apr 30 2006,Box Score,San Antonio Spurs,84,Sacramento Kings,102,,
Sun Apr 30 2006,Box Score,Cleveland Cavaliers,96,Washington Wizards,106,,
Mon May 1 2006,Box Score,Denver Nuggets,83,Los Angeles Clippers,101,,
Mon May 1 2006,Box Score,Dallas Mavericks,102,Memphis Grizzlies,76,,
Mon May 1 2006,Box Score,Detroit Pistons,109,Milwaukee Bucks,99,,
Tue May 2 2006,Box Score,Chicago Bulls,78,Miami Heat,92,,
Tue May 2 2006,Box Score,Indiana Pacers,86,New Jersey Nets,92,,
Tue May 2 2006,Box Score,Los Angeles Lakers,97,Phoenix Suns,114,,
Tue May 2 2006,Box Score,Sacramento Kings,98,San Antonio Spurs,109,,
Wed May 3 2006,Box Score,Washington Wizards,120,Cleveland Cavaliers,121,OT,
Wed May 3 2006,Box Score,Milwaukee Bucks,93,Detroit Pistons,122,,
Thu May 4 2006,Box Score,Miami Heat,113,Chicago Bulls,96,,
Thu May 4 2006,Box Score,New Jersey Nets,96,Indiana Pacers,90,,
Thu May 4 2006,Box Score,Phoenix Suns,126,Los Angeles Lakers,118,OT,
Fri May 5 2006,Box Score,San Antonio Spurs,105,Sacramento Kings,83,,
Fri May 5 2006,Box Score,Cleveland Cavaliers,114,Washington Wizards,113,OT,
Sat May 6 2006,Box Score,Los Angeles Lakers,90,Phoenix Suns,121,,
Sun May 7 2006,Box Score,Cleveland Cavaliers,86,Detroit Pistons,113,,
Sun May 7 2006,Box Score,Dallas Mavericks,85,San Antonio Spurs,87,,
Mon May 8 2006,Box Score,New Jersey Nets,100,Miami Heat,88,,
Mon May 8 2006,Box Score,Los Angeles Clippers,123,Phoenix Suns,130,,
Tue May 9 2006,Box Score,Cleveland Cavaliers,91,Detroit Pistons,97,,
Tue May 9 2006,Box Score,Dallas Mavericks,113,San Antonio Spurs,91,,
Wed May 10 2006,Box Score,New Jersey Nets,89,Miami Heat,111,,
Wed May 10 2006,Box Score,Los Angeles Clippers,122,Phoenix Suns,97,,
Fri May 12 2006,Box Score,Phoenix Suns,94,Los Angeles Clippers,91,,
Fri May 12 2006,Box Score,Miami Heat,103,New Jersey Nets,92,,
Sat May 13 2006,Box Score,Detroit Pistons,77,Cleveland Cavaliers,86,,
Sat May 13 2006,Box Score,San Antonio Spurs,103,Dallas Mavericks,104,,
Sun May 14 2006,Box Score,Phoenix Suns,107,Los Angeles Clippers,114,,
Sun May 14 2006,Box Score,Miami Heat,102,New Jersey Nets,92,,
