
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Mon May 23 2005,Box Score,Detroit Pistons,90,Miami Heat,81,,
Tue May 24 2005,Box Score,San Antonio Spurs,111,Phoenix Suns,108,,
Wed May 25 2005,Box Score,Detroit Pistons,86,Miami Heat,92,,
Sat May 28 2005,Box Score,Phoenix Suns,92,San Antonio Spurs,102,,
Sun May 29 2005,Box Score,Miami Heat,113,Detroit Pistons,104,,
Mon May 30 2005,Box Score,Phoenix Suns,111,San Antonio Spurs,106,,
Tue May 31 2005,Box Score,Miami Heat,96,Detroit Pistons,106,,
Wed Jun 1 2005,Box Score,San Antonio Spurs,101,Phoenix Suns,95,,
Thu Jun 2 2005,Box Score,Detroit Pistons,76,Miami Heat,88,,
Sat Jun 4 2005,Box Score,Miami Heat,66,Detroit Pistons,91,,
Mon Jun 6 2005,Box Score,Detroit Pistons,88,Miami Heat,82,,
Thu Jun 9 2005,Box Score,Detroit Pistons,69,San Antonio Spurs,84,,
Sun Jun 12 2005,Box Score,Detroit Pistons,76,San Antonio Spurs,97,,
Tue Jun 14 2005,Box Score,San Antonio Spurs,79,Detroit Pistons,96,,
Thu Jun 16 2005,Box Score,San Antonio Spurs,71,Detroit Pistons,102,,
Sun Jun 19 2005,Box Score,San Antonio Spurs,96,Detroit Pistons,95,OT,
Tue Jun 21 2005,Box Score,Detroit Pistons,95,San Antonio Spurs,86,,
Thu Jun 23 2005,Box Score,Detroit Pistons,74,San Antonio Spurs,81,,
