
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Fri Mar 11 1960,Box Score,Syracuse Nationals,92,Philadelphia Warriors,115,,
Sat Mar 12 1960,Box Score,Minneapolis Lakers,113,Detroit Pistons,112,,
Sun Mar 13 1960,Box Score,Detroit Pistons,99,Minneapolis Lakers,114,,
Sun Mar 13 1960,Box Score,Philadelphia Warriors,119,Syracuse Nationals,125,,
Mon Mar 14 1960,Box Score,Syracuse Nationals,112,Philadelphia Warriors,132,,
Wed Mar 16 1960,Box Score,Philadelphia Warriors,105,Boston Celtics,111,,
Wed Mar 16 1960,Box Score,Minneapolis Lakers,99,St. Louis Hawks,112,,
Thu Mar 17 1960,Box Score,Minneapolis Lakers,120,St. Louis Hawks,113,,
Fri Mar 18 1960,Box Score,Boston Celtics,110,Philadelphia Warriors,115,,
Sat Mar 19 1960,Box Score,Philadelphia Warriors,90,Boston Celtics,120,,
Sat Mar 19 1960,Box Score,St. Louis Hawks,93,Minneapolis Lakers,89,,
Sun Mar 20 1960,Box Score,St. Louis Hawks,101,Minneapolis Lakers,103,,
Sun Mar 20 1960,Box Score,Boston Celtics,112,Philadelphia Warriors,104,,
Tue Mar 22 1960,Box Score,Philadelphia Warriors,128,Boston Celtics,107,,
Tue Mar 22 1960,Box Score,Minneapolis Lakers,117,St. Louis Hawks,110,OT,
Thu Mar 24 1960,Box Score,St. Louis Hawks,117,Minneapolis Lakers,96,,
Thu Mar 24 1960,Box Score,Boston Celtics,119,Philadelphia Warriors,117,,
Sat Mar 26 1960,Box Score,Minneapolis Lakers,86,St. Louis Hawks,97,,
Sun Mar 27 1960,Box Score,St. Louis Hawks,122,Boston Celtics,140,,
Tue Mar 29 1960,Box Score,St. Louis Hawks,113,Boston Celtics,103,,
Sat Apr 2 1960,Box Score,Boston Celtics,102,St. Louis Hawks,86,,
Sun Apr 3 1960,Box Score,Boston Celtics,96,St. Louis Hawks,106,,
Tue Apr 5 1960,Box Score,St. Louis Hawks,102,Boston Celtics,127,,
Thu Apr 7 1960,Box Score,Boston Celtics,102,St. Louis Hawks,105,,
Sat Apr 9 1960,Box Score,St. Louis Hawks,103,Boston Celtics,122,,
