
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Sat Nov 16 1946,Box Score,Washington Capitols,73,Chicago Stags,65,,
Sat Nov 16 1946,Box Score,Pittsburgh Ironmen,62,New York Knicks,64,OT,
Sat Nov 16 1946,Box Score,Detroit Falcons,70,Providence Steam Rollers,59,,
Sat Nov 16 1946,Box Score,Cleveland Rebels,74,St. Louis Bombers,83,OT,
Sun Nov 17 1946,Box Score,Chicago Stags,78,Cleveland Rebels,76,,
Mon Nov 18 1946,Box Score,Detroit Falcons,57,New York Knicks,61,,
Mon Nov 18 1946,Box Score,Toronto Huskies,48,Pittsburgh Ironmen,54,,
Tue Nov 19 1946,Box Score,St. Louis Bombers,66,Philadelphia Warriors,63,,
Tue Nov 19 1946,Box Score,Cleveland Rebels,74,Toronto Huskies,72,,
Wed Nov 20 1946,Box Score,Pittsburgh Ironmen,54,Detroit Falcons,53,,
Wed Nov 20 1946,Box Score,Chicago Stags,69,New York Knicks,72,,
Wed Nov 20 1946,Box Score,St. Louis Bombers,51,Washington Capitols,54,,
Thu Nov 21 1946,Box Score,St. Louis Bombers,65,Boston Celtics,53,,
Thu Nov 21 1946,Box Score,Chicago Stags,65,Philadelphia Warriors,63,,
Thu Nov 21 1946,Box Score,Washington Capitols,66,Providence Steam Rollers,58,,
Fri Nov 22 1946,Box Score,Boston Celtics,82,Toronto Huskies,83,OT,
Sat Nov 23 1946,Box Score,Boston Celtics,46,Detroit Falcons,54,,
Sat Nov 23 1946,Box Score,Cleveland Rebels,76,New York Knicks,82,OT,
Sat Nov 23 1946,Box Score,St. Louis Bombers,65,Providence Steam Rollers,59,,
Sat Nov 23 1946,Box Score,Toronto Huskies,50,Washington Capitols,74,,
Sun Nov 24 1946,Box Score,Detroit Falcons,68,Chicago Stags,55,,
Sun Nov 24 1946,Box Score,Pittsburgh Ironmen,60,Cleveland Rebels,62,,
Mon Nov 25 1946,Box Score,Providence Steam Rollers,71,Boston Celtics,59,,
Mon Nov 25 1946,Box Score,New York Knicks,62,Pittsburgh Ironmen,46,,
Tue Nov 26 1946,Box Score,Cleveland Rebels,46,Detroit Falcons,66,,
Tue Nov 26 1946,Box Score,Boston Celtics,54,Philadelphia Warriors,66,,
Tue Nov 26 1946,Box Score,Washington Capitols,78,Toronto Huskies,68,,
Wed Nov 27 1946,Box Score,St. Louis Bombers,60,New York Knicks,67,,
Wed Nov 27 1946,Box Score,Cleveland Rebels,60,Pittsburgh Ironmen,62,,
Wed Nov 27 1946,Box Score,Chicago Stags,67,Washington Capitols,75,,
Thu Nov 28 1946,Box Score,Pittsburgh Ironmen,55,Boston Celtics,59,,
Thu Nov 28 1946,Box Score,St. Louis Bombers,75,Chicago Stags,72,,
Thu Nov 28 1946,Box Score,Detroit Falcons,68,Philadelphia Warriors,55,,
Thu Nov 28 1946,Box Score,New York Knicks,60,Providence Steam Rollers,58,,
Fri Nov 29 1946,Box Score,Cleveland Rebels,87,Toronto Huskies,72,,
Sat Nov 30 1946,Box Score,Philadelphia Warriors,60,New York Knicks,64,OT,
Sat Nov 30 1946,Box Score,Toronto Huskies,65,Providence Steam Rollers,79,,
Sat Nov 30 1946,Box Score,Detroit Falcons,57,St. Louis Bombers,60,OT,
Sat Nov 30 1946,Box Score,Pittsburgh Ironmen,40,Washington Capitols,49,,
Sun Dec 1 1946,Box Score,Boston Celtics,56,Chicago Stags,66,,
Sun Dec 1 1946,Box Score,Detroit Falcons,47,Cleveland Rebels,49,,
Mon Dec 2 1946,Box Score,Boston Celtics,46,Pittsburgh Ironmen,44,,
Tue Dec 3 1946,Box Score,Providence Steam Rollers,68,Philadelphia Warriors,76,,
Wed Dec 4 1946,Box Score,Detroit Falcons,57,New York Knicks,70,,
Wed Dec 4 1946,Box Score,Chicago Stags,57,Pittsburgh Ironmen,46,,
Wed Dec 4 1946,Box Score,Providence Steam Rollers,62,Washington Capitols,80,,
Thu Dec 5 1946,Box Score,Detroit Falcons,65,Boston Celtics,61,,
Thu Dec 5 1946,Box Score,Toronto Huskies,65,Chicago Stags,61,,
Thu Dec 5 1946,Box Score,New York Knicks,51,Philadelphia Warriors,62,,
Thu Dec 5 1946,Box Score,Pittsburgh Ironmen,55,St. Louis Bombers,66,,
Sat Dec 7 1946,Box Score,New York Knicks,90,Boston Celtics,65,,
Sat Dec 7 1946,Box Score,Cleveland Rebels,78,Chicago Stags,86,,
Sat Dec 7 1946,Box Score,Toronto Huskies,68,Providence Steam Rollers,59,,
Sat Dec 7 1946,Box Score,Philadelphia Warriors,57,St. Louis Bombers,47,,
Sat Dec 7 1946,Box Score,Detroit Falcons,64,Washington Capitols,75,,
Sun Dec 8 1946,Box Score,Philadelphia Warriors,66,Cleveland Rebels,72,,
Sun Dec 8 1946,Box Score,Boston Celtics,44,New York Knicks,62,,
Mon Dec 9 1946,Box Score,Detroit Falcons,66,Pittsburgh Ironmen,58,,
Tue Dec 10 1946,Box Score,St. Louis Bombers,62,Cleveland Rebels,61,OT,
Tue Dec 10 1946,Box Score,Philadelphia Warriors,85,Toronto Huskies,73,,
Wed Dec 11 1946,Box Score,Cleveland Rebels,79,Chicago Stags,88,,
Wed Dec 11 1946,Box Score,Providence Steam Rollers,68,New York Knicks,83,,
Wed Dec 11 1946,Box Score,Detroit Falcons,66,Washington Capitols,81,,
Thu Dec 12 1946,Box Score,Detroit Falcons,66,Boston Celtics,73,,
Thu Dec 12 1946,Box Score,Washington Capitols,64,Philadelphia Warriors,49,,
Thu Dec 12 1946,Box Score,Chicago Stags,88,St. Louis Bombers,68,,
Fri Dec 13 1946,Box Score,Pittsburgh Ironmen,62,Toronto Huskies,52,,
Sat Dec 14 1946,Box Score,Philadelphia Warriors,65,Boston Celtics,77,,
Sat Dec 14 1946,Box Score,Detroit Falcons,66,Providence Steam Rollers,81,,
Sat Dec 14 1946,Box Score,Cleveland Rebels,52,Washington Capitols,72,,
Sun Dec 15 1946,Box Score,Pittsburgh Ironmen,75,Chicago Stags,84,,
Sun Dec 15 1946,Box Score,New York Knicks,52,Cleveland Rebels,70,,
Sun Dec 15 1946,Box Score,Toronto Huskies,50,St. Louis Bombers,46,,
Mon Dec 16 1946,Box Score,St. Louis Bombers,66,Pittsburgh Ironmen,55,,
Tue Dec 17 1946,Box Score,Toronto Huskies,62,Cleveland Rebels,78,,
Tue Dec 17 1946,Box Score,Detroit Falcons,49,Philadelphia Warriors,57,,
Wed Dec 18 1946,Box Score,Cleveland Rebels,56,New York Knicks,53,,
Wed Dec 18 1946,Box Score,St. Louis Bombers,47,Washington Capitols,68,,
Thu Dec 19 1946,Box Score,St. Louis Bombers,76,Boston Celtics,74,,
Thu Dec 19 1946,Box Score,Cleveland Rebels,44,Philadelphia Warriors,58,,
Thu Dec 19 1946,Box Score,Chicago Stags,77,Providence Steam Rollers,81,,
Fri Dec 20 1946,Box Score,New York Knicks,70,Toronto Huskies,74,,
Sat Dec 21 1946,Box Score,New York Knicks,61,Providence Steam Rollers,63,,
Sat Dec 21 1946,Box Score,Philadelphia Warriors,56,Washington Capitols,68,,
Sun Dec 22 1946,Box Score,Detroit Falcons,92,Chicago Stags,95,,
Sun Dec 22 1946,Box Score,Pittsburgh Ironmen,78,Cleveland Rebels,74,OT,
Sun Dec 22 1946,Box Score,Boston Celtics,53,St. Louis Bombers,65,,
Mon Dec 23 1946,Box Score,Boston Celtics,54,Pittsburgh Ironmen,64,,
Thu Dec 26 1946,Box Score,Pittsburgh Ironmen,46,Philadelphia Warriors,53,,
Thu Dec 26 1946,Box Score,Washington Capitols,78,Providence Steam Rollers,66,,
Thu Dec 26 1946,Box Score,Detroit Falcons,51,St. Louis Bombers,55,,
Fri Dec 27 1946,Box Score,Philadelphia Warriors,63,Boston Celtics,60,,
Fri Dec 27 1946,Box Score,Chicago Stags,88,Toronto Huskies,80,,
Sat Dec 28 1946,Box Score,Boston Celtics,68,Providence Steam Rollers,80,,
Sat Dec 28 1946,Box Score,New York Knicks,49,Washington Capitols,70,,
Sun Dec 29 1946,Box Score,Chicago Stags,87,Cleveland Rebels,79,OT,
Sun Dec 29 1946,Box Score,Toronto Huskies,52,Detroit Falcons,48,,
Sun Dec 29 1946,Box Score,Philadelphia Warriors,68,St. Louis Bombers,75,,
Mon Dec 30 1946,Box Score,Washington Capitols,70,Boston Celtics,60,OT,
Mon Dec 30 1946,Box Score,Philadelphia Warriors,62,Pittsburgh Ironmen,60,,
Tue Dec 31 1946,Box Score,St. Louis Bombers,68,Cleveland Rebels,59,,
Tue Dec 31 1946,Box Score,Chicago Stags,76,Toronto Huskies,86,,
Wed Jan 1 1947,Box Score,St. Louis Bombers,103,Chicago Stags,90,,
Wed Jan 1 1947,Box Score,Washington Capitols,57,Detroit Falcons,62,,
Wed Jan 1 1947,Box Score,Cleveland Rebels,61,Pittsburgh Ironmen,48,,
Thu Jan 2 1947,Box Score,Providence Steam Rollers,72,Philadelphia Warriors,84,,
Thu Jan 2 1947,Box Score,Washington Capitols,57,St. Louis Bombers,66,,
Fri Jan 3 1947,Box Score,Boston Celtics,58,Toronto Huskies,53,,
Sat Jan 4 1947,Box Score,New York Knicks,62,Detroit Falcons,50,,
Sat Jan 4 1947,Box Score,Philadelphia Warriors,74,Providence Steam Rollers,78,,
Sat Jan 4 1947,Box Score,Cleveland Rebels,64,Washington Capitols,78,,
Sun Jan 5 1947,Box Score,New York Knicks,59,St. Louis Bombers,57,,
Mon Jan 6 1947,Box Score,Cleveland Rebels,64,Boston Celtics,53,,
Mon Jan 6 1947,Box Score,Washington Capitols,63,Pittsburgh Ironmen,49,,
Mon Jan 6 1947,Box Score,Detroit Falcons,61,Toronto Huskies,76,,
Wed Jan 8 1947,Box Score,Chicago Stags,83,Detroit Falcons,80,,
Wed Jan 8 1947,Box Score,Toronto Huskies,76,New York Knicks,63,,
Wed Jan 8 1947,Box Score,Philadelphia Warriors,63,Pittsburgh Ironmen,67,,
Wed Jan 8 1947,Box Score,Providence Steam Rollers,69,Washington Capitols,77,,
Thu Jan 9 1947,Box Score,Toronto Huskies,55,Philadelphia Warriors,74,,
Thu Jan 9 1947,Box Score,Cleveland Rebels,68,Providence Steam Rollers,91,,
Thu Jan 9 1947,Box Score,Chicago Stags,81,St. Louis Bombers,84,,
Fri Jan 10 1947,Box Score,New York Knicks,62,Boston Celtics,66,,
Sat Jan 11 1947,Box Score,Philadelphia Warriors,56,Detroit Falcons,58,,
Sat Jan 11 1947,Box Score,Boston Celtics,73,Providence Steam Rollers,72,,
Sat Jan 11 1947,Box Score,Toronto Huskies,66,Washington Capitols,81,,
Sun Jan 12 1947,Box Score,Philadelphia Warriors,72,Chicago Stags,75,,
Sun Jan 12 1947,Box Score,Pittsburgh Ironmen,59,St. Louis Bombers,72,,
Mon Jan 13 1947,Box Score,New York Knicks,53,Pittsburgh Ironmen,50,,
Tue Jan 14 1947,Box Score,Providence Steam Rollers,78,Cleveland Rebels,74,,
Tue Jan 14 1947,Box Score,Philadelphia Warriors,104,Toronto Huskies,74,,
Wed Jan 15 1947,Box Score,Chicago Stags,59,Detroit Falcons,68,,
Wed Jan 15 1947,Box Score,Washington Capitols,65,New York Knicks,63,,
Wed Jan 15 1947,Box Score,Providence Steam Rollers,53,Pittsburgh Ironmen,65,,
Thu Jan 16 1947,Box Score,Washington Capitols,38,Boston Celtics,47,,
Thu Jan 16 1947,Box Score,Chicago Stags,84,Philadelphia Warriors,78,,
Thu Jan 16 1947,Box Score,Cleveland Rebels,63,St. Louis Bombers,59,,
Fri Jan 17 1947,Box Score,Detroit Falcons,74,Toronto Huskies,64,,
Sat Jan 18 1947,Box Score,Boston Celtics,58,New York Knicks,45,,
Sat Jan 18 1947,Box Score,Chicago Stags,72,Washington Capitols,87,,
Sun Jan 19 1947,Box Score,New York Knicks,72,Cleveland Rebels,79,,
Sun Jan 19 1947,Box Score,Providence Steam Rollers,53,St. Louis Bombers,69,,
Mon Jan 20 1947,Box Score,Chicago Stags,81,Boston Celtics,54,,
Mon Jan 20 1947,Box Score,Detroit Falcons,57,Pittsburgh Ironmen,62,,
Tue Jan 21 1947,Box Score,Boston Celtics,43,Philadelphia Warriors,59,,
Tue Jan 21 1947,Box Score,St. Louis Bombers,71,Toronto Huskies,72,,
Wed Jan 22 1947,Box Score,Cleveland Rebels,61,Detroit Falcons,47,,
Wed Jan 22 1947,Box Score,Chicago Stags,64,New York Knicks,74,,
Wed Jan 22 1947,Box Score,Philadelphia Warriors,55,Washington Capitols,57,,
Thu Jan 23 1947,Box Score,Pittsburgh Ironmen,43,Boston Celtics,48,,
Thu Jan 23 1947,Box Score,Providence Steam Rollers,76,Chicago Stags,97,,
Thu Jan 23 1947,Box Score,Cleveland Rebels,78,Philadelphia Warriors,83,,
Fri Jan 24 1947,Box Score,Providence Steam Rollers,96,Toronto Huskies,93,,
Sat Jan 25 1947,Box Score,Philadelphia Warriors,61,Detroit Falcons,55,,
Sat Jan 25 1947,Box Score,Boston Celtics,52,New York Knicks,46,,
Sat Jan 25 1947,Box Score,Pittsburgh Ironmen,71,Washington Capitols,84,,
Sun Jan 26 1947,Box Score,Philadelphia Warriors,57,Chicago Stags,63,,
Sun Jan 26 1947,Box Score,Detroit Falcons,66,St. Louis Bombers,71,,
Mon Jan 27 1947,Box Score,Washington Capitols,80,Boston Celtics,57,,
Mon Jan 27 1947,Box Score,Providence Steam Rollers,63,Pittsburgh Ironmen,71,,
Mon Jan 27 1947,Box Score,Cleveland Rebels,88,Toronto Huskies,82,,
Tue Jan 28 1947,Box Score,Toronto Huskies,70,Cleveland Rebels,80,,
Wed Jan 29 1947,Box Score,Providence Steam Rollers,83,Detroit Falcons,73,,
Wed Jan 29 1947,Box Score,Pittsburgh Ironmen,60,New York Knicks,64,,
Wed Jan 29 1947,Box Score,Boston Celtics,57,Washington Capitols,69,,
Thu Jan 30 1947,Box Score,Pittsburgh Ironmen,51,Boston Celtics,66,,
Thu Jan 30 1947,Box Score,New York Knicks,58,Philadelphia Warriors,65,,
Thu Jan 30 1947,Box Score,Providence Steam Rollers,81,St. Louis Bombers,70,,
Fri Jan 31 1947,Box Score,Washington Capitols,74,Toronto Huskies,83,,
Sat Feb 1 1947,Box Score,Philadelphia Warriors,71,New York Knicks,63,,
Sat Feb 1 1947,Box Score,Pittsburgh Ironmen,73,Providence Steam Rollers,89,,
Sat Feb 1 1947,Box Score,Cleveland Rebels,48,St. Louis Bombers,70,,
Sun Feb 2 1947,Box Score,Toronto Huskies,75,Chicago Stags,90,,
Sun Feb 2 1947,Box Score,Washington Capitols,107,Cleveland Rebels,81,,
Sun Feb 2 1947,Box Score,New York Knicks,63,Detroit Falcons,65,,
Mon Feb 3 1947,Box Score,Philadelphia Warriors,61,Boston Celtics,55,,
Mon Feb 3 1947,Box Score,St. Louis Bombers,63,Pittsburgh Ironmen,68,,
Tue Feb 4 1947,Box Score,Providence Steam Rollers,68,Philadelphia Warriors,75,,
Wed Feb 5 1947,Box Score,Washington Capitols,67,Detroit Falcons,46,,
Wed Feb 5 1947,Box Score,St. Louis Bombers,71,New York Knicks,46,,
Wed Feb 5 1947,Box Score,Toronto Huskies,58,Pittsburgh Ironmen,55,,
Thu Feb 6 1947,Box Score,New York Knicks,48,Boston Celtics,49,,
Thu Feb 6 1947,Box Score,Pittsburgh Ironmen,85,Chicago Stags,109,,
Thu Feb 6 1947,Box Score,Toronto Huskies,61,Philadelphia Warriors,79,,
Thu Feb 6 1947,Box Score,St. Louis Bombers,73,Providence Steam Rollers,65,,
Sat Feb 8 1947,Box Score,Pittsburgh Ironmen,58,Detroit Falcons,64,,
Sat Feb 8 1947,Box Score,Toronto Huskies,46,New York Knicks,69,,
Sat Feb 8 1947,Box Score,Philadelphia Warriors,58,Providence Steam Rollers,67,,
Sat Feb 8 1947,Box Score,Washington Capitols,68,St. Louis Bombers,65,,
Sun Feb 9 1947,Box Score,Washington Capitols,67,Chicago Stags,85,,
Sun Feb 9 1947,Box Score,Detroit Falcons,74,Cleveland Rebels,69,,
Mon Feb 10 1947,Box Score,Washington Capitols,69,Pittsburgh Ironmen,75,,
Tue Feb 11 1947,Box Score,Providence Steam Rollers,76,Cleveland Rebels,85,,
Tue Feb 11 1947,Box Score,St. Louis Bombers,59,Philadelphia Warriors,75,,
Wed Feb 12 1947,Box Score,Providence Steam Rollers,64,Detroit Falcons,84,,
Wed Feb 12 1947,Box Score,Washington Capitols,72,New York Knicks,76,,
Wed Feb 12 1947,Box Score,Chicago Stags,101,Pittsburgh Ironmen,82,,
Thu Feb 13 1947,Box Score,St. Louis Bombers,54,Boston Celtics,64,,
Thu Feb 13 1947,Box Score,Providence Steam Rollers,79,Chicago Stags,81,,
Thu Feb 13 1947,Box Score,Cleveland Rebels,48,Philadelphia Warriors,61,,
Fri Feb 14 1947,Box Score,Pittsburgh Ironmen,73,Toronto Huskies,84,,
Sat Feb 15 1947,Box Score,Cleveland Rebels,90,New York Knicks,84,,
Sat Feb 15 1947,Box Score,Pittsburgh Ironmen,72,Providence Steam Rollers,82,,
Sat Feb 15 1947,Box Score,Philadelphia Warriors,60,Washington Capitols,70,,
Sun Feb 16 1947,Box Score,Boston Celtics,77,Chicago Stags,84,,
Sun Feb 16 1947,Box Score,Philadelphia Warriors,71,Cleveland Rebels,75,,
Sun Feb 16 1947,Box Score,New York Knicks,66,Detroit Falcons,58,,
Sun Feb 16 1947,Box Score,Toronto Huskies,64,St. Louis Bombers,80,,
Mon Feb 17 1947,Box Score,Detroit Falcons,59,Pittsburgh Ironmen,63,,
Tue Feb 18 1947,Box Score,Boston Celtics,73,Cleveland Rebels,84,,
Tue Feb 18 1947,Box Score,St. Louis Bombers,57,Toronto Huskies,65,,
Wed Feb 19 1947,Box Score,Boston Celtics,57,Detroit Falcons,51,,
Wed Feb 19 1947,Box Score,Providence Steam Rollers,69,New York Knicks,62,,
Wed Feb 19 1947,Box Score,Toronto Huskies,59,Washington Capitols,69,,
Thu Feb 20 1947,Box Score,Detroit Falcons,76,Chicago Stags,74,,
Thu Feb 20 1947,Box Score,Pittsburgh Ironmen,66,Philadelphia Warriors,78,,
Thu Feb 20 1947,Box Score,Washington Capitols,82,Providence Steam Rollers,74,,
Fri Feb 21 1947,Box Score,Pittsburgh Ironmen,49,New York Knicks,77,,
Fri Feb 21 1947,Box Score,Chicago Stags,60,St. Louis Bombers,65,,
Fri Feb 21 1947,Box Score,Boston Celtics,61,Toronto Huskies,67,,
Sat Feb 22 1947,Box Score,Cleveland Rebels,77,Providence Steam Rollers,85,,
Sat Feb 22 1947,Box Score,Pittsburgh Ironmen,61,Washington Capitols,93,,
Sun Feb 23 1947,Box Score,Providence Steam Rollers,67,Boston Celtics,55,,
Sun Feb 23 1947,Box Score,New York Knicks,68,Chicago Stags,82,,
Sun Feb 23 1947,Box Score,Washington Capitols,91,Cleveland Rebels,83,,
Sun Feb 23 1947,Box Score,Toronto Huskies,52,Detroit Falcons,61,,
Sun Feb 23 1947,Box Score,Philadelphia Warriors,66,St. Louis Bombers,71,,
Mon Feb 24 1947,Box Score,Philadelphia Warriors,69,Pittsburgh Ironmen,67,,
Mon Feb 24 1947,Box Score,Boston Celtics,59,Washington Capitols,83,,
Tue Feb 25 1947,Box Score,St. Louis Bombers,96,Cleveland Rebels,76,,
Tue Feb 25 1947,Box Score,Providence Steam Rollers,60,Toronto Huskies,83,,
Wed Feb 26 1947,Box Score,Chicago Stags,72,Detroit Falcons,68,,
Wed Feb 26 1947,Box Score,Washington Capitols,84,New York Knicks,60,,
Wed Feb 26 1947,Box Score,St. Louis Bombers,65,Philadelphia Warriors,75,,
Wed Feb 26 1947,Box Score,Cleveland Rebels,74,Pittsburgh Ironmen,53,,
Thu Feb 27 1947,Box Score,New York Knicks,73,Providence Steam Rollers,65,,
Fri Feb 28 1947,Box Score,Cleveland Rebels,62,Boston Celtics,69,,
Fri Feb 28 1947,Box Score,Philadelphia Warriors,69,Toronto Huskies,77,,
Sat Mar 1 1947,Box Score,Toronto Huskies,48,New York Knicks,63,,
Sat Mar 1 1947,Box Score,Detroit Falcons,74,Providence Steam Rollers,80,,
Sat Mar 1 1947,Box Score,Boston Celtics,52,Washington Capitols,75,,
Sun Mar 2 1947,Box Score,St. Louis Bombers,86,Chicago Stags,98,,
Sun Mar 2 1947,Box Score,Philadelphia Warriors,69,Cleveland Rebels,72,,
Mon Mar 3 1947,Box Score,Toronto Huskies,66,Philadelphia Warriors,76,,
Mon Mar 3 1947,Box Score,Chicago Stags,69,Pittsburgh Ironmen,66,,
Mon Mar 3 1947,Box Score,Providence Steam Rollers,70,St. Louis Bombers,71,OT,
Tue Mar 4 1947,Box Score,Providence Steam Rollers,76,Cleveland Rebels,82,,
Wed Mar 5 1947,Box Score,Toronto Huskies,63,Pittsburgh Ironmen,60,,
Wed Mar 5 1947,Box Score,Detroit Falcons,67,Washington Capitols,99,,
Thu Mar 6 1947,Box Score,Detroit Falcons,65,Boston Celtics,74,,
Thu Mar 6 1947,Box Score,Pittsburgh Ironmen,71,Chicago Stags,72,,
Thu Mar 6 1947,Box Score,New York Knicks,61,Philadelphia Warriors,59,,
Fri Mar 7 1947,Box Score,Washington Capitols,86,Toronto Huskies,70,,
Sat Mar 8 1947,Box Score,Toronto Huskies,65,Boston Celtics,67,,
Sat Mar 8 1947,Box Score,Providence Steam Rollers,81,Chicago Stags,107,,
Sat Mar 8 1947,Box Score,Detroit Falcons,61,New York Knicks,64,,
Sat Mar 8 1947,Box Score,St. Louis Bombers,73,Washington Capitols,74,,
Sun Mar 9 1947,Box Score,Chicago Stags,107,Cleveland Rebels,78,,
Mon Mar 10 1947,Box Score,Providence Steam Rollers,87,Boston Celtics,70,,
Tue Mar 11 1947,Box Score,Pittsburgh Ironmen,72,Cleveland Rebels,78,,
Tue Mar 11 1947,Box Score,Washington Capitols,80,Philadelphia Warriors,77,,
Tue Mar 11 1947,Box Score,St. Louis Bombers,71,Toronto Huskies,79,,
Wed Mar 12 1947,Box Score,Toronto Huskies,57,Boston Celtics,69,,
Wed Mar 12 1947,Box Score,Cleveland Rebels,89,Detroit Falcons,81,,
Thu Mar 13 1947,Box Score,Washington Capitols,86,Chicago Stags,69,,
Thu Mar 13 1947,Box Score,St. Louis Bombers,74,New York Knicks,78,2OT,
Thu Mar 13 1947,Box Score,Boston Celtics,57,Philadelphia Warriors,81,,
Thu Mar 13 1947,Box Score,Toronto Huskies,64,Providence Steam Rollers,71,,
Fri Mar 14 1947,Box Score,Philadelphia Warriors,67,Chicago Stags,70,,
Sat Mar 15 1947,Box Score,St. Louis Bombers,56,Providence Steam Rollers,60,,
Sat Mar 15 1947,Box Score,New York Knicks,63,Washington Capitols,78,,
Sun Mar 16 1947,Box Score,New York Knicks,81,Cleveland Rebels,69,,
Sun Mar 16 1947,Box Score,Philadelphia Warriors,67,Detroit Falcons,61,,
Tue Mar 18 1947,Box Score,Cleveland Rebels,67,Boston Celtics,58,,
Tue Mar 18 1947,Box Score,St. Louis Bombers,68,Detroit Falcons,59,,
Tue Mar 18 1947,Box Score,Pittsburgh Ironmen,70,Toronto Huskies,64,,
Wed Mar 19 1947,Box Score,New York Knicks,65,Chicago Stags,57,,
Wed Mar 19 1947,Box Score,St. Louis Bombers,79,Pittsburgh Ironmen,54,,
Wed Mar 19 1947,Box Score,Providence Steam Rollers,95,Washington Capitols,96,OT,
Thu Mar 20 1947,Box Score,Detroit Falcons,75,Philadelphia Warriors,77,,
Thu Mar 20 1947,Box Score,Cleveland Rebels,73,Providence Steam Rollers,76,,
Thu Mar 20 1947,Box Score,New York Knicks,49,St. Louis Bombers,51,,
Fri Mar 21 1947,Box Score,Chicago Stags,99,Toronto Huskies,83,,
Sat Mar 22 1947,Box Score,Cleveland Rebels,67,Chicago Stags,58,,
Sat Mar 22 1947,Box Score,Pittsburgh Ironmen,65,Detroit Falcons,85,,
Sat Mar 22 1947,Box Score,Philadelphia Warriors,103,Providence Steam Rollers,82,,
Sat Mar 22 1947,Box Score,New York Knicks,68,Washington Capitols,63,,
Sun Mar 23 1947,Box Score,Detroit Falcons,63,Cleveland Rebels,69,,
Sun Mar 23 1947,Box Score,Toronto Huskies,40,St. Louis Bombers,60,,
Mon Mar 24 1947,Box Score,Chicago Stags,80,Boston Celtics,69,,
Mon Mar 24 1947,Box Score,New York Knicks,65,Pittsburgh Ironmen,51,,
Tue Mar 25 1947,Box Score,Boston Celtics,64,Cleveland Rebels,72,,
Wed Mar 26 1947,Box Score,St. Louis Bombers,67,Detroit Falcons,63,,
Wed Mar 26 1947,Box Score,Providence Steam Rollers,84,New York Knicks,91,2OT,
Wed Mar 26 1947,Box Score,Boston Celtics,74,Pittsburgh Ironmen,61,,
Wed Mar 26 1947,Box Score,Chicago Stags,77,Washington Capitols,105,,
Thu Mar 27 1947,Box Score,Chicago Stags,73,Philadelphia Warriors,80,,
Fri Mar 28 1947,Box Score,New York Knicks,61,Toronto Huskies,71,,
Sat Mar 29 1947,Box Score,Toronto Huskies,63,Detroit Falcons,66,,
Sat Mar 29 1947,Box Score,Chicago Stags,79,Providence Steam Rollers,83,,
Sat Mar 29 1947,Box Score,Boston Celtics,55,St. Louis Bombers,59,,
Sat Mar 29 1947,Box Score,Cleveland Rebels,69,Washington Capitols,79,,
Sun Mar 30 1947,Box Score,Boston Celtics,71,Cleveland Rebels,66,,
Sun Mar 30 1947,Box Score,New York Knicks,72,Philadelphia Warriors,76,,
Mon Mar 31 1947,Box Score,St. Louis Bombers,66,Chicago Stags,73,OT,
