
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Sun May 28 2000,Box Score,Los Angeles Lakers,103,Portland Trail Blazers,91,,
Mon May 29 2000,Box Score,Indiana Pacers,89,New York Knicks,91,,
Tue May 30 2000,Box Score,Portland Trail Blazers,96,Los Angeles Lakers,88,,
Wed May 31 2000,Box Score,New York Knicks,79,Indiana Pacers,88,,
Fri Jun 2 2000,Box Score,Indiana Pacers,93,New York Knicks,80,,
Fri Jun 2 2000,Box Score,Los Angeles Lakers,93,Portland Trail Blazers,103,,
Sun Jun 4 2000,Box Score,Portland Trail Blazers,84,Los Angeles Lakers,89,,
Wed Jun 7 2000,Box Score,Indiana Pacers,87,Los Angeles Lakers,104,,
Fri Jun 9 2000,Box Score,Indiana Pacers,104,Los Angeles Lakers,111,,
Sun Jun 11 2000,Box Score,Los Angeles Lakers,91,Indiana Pacers,100,,
Wed Jun 14 2000,Box Score,Los Angeles Lakers,120,Indiana Pacers,118,OT,
Fri Jun 16 2000,Box Score,Los Angeles Lakers,87,Indiana Pacers,120,,
Mon Jun 19 2000,Box Score,Indiana Pacers,111,Los Angeles Lakers,116,,
