
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Fri Oct 13 1978,Box Score,Cleveland Cavaliers,115,Boston Celtics,101,,
Fri Oct 13 1978,Box Score,San Antonio Spurs,117,Denver Nuggets,118,,
Fri Oct 13 1978,Box Score,New Jersey Nets,107,Detroit Pistons,105,,
Fri Oct 13 1978,Box Score,Atlanta Hawks,104,Indiana Pacers,117,,
Fri Oct 13 1978,Box Score,Houston Rockets,111,New York Knicks,107,,
Fri Oct 13 1978,Box Score,Los Angeles Lakers,102,Philadelphia 76ers,110,,
Fri Oct 13 1978,Box Score,San Diego Clippers,114,Phoenix Suns,128,,
Fri Oct 13 1978,Box Score,Chicago Bulls,86,Seattle SuperSonics,104,,
Fri Oct 13 1978,Box Score,New Orleans Jazz,101,Washington Bullets,117,,
Sat Oct 14 1978,Box Score,Detroit Pistons,114,Atlanta Hawks,122,,
Sat Oct 14 1978,Box Score,Houston Rockets,114,Boston Celtics,108,,
Sat Oct 14 1978,Box Score,San Diego Clippers,89,Golden State Warriors,117,,
Sat Oct 14 1978,Box Score,Los Angeles Lakers,100,New Jersey Nets,102,,
Sat Oct 14 1978,Box Score,Milwaukee Bucks,111,San Antonio Spurs,153,,
Sun Oct 15 1978,Box Score,Milwaukee Bucks,123,New Orleans Jazz,112,,
Sun Oct 15 1978,Box Score,Golden State Warriors,110,Phoenix Suns,129,,
Sun Oct 15 1978,Box Score,Chicago Bulls,108,Portland Trail Blazers,97,,
Sun Oct 15 1978,Box Score,Denver Nuggets,98,San Diego Clippers,94,,
Sun Oct 15 1978,Box Score,Kansas City Kings,105,Seattle SuperSonics,115,,
Tue Oct 17 1978,Box Score,Los Angeles Lakers,111,Cleveland Cavaliers,113,,
Tue Oct 17 1978,Box Score,Detroit Pistons,109,New Orleans Jazz,114,,
Tue Oct 17 1978,Box Score,Seattle SuperSonics,120,New York Knicks,109,,
Tue Oct 17 1978,Box Score,San Antonio Spurs,110,Phoenix Suns,107,,
Tue Oct 17 1978,Box Score,Kansas City Kings,112,Portland Trail Blazers,115,,
Tue Oct 17 1978,Box Score,Chicago Bulls,94,San Diego Clippers,99,,
Tue Oct 17 1978,Box Score,New Jersey Nets,109,Washington Bullets,113,,
Wed Oct 18 1978,Box Score,Boston Celtics,116,Atlanta Hawks,99,,
Wed Oct 18 1978,Box Score,Portland Trail Blazers,113,Denver Nuggets,125,,
Wed Oct 18 1978,Box Score,Phoenix Suns,122,Golden State Warriors,112,,
Wed Oct 18 1978,Box Score,New Jersey Nets,87,Houston Rockets,139,,
Wed Oct 18 1978,Box Score,Seattle SuperSonics,99,Indiana Pacers,92,,
Wed Oct 18 1978,Box Score,Washington Bullets,121,Philadelphia 76ers,111,,
Wed Oct 18 1978,Box Score,San Antonio Spurs,127,San Diego Clippers,125,,
Thu Oct 19 1978,Box Score,Houston Rockets,103,Kansas City Kings,108,,
Thu Oct 19 1978,Box Score,Boston Celtics,115,New Orleans Jazz,120,,
Fri Oct 20 1978,Box Score,San Diego Clippers,110,Chicago Bulls,94,,
Fri Oct 20 1978,Box Score,Philadelphia 76ers,126,Detroit Pistons,117,,
Fri Oct 20 1978,Box Score,Portland Trail Blazers,108,Golden State Warriors,111,,
Fri Oct 20 1978,Box Score,New York Knicks,115,Milwaukee Bucks,105,,
Fri Oct 20 1978,Box Score,Denver Nuggets,126,New Jersey Nets,117,,
Fri Oct 20 1978,Box Score,San Antonio Spurs,117,Seattle SuperSonics,133,,
Sat Oct 21 1978,Box Score,Denver Nuggets,125,Atlanta Hawks,130,,
Sat Oct 21 1978,Box Score,Chicago Bulls,104,Cleveland Cavaliers,113,,
