
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Sat Jan 22 1949,Box Score,Boston Celtics,64,Washington Capitols,95,,
Sun Jan 23 1949,Box Score,Rochester Royals,81,Fort Wayne Pistons,80,OT,
Sun Jan 23 1949,Box Score,Philadelphia Warriors,71,Minneapolis Lakers,89,,
Sun Jan 23 1949,Box Score,Washington Capitols,97,New York Knicks,93,,
Sun Jan 23 1949,Box Score,Indianapolis Jets,91,St. Louis Bombers,73,,
Tue Jan 25 1949,Box Score,Providence Steam Rollers,69,Boston Celtics,54,,
Tue Jan 25 1949,Box Score,Philadelphia Warriors,86,Chicago Stags,77,,
Tue Jan 25 1949,Box Score,St. Louis Bombers,53,Indianapolis Jets,65,,
Wed Jan 26 1949,Box Score,Washington Capitols,86,Baltimore Bullets,96,,
Wed Jan 26 1949,Box Score,Philadelphia Warriors,80,Fort Wayne Pistons,88,,
Wed Jan 26 1949,Box Score,Chicago Stags,49,Minneapolis Lakers,84,,
Wed Jan 26 1949,Box Score,Providence Steam Rollers,77,New York Knicks,89,,
Thu Jan 27 1949,Box Score,Providence Steam Rollers,95,Baltimore Bullets,89,,
Thu Jan 27 1949,Box Score,New York Knicks,96,Philadelphia Warriors,102,,
Fri Jan 28 1949,Box Score,Washington Capitols,90,Boston Celtics,91,,
Fri Jan 28 1949,Box Score,St. Louis Bombers,65,Chicago Stags,83,,
Fri Jan 28 1949,Box Score,Fort Wayne Pistons,63,Indianapolis Jets,77,,
Sat Jan 29 1949,Box Score,Indianapolis Jets,81,Chicago Stags,87,OT,at St. Louis MO
Sat Jan 29 1949,Box Score,Philadelphia Warriors,78,New York Knicks,73,,
Sat Jan 29 1949,Box Score,Boston Celtics,85,Providence Steam Rollers,91,OT,
Sat Jan 29 1949,Box Score,Baltimore Bullets,86,Rochester Royals,90,,
Sat Jan 29 1949,Box Score,Fort Wayne Pistons,73,St. Louis Bombers,86,,
Sun Jan 30 1949,Box Score,Baltimore Bullets,93,Fort Wayne Pistons,78,,
Sun Jan 30 1949,Box Score,Washington Capitols,79,Minneapolis Lakers,84,,
Tue Feb 1 1949,Box Score,Rochester Royals,76,Boston Celtics,68,,
Tue Feb 1 1949,Box Score,Washington Capitols,69,Indianapolis Jets,83,,
Tue Feb 1 1949,Box Score,Providence Steam Rollers,86,Philadelphia Warriors,93,,
Wed Feb 2 1949,Box Score,Baltimore Bullets,67,Chicago Stags,77,,
Wed Feb 2 1949,Box Score,Minneapolis Lakers,82,Fort Wayne Pistons,79,OT,
Wed Feb 2 1949,Box Score,Indianapolis Jets,57,Washington Capitols,83,,
Thu Feb 3 1949,Box Score,Boston Celtics,76,Baltimore Bullets,84,,
Thu Feb 3 1949,Box Score,Minneapolis Lakers,78,Philadelphia Warriors,76,,
Thu Feb 3 1949,Box Score,Rochester Royals,80,Providence Steam Rollers,88,,
Thu Feb 3 1949,Box Score,Washington Capitols,74,St. Louis Bombers,65,,
Fri Feb 4 1949,Box Score,Indianapolis Jets,64,Boston Celtics,75,,
Sat Feb 5 1949,Box Score,Indianapolis Jets,75,Baltimore Bullets,87,,
Sat Feb 5 1949,Box Score,Chicago Stags,91,Providence Steam Rollers,75,,
Sat Feb 5 1949,Box Score,Fort Wayne Pistons,61,Rochester Royals,80,,
Sat Feb 5 1949,Box Score,New York Knicks,83,Washington Capitols,73,,
Sun Feb 6 1949,Box Score,Washington Capitols,72,Fort Wayne Pistons,82,,
Sun Feb 6 1949,Box Score,Rochester Royals,85,Minneapolis Lakers,74,,
Sun Feb 6 1949,Box Score,Chicago Stags,87,New York Knicks,75,,
Sun Feb 6 1949,Box Score,Philadelphia Warriors,77,St. Louis Bombers,74,OT,
Mon Feb 7 1949,Box Score,Baltimore Bullets,83,Boston Celtics,95,,
Mon Feb 7 1949,Box Score,Philadelphia Warriors,73,Indianapolis Jets,90,,
Tue Feb 8 1949,Box Score,St. Louis Bombers,75,Chicago Stags,73,,
Tue Feb 8 1949,Box Score,Philadelphia Warriors,87,Fort Wayne Pistons,89,,at Chicago IL
Tue Feb 8 1949,Box Score,Providence Steam Rollers,65,Rochester Royals,97,,
Wed Feb 9 1949,Box Score,Indianapolis Jets,70,Fort Wayne Pistons,67,,
Wed Feb 9 1949,Box Score,New York Knicks,95,St. Louis Bombers,83,,
Wed Feb 9 1949,Box Score,Rochester Royals,94,Washington Capitols,99,2OT,
Thu Feb 10 1949,Box Score,Rochester Royals,90,Baltimore Bullets,76,,
Thu Feb 10 1949,Box Score,New York Knicks,75,Minneapolis Lakers,95,,
Thu Feb 10 1949,Box Score,Indianapolis Jets,87,Philadelphia Warriors,108,,
Fri Feb 11 1949,Box Score,Providence Steam Rollers,77,Boston Celtics,94,,
Fri Feb 11 1949,Box Score,Minneapolis Lakers,97,Chicago Stags,105,,
Sat Feb 12 1949,Box Score,Fort Wayne Pistons,58,New York Knicks,85,,
Sat Feb 12 1949,Box Score,Indianapolis Jets,78,Providence Steam Rollers,91,,
Sat Feb 12 1949,Box Score,Chicago Stags,73,Rochester Royals,87,,
Sat Feb 12 1949,Box Score,Baltimore Bullets,73,St. Louis Bombers,74,,
Sat Feb 12 1949,Box Score,Philadelphia Warriors,91,Washington Capitols,88,,
Sun Feb 13 1949,Box Score,New York Knicks,73,Fort Wayne Pistons,82,,
Sun Feb 13 1949,Box Score,Baltimore Bullets,74,Minneapolis Lakers,91,,
Tue Feb 15 1949,Box Score,Fort Wayne Pistons,69,Chicago Stags,83,,
Tue Feb 15 1949,Box Score,Baltimore Bullets,82,Indianapolis Jets,69,,
Tue Feb 15 1949,Box Score,St. Louis Bombers,75,New York Knicks,79,OT,at Chicago IL
Tue Feb 15 1949,Box Score,Washington Capitols,79,Rochester Royals,91,,
Wed Feb 16 1949,Box Score,Baltimore Bullets,68,Fort Wayne Pistons,84,,
Wed Feb 16 1949,Box Score,Chicago Stags,71,Minneapolis Lakers,90,,
Thu Feb 17 1949,Box Score,Providence Steam Rollers,102,Baltimore Bullets,100,,
Thu Feb 17 1949,Box Score,New York Knicks,82,Philadelphia Warriors,86,,
Thu Feb 17 1949,Box Score,Rochester Royals,68,St. Louis Bombers,63,,
Fri Feb 18 1949,Box Score,Minneapolis Lakers,85,Boston Celtics,71,,
Fri Feb 18 1949,Box Score,Rochester Royals,65,Indianapolis Jets,53,,
Sat Feb 19 1949,Box Score,Boston Celtics,87,New York Knicks,77,,
Sat Feb 19 1949,Box Score,Minneapolis Lakers,94,Providence Steam Rollers,80,,
Sat Feb 19 1949,Box Score,Indianapolis Jets,73,Rochester Royals,87,,
Sat Feb 19 1949,Box Score,Chicago Stags,59,St. Louis Bombers,63,,
Sat Feb 19 1949,Box Score,Baltimore Bullets,88,Washington Capitols,92,,
Sun Feb 20 1949,Box Score,Indianapolis Jets,72,Chicago Stags,95,,
Sun Feb 20 1949,Box Score,St. Louis Bombers,70,Fort Wayne Pistons,64,,
Tue Feb 22 1949,Box Score,Boston Celtics,68,Indianapolis Jets,74,,
Tue Feb 22 1949,Box Score,Minneapolis Lakers,101,New York Knicks,74,,
Tue Feb 22 1949,Box Score,Philadelphia Warriors,86,Rochester Royals,92,,
Wed Feb 23 1949,Box Score,Chicago Stags,102,Philadelphia Warriors,85,,
Wed Feb 23 1949,Box Score,Boston Celtics,83,St. Louis Bombers,77,,
Wed Feb 23 1949,Box Score,Providence Steam Rollers,88,Washington Capitols,100,,
Thu Feb 24 1949,Box Score,Chicago Stags,87,Baltimore Bullets,68,,
Thu Feb 24 1949,Box Score,Fort Wayne Pistons,73,Minneapolis Lakers,77,,
Thu Feb 24 1949,Box Score,New York Knicks,84,Providence Steam Rollers,89,,
Fri Feb 25 1949,Box Score,St. Louis Bombers,83,Boston Celtics,102,,
Sat Feb 26 1949,Box Score,Minneapolis Lakers,115,Baltimore Bullets,114,2OT,
Sat Feb 26 1949,Box Score,Indianapolis Jets,76,New York Knicks,81,,
Sat Feb 26 1949,Box Score,St. Louis Bombers,93,Providence Steam Rollers,90,,
Sat Feb 26 1949,Box Score,Boston Celtics,59,Rochester Royals,64,,
Sat Feb 26 1949,Box Score,Chicago Stags,103,Washington Capitols,90,,
Sun Feb 27 1949,Box Score,Minneapolis Lakers,50,Fort Wayne Pistons,74,,
Mon Feb 28 1949,Box Score,Washington Capitols,67,Chicago Stags,57,,
Tue Mar 1 1949,Box Score,Chicago Stags,69,Indianapolis Jets,79,,
Tue Mar 1 1949,Box Score,St. Louis Bombers,83,Philadelphia Warriors,89,,
Tue Mar 1 1949,Box Score,Washington Capitols,64,Rochester Royals,67,,
Wed Mar 2 1949,Box Score,Chicago Stags,79,New York Knicks,81,,
Wed Mar 2 1949,Box Score,St. Louis Bombers,82,Washington Capitols,75,,
Thu Mar 3 1949,Box Score,St. Louis Bombers,66,Baltimore Bullets,94,,
Thu Mar 3 1949,Box Score,Minneapolis Lakers,82,Indianapolis Jets,79,,
Thu Mar 3 1949,Box Score,Providence Steam Rollers,65,New York Knicks,86,,
Thu Mar 3 1949,Box Score,Chicago Stags,75,Philadelphia Warriors,90,,
Fri Mar 4 1949,Box Score,Fort Wayne Pistons,70,Boston Celtics,76,,
Sat Mar 5 1949,Box Score,Philadelphia Warriors,85,Baltimore Bullets,99,,
Sat Mar 5 1949,Box Score,Boston Celtics,61,New York Knicks,66,,
Sat Mar 5 1949,Box Score,Providence Steam Rollers,64,Rochester Royals,81,,
Sat Mar 5 1949,Box Score,Chicago Stags,106,Washington Capitols,95,,
Sun Mar 6 1949,Box Score,Rochester Royals,78,Fort Wayne Pistons,66,,
Sun Mar 6 1949,Box Score,Providence Steam Rollers,59,Minneapolis Lakers,68,,
Mon Mar 7 1949,Box Score,Boston Celtics,107,Indianapolis Jets,86,,
Tue Mar 8 1949,Box Score,Fort Wayne Pistons,60,Boston Celtics,63,,at Chicago IL
Tue Mar 8 1949,Box Score,Providence Steam Rollers,82,Chicago Stags,110,,
Wed Mar 9 1949,Box Score,Providence Steam Rollers,80,Fort Wayne Pistons,84,,
Wed Mar 9 1949,Box Score,St. Louis Bombers,81,Indianapolis Jets,80,,
Wed Mar 9 1949,Box Score,Boston Celtics,67,Minneapolis Lakers,74,,
Wed Mar 9 1949,Box Score,Washington Capitols,74,New York Knicks,90,,
