
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Wed Apr 17 1985,Box Score,Washington Bullets,97,Philadelphia 76ers,104,,
Thu Apr 18 1985,Box Score,Cleveland Cavaliers,123,Boston Celtics,126,,
Thu Apr 18 1985,Box Score,Portland Trail Blazers,131,Dallas Mavericks,139,2OT,
Thu Apr 18 1985,Box Score,San Antonio Spurs,111,Denver Nuggets,141,,
Thu Apr 18 1985,Box Score,New Jersey Nets,105,Detroit Pistons,125,,
Thu Apr 18 1985,Box Score,Phoenix Suns,114,Los Angeles Lakers,142,,
Fri Apr 19 1985,Box Score,Utah Jazz,115,Houston Rockets,101,,
Fri Apr 19 1985,Box Score,Chicago Bulls,100,Milwaukee Bucks,109,,
Sat Apr 20 1985,Box Score,Cleveland Cavaliers,106,Boston Celtics,108,,
Sat Apr 20 1985,Box Score,Portland Trail Blazers,124,Dallas Mavericks,121,OT,
Sat Apr 20 1985,Box Score,San Antonio Spurs,113,Denver Nuggets,111,,
Sat Apr 20 1985,Box Score,Phoenix Suns,130,Los Angeles Lakers,147,,
Sun Apr 21 1985,Box Score,New Jersey Nets,111,Detroit Pistons,121,,
Sun Apr 21 1985,Box Score,Utah Jazz,96,Houston Rockets,122,,
Sun Apr 21 1985,Box Score,Chicago Bulls,115,Milwaukee Bucks,122,,
Sun Apr 21 1985,Box Score,Washington Bullets,94,Philadelphia 76ers,113,,
Tue Apr 23 1985,Box Score,Boston Celtics,98,Cleveland Cavaliers,105,,
Tue Apr 23 1985,Box Score,Los Angeles Lakers,119,Phoenix Suns,103,,
Tue Apr 23 1985,Box Score,Dallas Mavericks,109,Portland Trail Blazers,122,,
Tue Apr 23 1985,Box Score,Denver Nuggets,115,San Antonio Spurs,112,,
Wed Apr 24 1985,Box Score,Milwaukee Bucks,107,Chicago Bulls,109,,
Wed Apr 24 1985,Box Score,Detroit Pistons,116,New Jersey Nets,115,,
Wed Apr 24 1985,Box Score,Houston Rockets,104,Utah Jazz,112,,
Wed Apr 24 1985,Box Score,Philadelphia 76ers,100,Washington Bullets,118,,
Thu Apr 25 1985,Box Score,Boston Celtics,117,Cleveland Cavaliers,115,,
Thu Apr 25 1985,Box Score,Dallas Mavericks,113,Portland Trail Blazers,115,,
