
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Sun Dec 13 1964,Box Score,Detroit Pistons,115,Los Angeles Lakers,116,,
Sun Dec 13 1964,Box Score,Philadelphia 76ers,121,New York Knicks,115,,at Syracuse NY
Mon Dec 14 1964,Box Score,San Francisco Warriors,112,Philadelphia 76ers,119,,at Pittsburgh PA
Tue Dec 15 1964,Box Score,St. Louis Hawks,109,Boston Celtics,124,,at New York NY
Tue Dec 15 1964,Box Score,Detroit Pistons,131,Los Angeles Lakers,116,,
Tue Dec 15 1964,Box Score,San Francisco Warriors,134,New York Knicks,132,OT,
Wed Dec 16 1964,Box Score,Philadelphia 76ers,120,Baltimore Bullets,140,,
Wed Dec 16 1964,Box Score,San Francisco Warriors,106,Boston Celtics,107,,
Wed Dec 16 1964,Box Score,Los Angeles Lakers,126,Detroit Pistons,120,OT,
Wed Dec 16 1964,Box Score,St. Louis Hawks,117,New York Knicks,103,,at Boston MA
Thu Dec 17 1964,Box Score,New York Knicks,113,Boston Celtics,112,,at Providence RI
Fri Dec 18 1964,Box Score,Los Angeles Lakers,107,Cincinnati Royals,111,,
Fri Dec 18 1964,Box Score,St. Louis Hawks,108,Detroit Pistons,114,,
Fri Dec 18 1964,Box Score,Philadelphia 76ers,111,San Francisco Warriors,117,,
Sat Dec 19 1964,Box Score,Detroit Pistons,99,Baltimore Bullets,104,,
Sat Dec 19 1964,Box Score,Philadelphia 76ers,140,Los Angeles Lakers,113,,
Sat Dec 19 1964,Box Score,Cincinnati Royals,133,New York Knicks,105,,
Sat Dec 19 1964,Box Score,Boston Celtics,115,St. Louis Hawks,105,,
Sun Dec 20 1964,Box Score,Philadelphia 76ers,113,San Francisco Warriors,111,,
Mon Dec 21 1964,Box Score,New York Knicks,113,Los Angeles Lakers,125,,
Tue Dec 22 1964,Box Score,San Francisco Warriors,118,New York Knicks,124,,at Sacramento CA
Wed Dec 23 1964,Box Score,Philadelphia 76ers,117,Los Angeles Lakers,135,,
Fri Dec 25 1964,Box Score,Detroit Pistons,106,Boston Celtics,118,,at New York NY
Fri Dec 25 1964,Box Score,St. Louis Hawks,125,Cincinnati Royals,130,OT,
Fri Dec 25 1964,Box Score,Baltimore Bullets,114,New York Knicks,108,,
Sat Dec 26 1964,Box Score,New York Knicks,118,Baltimore Bullets,116,,
Sat Dec 26 1964,Box Score,San Francisco Warriors,122,Los Angeles Lakers,129,,
Sat Dec 26 1964,Box Score,Cincinnati Royals,135,Philadelphia 76ers,125,,
Sat Dec 26 1964,Box Score,Boston Celtics,97,St. Louis Hawks,84,,
Sun Dec 27 1964,Box Score,Cincinnati Royals,119,Baltimore Bullets,126,,
Sun Dec 27 1964,Box Score,Detroit Pistons,106,Boston Celtics,112,,at Fort Wayne IN
Sun Dec 27 1964,Box Score,St. Louis Hawks,99,New York Knicks,89,,
Mon Dec 28 1964,Box Score,Los Angeles Lakers,112,Boston Celtics,133,,
Mon Dec 28 1964,Box Score,San Francisco Warriors,108,Cincinnati Royals,113,,
Mon Dec 28 1964,Box Score,New York Knicks,117,Detroit Pistons,123,,at Boston MA
Tue Dec 29 1964,Box Score,San Francisco Warriors,104,St. Louis Hawks,122,,
Wed Dec 30 1964,Box Score,Boston Celtics,121,Baltimore Bullets,114,,
Wed Dec 30 1964,Box Score,St. Louis Hawks,125,Detroit Pistons,120,,
Wed Dec 30 1964,Box Score,San Francisco Warriors,102,New York Knicks,118,,at Philadelphia PA
Wed Dec 30 1964,Box Score,Los Angeles Lakers,115,Philadelphia 76ers,117,,
Fri Jan 1 1965,Box Score,Cincinnati Royals,140,Baltimore Bullets,124,,at Cleveland OH
Fri Jan 1 1965,Box Score,San Francisco Warriors,100,New York Knicks,101,,
Sat Jan 2 1965,Box Score,San Francisco Warriors,103,Baltimore Bullets,129,,
Sat Jan 2 1965,Box Score,Boston Celtics,101,Detroit Pistons,89,,
Sat Jan 2 1965,Box Score,Los Angeles Lakers,115,St. Louis Hawks,112,,
Sun Jan 3 1965,Box Score,San Francisco Warriors,132,Baltimore Bullets,142,,
Sun Jan 3 1965,Box Score,Boston Celtics,89,Cincinnati Royals,85,,
Sun Jan 3 1965,Box Score,Los Angeles Lakers,99,St. Louis Hawks,92,,
Tue Jan 5 1965,Box Score,St. Louis Hawks,109,Detroit Pistons,108,,at New York NY
Tue Jan 5 1965,Box Score,Cincinnati Royals,125,New York Knicks,116,OT,
Wed Jan 6 1965,Box Score,St. Louis Hawks,106,Boston Celtics,138,,
Wed Jan 6 1965,Box Score,New York Knicks,102,Cincinnati Royals,116,,
Wed Jan 6 1965,Box Score,Baltimore Bullets,129,Detroit Pistons,121,,
Wed Jan 6 1965,Box Score,San Francisco Warriors,102,Philadelphia 76ers,121,,at Syracuse NY
Thu Jan 7 1965,Box Score,Detroit Pistons,105,Baltimore Bullets,110,,
Thu Jan 7 1965,Box Score,Boston Celtics,112,Los Angeles Lakers,104,,
Fri Jan 8 1965,Box Score,Philadelphia 76ers,107,Cincinnati Royals,114,,at Dayton OH
Fri Jan 8 1965,Box Score,Boston Celtics,94,San Francisco Warriors,91,,
Fri Jan 8 1965,Box Score,New York Knicks,82,St. Louis Hawks,83,,
Sat Jan 9 1965,Box Score,Cincinnati Royals,128,Baltimore Bullets,119,,
Sat Jan 9 1965,Box Score,Boston Celtics,107,Los Angeles Lakers,103,,
Sat Jan 9 1965,Box Score,Detroit Pistons,118,New York Knicks,115,,
Sat Jan 9 1965,Box Score,Philadelphia 76ers,104,St. Louis Hawks,102,,
Sun Jan 10 1965,Box Score,New York Knicks,122,Baltimore Bullets,120,OT,
Sun Jan 10 1965,Box Score,Detroit Pistons,114,Cincinnati Royals,140,,
Mon Jan 11 1965,Box Score,Los Angeles Lakers,127,Detroit Pistons,128,,at Pittsburgh PA
Mon Jan 11 1965,Box Score,St. Louis Hawks,100,Philadelphia 76ers,90,,at Tulsa OK
Thu Jan 14 1965,Box Score,Los Angeles Lakers,104,Detroit Pistons,100,,
Thu Jan 14 1965,Box Score,Baltimore Bullets,138,Philadelphia 76ers,126,,
Fri Jan 15 1965,Box Score,Philadelphia 76ers,95,Boston Celtics,104,,
Fri Jan 15 1965,Box Score,Los Angeles Lakers,106,Cincinnati Royals,124,,
Fri Jan 15 1965,Box Score,New York Knicks,89,San Francisco Warriors,87,,
Sat Jan 16 1965,Box Score,St. Louis Hawks,107,Baltimore Bullets,87,,at Chicago IL
Sat Jan 16 1965,Box Score,New York Knicks,102,San Francisco Warriors,89,,
Sun Jan 17 1965,Box Score,Cincinnati Royals,98,Boston Celtics,101,,
Sun Jan 17 1965,Box Score,Los Angeles Lakers,105,St. Louis Hawks,118,,
Mon Jan 18 1965,Box Score,Philadelphia 76ers,109,Detroit Pistons,95,,at Cleveland OH
Tue Jan 19 1965,Box Score,St. Louis Hawks,99,Cincinnati Royals,103,,
Tue Jan 19 1965,Box Score,Philadelphia 76ers,97,Detroit Pistons,103,,at Toledo OH
Wed Jan 20 1965,Box Score,Boston Celtics,131,Baltimore Bullets,105,,
Wed Jan 20 1965,Box Score,Cincinnati Royals,102,Detroit Pistons,90,,
Wed Jan 20 1965,Box Score,New York Knicks,103,Los Angeles Lakers,119,,
Thu Jan 21 1965,Box Score,San Francisco Warriors,102,Philadelphia 76ers,111,,
Fri Jan 22 1965,Box Score,San Francisco Warriors,94,Boston Celtics,104,,
Fri Jan 22 1965,Box Score,Philadelphia 76ers,109,Detroit Pistons,103,OT,at Boston MA
Fri Jan 22 1965,Box Score,New York Knicks,107,Los Angeles Lakers,117,,
Fri Jan 22 1965,Box Score,Baltimore Bullets,117,St. Louis Hawks,110,,
Sat Jan 23 1965,Box Score,St. Louis Hawks,97,Baltimore Bullets,106,,
Sat Jan 23 1965,Box Score,Philadelphia 76ers,104,Boston Celtics,100,,at Syracuse NY
Sat Jan 23 1965,Box Score,Detroit Pistons,105,Cincinnati Royals,102,,
Sun Jan 24 1965,Box Score,St. Louis Hawks,106,Baltimore Bullets,114,,
Sun Jan 24 1965,Box Score,Los Angeles Lakers,93,Boston Celtics,117,,
Sun Jan 24 1965,Box Score,San Francisco Warriors,103,Cincinnati Royals,124,,
Mon Jan 25 1965,Box Score,Boston Celtics,142,Baltimore Bullets,104,,at Providence RI
Tue Jan 26 1965,Box Score,Philadelphia 76ers,105,Detroit Pistons,107,,at New York NY
Tue Jan 26 1965,Box Score,Los Angeles Lakers,111,New York Knicks,99,,
Tue Jan 26 1965,Box Score,Cincinnati Royals,115,San Francisco Warriors,107,,
Wed Jan 27 1965,Box Score,Philadelphia 76ers,98,Boston Celtics,115,,
Wed Jan 27 1965,Box Score,Baltimore Bullets,108,Detroit Pistons,122,,
Wed Jan 27 1965,Box Score,Cincinnati Royals,112,Los Angeles Lakers,119,,
Wed Jan 27 1965,Box Score,New York Knicks,100,St. Louis Hawks,117,,
Thu Jan 28 1965,Box Score,Cincinnati Royals,90,San Francisco Warriors,105,,
Fri Jan 29 1965,Box Score,New York Knicks,106,Detroit Pistons,99,,at Philadelphia PA
Fri Jan 29 1965,Box Score,Cincinnati Royals,133,Los Angeles Lakers,137,2OT,
Fri Jan 29 1965,Box Score,Boston Celtics,105,Philadelphia 76ers,118,,
Fri Jan 29 1965,Box Score,Baltimore Bullets,119,St. Louis Hawks,124,,
Sat Jan 30 1965,Box Score,St. Louis Hawks,97,Detroit Pistons,121,,
Sat Jan 30 1965,Box Score,Boston Celtics,97,New York Knicks,90,,
Sat Jan 30 1965,Box Score,Los Angeles Lakers,109,San Francisco Warriors,99,,
Sun Jan 31 1965,Box Score,New York Knicks,95,Boston Celtics,123,,
Sun Jan 31 1965,Box Score,San Francisco Warriors,94,Los Angeles Lakers,96,,
Sun Jan 31 1965,Box Score,Cincinnati Royals,122,Philadelphia 76ers,127,,
Sun Jan 31 1965,Box Score,Detroit Pistons,110,St. Louis Hawks,107,,
Tue Feb 2 1965,Box Score,Los Angeles Lakers,118,Detroit Pistons,121,OT,at Cleveland OH
Tue Feb 2 1965,Box Score,San Francisco Warriors,102,New York Knicks,113,,
Tue Feb 2 1965,Box Score,St. Louis Hawks,105,Philadelphia 76ers,119,,at New York NY
Wed Feb 3 1965,Box Score,Baltimore Bullets,122,Boston Celtics,114,,
Wed Feb 3 1965,Box Score,Los Angeles Lakers,99,Cincinnati Royals,130,,
Wed Feb 3 1965,Box Score,San Francisco Warriors,106,Detroit Pistons,111,,
Wed Feb 3 1965,Box Score,Philadelphia 76ers,116,New York Knicks,95,,at Boston MA
Thu Feb 4 1965,Box Score,St. Louis Hawks,119,Philadelphia 76ers,123,,
Fri Feb 5 1965,Box Score,San Francisco Warriors,120,Baltimore Bullets,112,,at College Park MD
Fri Feb 5 1965,Box Score,Cincinnati Royals,113,Boston Celtics,114,,
Fri Feb 5 1965,Box Score,New York Knicks,118,Detroit Pistons,112,OT,
Sat Feb 6 1965,Box Score,Los Angeles Lakers,112,Baltimore Bullets,116,,
Sat Feb 6 1965,Box Score,Philadelphia 76ers,127,Cincinnati Royals,122,,at Syracuse NY
Sat Feb 6 1965,Box Score,Detroit Pistons,106,New York Knicks,109,,
Sat Feb 6 1965,Box Score,San Francisco Warriors,101,St. Louis Hawks,108,,
Sun Feb 7 1965,Box Score,Los Angeles Lakers,97,Boston Celtics,101,,
Sun Feb 7 1965,Box Score,Baltimore Bullets,112,Detroit Pistons,119,,
Sun Feb 7 1965,Box Score,San Francisco Warriors,103,St. Louis Hawks,126,,
Mon Feb 8 1965,Box Score,Philadelphia 76ers,98,Los Angeles Lakers,117,,
Tue Feb 9 1965,Box Score,Boston Celtics,121,Cincinnati Royals,134,,
Tue Feb 9 1965,Box Score,St. Louis Hawks,108,New York Knicks,103,,
Tue Feb 9 1965,Box Score,San Francisco Warriors,114,Philadelphia 76ers,132,,at San Jose CA
Wed Feb 10 1965,Box Score,New York Knicks,115,Cincinnati Royals,112,OT,at Detroit MI
Wed Feb 10 1965,Box Score,Boston Celtics,117,Detroit Pistons,106,,
Wed Feb 10 1965,Box Score,Philadelphia 76ers,110,Los Angeles Lakers,99,,
Thu Feb 11 1965,Box Score,St. Louis Hawks,124,Baltimore Bullets,94,,
Thu Feb 11 1965,Box Score,Detroit Pistons,109,Cincinnati Royals,130,,at Fort Wayne IN
Thu Feb 11 1965,Box Score,Philadelphia 76ers,100,San Francisco Warriors,106,,at Oakland CA
Fri Feb 12 1965,Box Score,New York Knicks,92,Boston Celtics,94,OT,
Fri Feb 12 1965,Box Score,San Francisco Warriors,95,Los Angeles Lakers,114,,
Fri Feb 12 1965,Box Score,Baltimore Bullets,100,St. Louis Hawks,144,,
Sat Feb 13 1965,Box Score,Detroit Pistons,117,Baltimore Bullets,123,,
Sat Feb 13 1965,Box Score,Philadelphia 76ers,106,Cincinnati Royals,108,,
Sat Feb 13 1965,Box Score,Boston Celtics,113,New York Knicks,123,,
Sat Feb 13 1965,Box Score,Los Angeles Lakers,129,San Francisco Warriors,105,,
Sun Feb 14 1965,Box Score,Baltimore Bullets,111,Boston Celtics,126,,
Sun Feb 14 1965,Box Score,Cincinnati Royals,99,St. Louis Hawks,92,,
Tue Feb 16 1965,Box Score,New York Knicks,106,Baltimore Bullets,102,,at Cincinnati OH
Tue Feb 16 1965,Box Score,St. Louis Hawks,103,Cincinnati Royals,111,,
Tue Feb 16 1965,Box Score,Detroit Pistons,114,San Francisco Warriors,106,,
Wed Feb 17 1965,Box Score,Cincinnati Royals,114,Baltimore Bullets,125,,
Wed Feb 17 1965,Box Score,St. Louis Hawks,114,Boston Celtics,121,,
Wed Feb 17 1965,Box Score,Los Angeles Lakers,118,New York Knicks,98,,
Thu Feb 18 1965,Box Score,St. Louis Hawks,109,Boston Celtics,119,,at Providence RI
Thu Feb 18 1965,Box Score,Los Angeles Lakers,117,Philadelphia 76ers,110,,
Thu Feb 18 1965,Box Score,Detroit Pistons,107,San Francisco Warriors,106,,at Oakland CA
Fri Feb 19 1965,Box Score,Los Angeles Lakers,119,Baltimore Bullets,111,,
Sat Feb 20 1965,Box Score,St. Louis Hawks,110,Detroit Pistons,98,,
Sat Feb 20 1965,Box Score,Philadelphia 76ers,111,New York Knicks,92,,at Detroit MI
Sat Feb 20 1965,Box Score,Boston Celtics,114,San Francisco Warriors,108,,
Sun Feb 21 1965,Box Score,Philadelphia 76ers,107,Baltimore Bullets,106,,
Sun Feb 21 1965,Box Score,Boston Celtics,114,Los Angeles Lakers,129,,
Sun Feb 21 1965,Box Score,Cincinnati Royals,104,New York Knicks,109,,
Sun Feb 21 1965,Box Score,Detroit Pistons,107,St. Louis Hawks,112,,
Mon Feb 22 1965,Box Score,Philadelphia 76ers,122,Baltimore Bullets,112,,at Washington DC
Mon Feb 22 1965,Box Score,St. Louis Hawks,107,San Francisco Warriors,97,,
Tue Feb 23 1965,Box Score,Cincinnati Royals,127,Baltimore Bullets,131,,at New York NY
Tue Feb 23 1965,Box Score,Philadelphia 76ers,104,New York Knicks,132,,
Wed Feb 24 1965,Box Score,New York Knicks,100,Baltimore Bullets,111,,
Wed Feb 24 1965,Box Score,Philadelphia 76ers,104,Detroit Pistons,106,,
Wed Feb 24 1965,Box Score,Boston Celtics,97,Los Angeles Lakers,95,,
Wed Feb 24 1965,Box Score,St. Louis Hawks,111,San Francisco Warriors,103,,
Fri Feb 26 1965,Box Score,St. Louis Hawks,90,Los Angeles Lakers,106,,
Fri Feb 26 1965,Box Score,Boston Celtics,130,San Francisco Warriors,112,,
Sat Feb 27 1965,Box Score,Cincinnati Royals,115,Detroit Pistons,117,,
Sat Feb 27 1965,Box Score,Baltimore Bullets,99,New York Knicks,102,,
Sun Feb 28 1965,Box Score,San Francisco Warriors,116,Baltimore Bullets,129,OT,
Sun Feb 28 1965,Box Score,New York Knicks,117,Cincinnati Royals,126,,at Dayton OH
Sun Feb 28 1965,Box Score,Philadelphia 76ers,118,Los Angeles Lakers,122,,at Syracuse NY
Sun Feb 28 1965,Box Score,Boston Celtics,108,St. Louis Hawks,102,,
Mon Mar 1 1965,Box Score,Detroit Pistons,130,Cincinnati Royals,110,,at Columbus OH
Tue Mar 2 1965,Box Score,San Francisco Warriors,105,Cincinnati Royals,121,,
Tue Mar 2 1965,Box Score,Philadelphia 76ers,117,Los Angeles Lakers,126,,at New York NY
Tue Mar 2 1965,Box Score,St. Louis Hawks,99,New York Knicks,98,,
Wed Mar 3 1965,Box Score,Cincinnati Royals,108,Baltimore Bullets,151,,
Wed Mar 3 1965,Box Score,Los Angeles Lakers,104,Boston Celtics,102,,
Wed Mar 3 1965,Box Score,San Francisco Warriors,107,Detroit Pistons,110,,
Wed Mar 3 1965,Box Score,Philadelphia 76ers,110,St. Louis Hawks,124,,
Thu Mar 4 1965,Box Score,San Francisco Warriors,115,Detroit Pistons,110,,at Fort Wayne IN
Fri Mar 5 1965,Box Score,Boston Celtics,124,Baltimore Bullets,128,OT,
Fri Mar 5 1965,Box Score,Philadelphia 76ers,110,Cincinnati Royals,109,,
