
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Mon May 6 2013,Box Score,Chicago Bulls,93,Miami Heat,86,,
Mon May 6 2013,Box Score,Golden State Warriors,127,San Antonio Spurs,129,2OT,
Tue May 7 2013,Box Score,Indiana Pacers,79,New York Knicks,105,,
Tue May 7 2013,Box Score,Memphis Grizzlies,99,Oklahoma City Thunder,93,,
Wed May 8 2013,Box Score,Chicago Bulls,78,Miami Heat,115,,
Wed May 8 2013,Box Score,Golden State Warriors,100,San Antonio Spurs,91,,
Fri May 10 2013,Box Score,Miami Heat,104,Chicago Bulls,94,,
Fri May 10 2013,Box Score,San Antonio Spurs,102,Golden State Warriors,92,,
Sat May 11 2013,Box Score,New York Knicks,71,Indiana Pacers,82,,
Sat May 11 2013,Box Score,Oklahoma City Thunder,81,Memphis Grizzlies,87,,
Sun May 12 2013,Box Score,San Antonio Spurs,87,Golden State Warriors,97,OT,
Mon May 13 2013,Box Score,Miami Heat,88,Chicago Bulls,65,,
Mon May 13 2013,Box Score,Oklahoma City Thunder,97,Memphis Grizzlies,103,OT,
Tue May 14 2013,Box Score,New York Knicks,82,Indiana Pacers,93,,
Tue May 14 2013,Box Score,Golden State Warriors,91,San Antonio Spurs,109,,
Wed May 15 2013,Box Score,Chicago Bulls,91,Miami Heat,94,,
Wed May 15 2013,Box Score,Memphis Grizzlies,88,Oklahoma City Thunder,84,,
Thu May 16 2013,Box Score,San Antonio Spurs,94,Golden State Warriors,82,,
Thu May 16 2013,Box Score,Indiana Pacers,75,New York Knicks,85,,
Sat May 18 2013,Box Score,New York Knicks,99,Indiana Pacers,106,,
Sun May 19 2013,Box Score,Memphis Grizzlies,83,San Antonio Spurs,105,,
Tue May 21 2013,Box Score,Memphis Grizzlies,89,San Antonio Spurs,93,OT,
Wed May 22 2013,Box Score,Indiana Pacers,102,Miami Heat,103,OT,
Fri May 24 2013,Box Score,Indiana Pacers,97,Miami Heat,93,,
Sat May 25 2013,Box Score,San Antonio Spurs,104,Memphis Grizzlies,93,OT,
Sun May 26 2013,Box Score,Miami Heat,114,Indiana Pacers,96,,
Mon May 27 2013,Box Score,San Antonio Spurs,93,Memphis Grizzlies,86,,
Tue May 28 2013,Box Score,Miami Heat,92,Indiana Pacers,99,,
Thu May 30 2013,Box Score,Indiana Pacers,79,Miami Heat,90,,
Sat Jun 1 2013,Box Score,Miami Heat,77,Indiana Pacers,91,,
Mon Jun 3 2013,Box Score,Indiana Pacers,76,Miami Heat,99,,
Thu Jun 6 2013,Box Score,San Antonio Spurs,92,Miami Heat,88,,
Sun Jun 9 2013,Box Score,San Antonio Spurs,84,Miami Heat,103,,
Tue Jun 11 2013,Box Score,Miami Heat,77,San Antonio Spurs,113,,
Thu Jun 13 2013,Box Score,Miami Heat,109,San Antonio Spurs,93,,
Sun Jun 16 2013,Box Score,Miami Heat,104,San Antonio Spurs,114,,
Tue Jun 18 2013,Box Score,San Antonio Spurs,100,Miami Heat,103,OT,
Thu Jun 20 2013,Box Score,San Antonio Spurs,88,Miami Heat,95,,
