
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Wed Mar 25 1970,Box Score,Chicago Bulls,111,Atlanta Hawks,129,,
Wed Mar 25 1970,Box Score,Phoenix Suns,112,Los Angeles Lakers,128,,
Wed Mar 25 1970,Box Score,Philadelphia 76ers,118,Milwaukee Bucks,125,,
Thu Mar 26 1970,Box Score,Baltimore Bullets,117,New York Knicks,120,2OT,
Fri Mar 27 1970,Box Score,New York Knicks,106,Baltimore Bullets,99,,
Fri Mar 27 1970,Box Score,Philadelphia 76ers,112,Milwaukee Bucks,105,,
Sat Mar 28 1970,Box Score,Chicago Bulls,104,Atlanta Hawks,124,,
Sun Mar 29 1970,Box Score,Phoenix Suns,114,Los Angeles Lakers,101,,
Sun Mar 29 1970,Box Score,Baltimore Bullets,127,New York Knicks,113,,
Mon Mar 30 1970,Box Score,Milwaukee Bucks,156,Philadelphia 76ers,120,,
Tue Mar 31 1970,Box Score,New York Knicks,92,Baltimore Bullets,102,,
Tue Mar 31 1970,Box Score,Atlanta Hawks,106,Chicago Bulls,101,,
Wed Apr 1 1970,Box Score,Milwaukee Bucks,118,Philadelphia 76ers,111,,
Thu Apr 2 1970,Box Score,Baltimore Bullets,80,New York Knicks,101,,
Thu Apr 2 1970,Box Score,Los Angeles Lakers,98,Phoenix Suns,112,,
Fri Apr 3 1970,Box Score,Atlanta Hawks,120,Chicago Bulls,131,,
Fri Apr 3 1970,Box Score,Philadelphia 76ers,106,Milwaukee Bucks,115,,
Sat Apr 4 1970,Box Score,Los Angeles Lakers,102,Phoenix Suns,112,,
Sun Apr 5 1970,Box Score,Chicago Bulls,107,Atlanta Hawks,113,,
Sun Apr 5 1970,Box Score,New York Knicks,87,Baltimore Bullets,96,,
Sun Apr 5 1970,Box Score,Phoenix Suns,121,Los Angeles Lakers,138,,
Mon Apr 6 1970,Box Score,Baltimore Bullets,114,New York Knicks,127,,
Tue Apr 7 1970,Box Score,Los Angeles Lakers,104,Phoenix Suns,93,,
Thu Apr 9 1970,Box Score,Phoenix Suns,94,Los Angeles Lakers,129,,
Sat Apr 11 1970,Box Score,Milwaukee Bucks,102,New York Knicks,110,,
Sun Apr 12 1970,Box Score,Los Angeles Lakers,119,Atlanta Hawks,115,,
Mon Apr 13 1970,Box Score,Milwaukee Bucks,111,New York Knicks,112,,
Tue Apr 14 1970,Box Score,Los Angeles Lakers,105,Atlanta Hawks,94,,
Fri Apr 17 1970,Box Score,Atlanta Hawks,114,Los Angeles Lakers,115,OT,
Fri Apr 17 1970,Box Score,New York Knicks,96,Milwaukee Bucks,101,,
Sun Apr 19 1970,Box Score,Atlanta Hawks,114,Los Angeles Lakers,133,,
Sun Apr 19 1970,Box Score,New York Knicks,117,Milwaukee Bucks,105,,
Mon Apr 20 1970,Box Score,Milwaukee Bucks,96,New York Knicks,132,,
Fri Apr 24 1970,Box Score,Los Angeles Lakers,112,New York Knicks,124,,
Mon Apr 27 1970,Box Score,Los Angeles Lakers,105,New York Knicks,103,,
Wed Apr 29 1970,Box Score,New York Knicks,111,Los Angeles Lakers,108,OT,
Fri May 1 1970,Box Score,New York Knicks,115,Los Angeles Lakers,121,OT,
Mon May 4 1970,Box Score,Los Angeles Lakers,100,New York Knicks,107,,
Wed May 6 1970,Box Score,New York Knicks,113,Los Angeles Lakers,135,,
Fri May 8 1970,Box Score,Los Angeles Lakers,99,New York Knicks,113,,
