
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Tue Apr 12 1977,Box Score,San Antonio Spurs,94,Boston Celtics,104,,
Tue Apr 12 1977,Box Score,Detroit Pistons,95,Golden State Warriors,90,,
Tue Apr 12 1977,Box Score,Chicago Bulls,83,Portland Trail Blazers,96,,
Wed Apr 13 1977,Box Score,Cleveland Cavaliers,100,Washington Bullets,109,,
Thu Apr 14 1977,Box Score,Golden State Warriors,138,Detroit Pistons,108,,
Fri Apr 15 1977,Box Score,Portland Trail Blazers,104,Chicago Bulls,107,,
Fri Apr 15 1977,Box Score,Washington Bullets,83,Cleveland Cavaliers,91,,
Fri Apr 15 1977,Box Score,Boston Celtics,113,San Antonio Spurs,109,,
Sun Apr 17 1977,Box Score,Detroit Pistons,101,Golden State Warriors,109,,
Sun Apr 17 1977,Box Score,Boston Celtics,113,Philadelphia 76ers,111,,
Sun Apr 17 1977,Box Score,Chicago Bulls,98,Portland Trail Blazers,106,,
Sun Apr 17 1977,Box Score,Cleveland Cavaliers,98,Washington Bullets,104,,
Tue Apr 19 1977,Box Score,Washington Bullets,111,Houston Rockets,101,,
Wed Apr 20 1977,Box Score,Portland Trail Blazers,101,Denver Nuggets,100,,
Wed Apr 20 1977,Box Score,Golden State Warriors,106,Los Angeles Lakers,115,,
Wed Apr 20 1977,Box Score,Boston Celtics,101,Philadelphia 76ers,113,,
Thu Apr 21 1977,Box Score,Washington Bullets,118,Houston Rockets,124,OT,
Fri Apr 22 1977,Box Score,Philadelphia 76ers,109,Boston Celtics,100,,
Fri Apr 22 1977,Box Score,Portland Trail Blazers,110,Denver Nuggets,121,,
Fri Apr 22 1977,Box Score,Golden State Warriors,86,Los Angeles Lakers,95,,
Sun Apr 24 1977,Box Score,Philadelphia 76ers,119,Boston Celtics,124,,
Sun Apr 24 1977,Box Score,Los Angeles Lakers,105,Golden State Warriors,109,,
Sun Apr 24 1977,Box Score,Denver Nuggets,106,Portland Trail Blazers,110,,
Sun Apr 24 1977,Box Score,Houston Rockets,90,Washington Bullets,93,,
Tue Apr 26 1977,Box Score,Los Angeles Lakers,103,Golden State Warriors,114,,
Tue Apr 26 1977,Box Score,Denver Nuggets,96,Portland Trail Blazers,105,,
Tue Apr 26 1977,Box Score,Houston Rockets,107,Washington Bullets,103,,
Wed Apr 27 1977,Box Score,Boston Celtics,91,Philadelphia 76ers,110,,
Fri Apr 29 1977,Box Score,Philadelphia 76ers,108,Boston Celtics,113,,
Fri Apr 29 1977,Box Score,Washington Bullets,115,Houston Rockets,123,,
Fri Apr 29 1977,Box Score,Golden State Warriors,105,Los Angeles Lakers,112,,
Sun May 1 1977,Box Score,Portland Trail Blazers,105,Denver Nuggets,114,OT,
Sun May 1 1977,Box Score,Los Angeles Lakers,106,Golden State Warriors,115,,
Sun May 1 1977,Box Score,Boston Celtics,77,Philadelphia 76ers,83,,
Sun May 1 1977,Box Score,Houston Rockets,108,Washington Bullets,103,,
Mon May 2 1977,Box Score,Denver Nuggets,92,Portland Trail Blazers,108,,
Wed May 4 1977,Box Score,Golden State Warriors,84,Los Angeles Lakers,97,,
Thu May 5 1977,Box Score,Houston Rockets,117,Philadelphia 76ers,128,,
Fri May 6 1977,Box Score,Portland Trail Blazers,121,Los Angeles Lakers,109,,
Sun May 8 1977,Box Score,Portland Trail Blazers,99,Los Angeles Lakers,97,,
Sun May 8 1977,Box Score,Houston Rockets,97,Philadelphia 76ers,106,,
Tue May 10 1977,Box Score,Los Angeles Lakers,97,Portland Trail Blazers,102,,
Wed May 11 1977,Box Score,Philadelphia 76ers,94,Houston Rockets,118,,
Fri May 13 1977,Box Score,Philadelphia 76ers,107,Houston Rockets,95,,
Fri May 13 1977,Box Score,Los Angeles Lakers,101,Portland Trail Blazers,105,,
Sun May 15 1977,Box Score,Houston Rockets,118,Philadelphia 76ers,115,,
Tue May 17 1977,Box Score,Philadelphia 76ers,112,Houston Rockets,109,,
Sun May 22 1977,Box Score,Portland Trail Blazers,101,Philadelphia 76ers,107,,
Thu May 26 1977,Box Score,Portland Trail Blazers,89,Philadelphia 76ers,107,,
Sun May 29 1977,Box Score,Philadelphia 76ers,107,Portland Trail Blazers,129,,
Tue May 31 1977,Box Score,Philadelphia 76ers,98,Portland Trail Blazers,130,,
Fri Jun 3 1977,Box Score,Portland Trail Blazers,110,Philadelphia 76ers,104,,
Sun Jun 5 1977,Box Score,Philadelphia 76ers,107,Portland Trail Blazers,109,,
