
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Thu Apr 23 1992,Box Score,Indiana Pacers,113,Boston Celtics,124,,
Thu Apr 23 1992,Box Score,New Jersey Nets,113,Cleveland Cavaliers,120,,
Thu Apr 23 1992,Box Score,Seattle SuperSonics,117,Golden State Warriors,109,,
Thu Apr 23 1992,Box Score,Los Angeles Lakers,102,Portland Trail Blazers,115,,
Fri Apr 24 1992,Box Score,Miami Heat,94,Chicago Bulls,113,,
Fri Apr 24 1992,Box Score,Detroit Pistons,75,New York Knicks,109,,
Fri Apr 24 1992,Box Score,San Antonio Spurs,111,Phoenix Suns,117,,
Fri Apr 24 1992,Box Score,Los Angeles Clippers,97,Utah Jazz,115,,
Sat Apr 25 1992,Box Score,Indiana Pacers,112,Boston Celtics,119,OT,
Sat Apr 25 1992,Box Score,New Jersey Nets,96,Cleveland Cavaliers,118,,
Sat Apr 25 1992,Box Score,Seattle SuperSonics,101,Golden State Warriors,115,,
Sat Apr 25 1992,Box Score,Los Angeles Lakers,79,Portland Trail Blazers,101,,
Sun Apr 26 1992,Box Score,Miami Heat,90,Chicago Bulls,120,,
Sun Apr 26 1992,Box Score,Detroit Pistons,89,New York Knicks,88,,
Sun Apr 26 1992,Box Score,San Antonio Spurs,107,Phoenix Suns,119,,
Sun Apr 26 1992,Box Score,Los Angeles Clippers,92,Utah Jazz,103,,
Mon Apr 27 1992,Box Score,Boston Celtics,102,Indiana Pacers,98,,
Tue Apr 28 1992,Box Score,New York Knicks,90,Detroit Pistons,87,OT,
Tue Apr 28 1992,Box Score,Utah Jazz,88,Los Angeles Clippers,98,,
Tue Apr 28 1992,Box Score,Cleveland Cavaliers,104,New Jersey Nets,109,,
Tue Apr 28 1992,Box Score,Golden State Warriors,128,Seattle SuperSonics,129,,
Wed Apr 29 1992,Box Score,Portland Trail Blazers,119,Los Angeles Lakers,121,OT,
Wed Apr 29 1992,Box Score,Chicago Bulls,119,Miami Heat,114,,
Wed Apr 29 1992,Box Score,Phoenix Suns,101,San Antonio Spurs,92,,
Thu Apr 30 1992,Box Score,Cleveland Cavaliers,98,New Jersey Nets,89,,
Thu Apr 30 1992,Box Score,Golden State Warriors,116,Seattle SuperSonics,119,,
Fri May 1 1992,Box Score,New York Knicks,82,Detroit Pistons,86,,
Sat May 2 1992,Box Score,Boston Celtics,76,Cleveland Cavaliers,101,,
Sun May 3 1992,Box Score,Utah Jazz,107,Los Angeles Clippers,115,,at Anaheim CA (Anaheim Convention Center)
Sun May 3 1992,Box Score,Portland Trail Blazers,102,Los Angeles Lakers,76,,at Las Vegas NV
Sun May 3 1992,Box Score,Detroit Pistons,87,New York Knicks,94,,
Mon May 4 1992,Box Score,Boston Celtics,104,Cleveland Cavaliers,98,,
Mon May 4 1992,Box Score,Los Angeles Clippers,89,Utah Jazz,98,,
Tue May 5 1992,Box Score,New York Knicks,94,Chicago Bulls,89,,
Tue May 5 1992,Box Score,Phoenix Suns,111,Portland Trail Blazers,113,,
Wed May 6 1992,Box Score,Seattle SuperSonics,100,Utah Jazz,108,,
Thu May 7 1992,Box Score,New York Knicks,78,Chicago Bulls,86,,
Thu May 7 1992,Box Score,Phoenix Suns,119,Portland Trail Blazers,126,,
Fri May 8 1992,Box Score,Cleveland Cavaliers,107,Boston Celtics,110,,
Fri May 8 1992,Box Score,Seattle SuperSonics,97,Utah Jazz,103,,
Sat May 9 1992,Box Score,Chicago Bulls,94,New York Knicks,86,,
Sat May 9 1992,Box Score,Portland Trail Blazers,117,Phoenix Suns,124,,
Sun May 10 1992,Box Score,Cleveland Cavaliers,114,Boston Celtics,112,OT,
Sun May 10 1992,Box Score,Chicago Bulls,86,New York Knicks,93,,
Sun May 10 1992,Box Score,Utah Jazz,98,Seattle SuperSonics,104,,
Mon May 11 1992,Box Score,Portland Trail Blazers,153,Phoenix Suns,151,2OT,
Tue May 12 1992,Box Score,New York Knicks,88,Chicago Bulls,96,,
Tue May 12 1992,Box Score,Utah Jazz,89,Seattle SuperSonics,83,,
Wed May 13 1992,Box Score,Boston Celtics,98,Cleveland Cavaliers,114,,
Thu May 14 1992,Box Score,Chicago Bulls,86,New York Knicks,100,,
Thu May 14 1992,Box Score,Phoenix Suns,106,Portland Trail Blazers,118,,
Thu May 14 1992,Box Score,Seattle SuperSonics,100,Utah Jazz,111,,
Fri May 15 1992,Box Score,Cleveland Cavaliers,91,Boston Celtics,122,,
Sat May 16 1992,Box Score,Utah Jazz,88,Portland Trail Blazers,113,,
Sun May 17 1992,Box Score,New York Knicks,81,Chicago Bulls,110,,
Sun May 17 1992,Box Score,Boston Celtics,104,Cleveland Cavaliers,122,,
Tue May 19 1992,Box Score,Cleveland Cavaliers,89,Chicago Bulls,103,,
