
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Sat Nov 10 1979,Box Score,Boston Celtics,94,Philadelphia 76ers,95,,
Sat Nov 10 1979,Box Score,Seattle SuperSonics,88,Utah Jazz,87,,
Sun Nov 11 1979,Box Score,Portland Trail Blazers,112,Kansas City Kings,109,,
Sun Nov 11 1979,Box Score,Cleveland Cavaliers,126,Los Angeles Lakers,140,,
Sun Nov 11 1979,Box Score,Denver Nuggets,91,Phoenix Suns,116,,
Mon Nov 12 1979,Box Score,Indiana Pacers,113,Utah Jazz,105,OT,
Tue Nov 13 1979,Box Score,Houston Rockets,128,Chicago Bulls,127,,
Tue Nov 13 1979,Box Score,Cleveland Cavaliers,110,Denver Nuggets,116,,
Tue Nov 13 1979,Box Score,Philadelphia 76ers,103,Kansas City Kings,110,,
Tue Nov 13 1979,Box Score,Atlanta Hawks,82,New Jersey Nets,101,,
Tue Nov 13 1979,Box Score,Washington Bullets,111,New York Knicks,107,,
Tue Nov 13 1979,Box Score,Milwaukee Bucks,101,Portland Trail Blazers,92,,
Tue Nov 13 1979,Box Score,Golden State Warriors,127,San Antonio Spurs,131,OT,
Tue Nov 13 1979,Box Score,Los Angeles Lakers,137,San Diego Clippers,91,,
Wed Nov 14 1979,Box Score,Utah Jazz,97,Atlanta Hawks,108,,
Wed Nov 14 1979,Box Score,Detroit Pistons,111,Boston Celtics,115,,
Wed Nov 14 1979,Box Score,Golden State Warriors,92,Houston Rockets,133,,
Wed Nov 14 1979,Box Score,Indiana Pacers,100,Phoenix Suns,104,,
Wed Nov 14 1979,Box Score,Milwaukee Bucks,117,Seattle SuperSonics,136,,
Wed Nov 14 1979,Box Score,Chicago Bulls,105,Washington Bullets,118,,
Thu Nov 15 1979,Box Score,Denver Nuggets,102,Golden State Warriors,120,,
Thu Nov 15 1979,Box Score,Los Angeles Lakers,108,Kansas City Kings,114,,
Thu Nov 15 1979,Box Score,New York Knicks,132,San Antonio Spurs,136,,
Fri Nov 16 1979,Box Score,Utah Jazz,97,Boston Celtics,113,,
Fri Nov 16 1979,Box Score,Los Angeles Lakers,135,Denver Nuggets,128,OT,
Fri Nov 16 1979,Box Score,New York Knicks,130,Houston Rockets,133,,
Fri Nov 16 1979,Box Score,Chicago Bulls,97,Kansas City Kings,103,,at St. Louis MO
Fri Nov 16 1979,Box Score,Washington Bullets,92,New Jersey Nets,91,,
Fri Nov 16 1979,Box Score,San Antonio Spurs,106,Philadelphia 76ers,105,,
Fri Nov 16 1979,Box Score,Portland Trail Blazers,97,Phoenix Suns,98,,
Fri Nov 16 1979,Box Score,Indiana Pacers,97,San Diego Clippers,105,,
Fri Nov 16 1979,Box Score,Cleveland Cavaliers,100,Seattle SuperSonics,108,,
Sat Nov 17 1979,Box Score,Houston Rockets,102,Atlanta Hawks,100,,
Sat Nov 17 1979,Box Score,Philadelphia 76ers,103,Chicago Bulls,106,OT,
Sat Nov 17 1979,Box Score,New Jersey Nets,98,Detroit Pistons,93,,
Sat Nov 17 1979,Box Score,Seattle SuperSonics,108,Golden State Warriors,103,,
Sat Nov 17 1979,Box Score,Boston Celtics,109,New York Knicks,113,,
Sat Nov 17 1979,Box Score,Cleveland Cavaliers,96,Portland Trail Blazers,103,,
Sat Nov 17 1979,Box Score,Utah Jazz,103,Washington Bullets,111,,
Sun Nov 18 1979,Box Score,Kansas City Kings,109,Denver Nuggets,92,,
Sun Nov 18 1979,Box Score,Indiana Pacers,104,Los Angeles Lakers,127,,
Sun Nov 18 1979,Box Score,San Antonio Spurs,105,New Jersey Nets,107,,
Sun Nov 18 1979,Box Score,Golden State Warriors,99,Phoenix Suns,95,,
Sun Nov 18 1979,Box Score,Seattle SuperSonics,95,Portland Trail Blazers,100,,
Sun Nov 18 1979,Box Score,Milwaukee Bucks,96,San Diego Clippers,112,,
Tue Nov 20 1979,Box Score,Detroit Pistons,105,Atlanta Hawks,109,,
Tue Nov 20 1979,Box Score,Denver Nuggets,124,Chicago Bulls,91,,
Tue Nov 20 1979,Box Score,Utah Jazz,107,Cleveland Cavaliers,119,,
Tue Nov 20 1979,Box Score,Golden State Warriors,109,Kansas City Kings,112,,
Tue Nov 20 1979,Box Score,Houston Rockets,125,New York Knicks,130,OT,
Tue Nov 20 1979,Box Score,Los Angeles Lakers,99,Portland Trail Blazers,114,,
Tue Nov 20 1979,Box Score,Philadelphia 76ers,118,San Antonio Spurs,114,,
Tue Nov 20 1979,Box Score,Phoenix Suns,110,San Diego Clippers,117,,
Wed Nov 21 1979,Box Score,New Jersey Nets,103,Boston Celtics,111,,
Wed Nov 21 1979,Box Score,San Diego Clippers,84,Denver Nuggets,105,,
Wed Nov 21 1979,Box Score,Utah Jazz,93,Detroit Pistons,98,,
Wed Nov 21 1979,Box Score,Philadelphia 76ers,94,Houston Rockets,97,,
Wed Nov 21 1979,Box Score,New York Knicks,108,Indiana Pacers,119,,
Wed Nov 21 1979,Box Score,Atlanta Hawks,93,Milwaukee Bucks,96,,
Wed Nov 21 1979,Box Score,Kansas City Kings,120,Phoenix Suns,128,,
Wed Nov 21 1979,Box Score,Los Angeles Lakers,110,Seattle SuperSonics,119,,
Wed Nov 21 1979,Box Score,Cleveland Cavaliers,122,Washington Bullets,103,,
Thu Nov 22 1979,Box Score,Golden State Warriors,93,Cleveland Cavaliers,120,,
Thu Nov 22 1979,Box Score,Milwaukee Bucks,117,New Jersey Nets,109,,
Fri Nov 23 1979,Box Score,Indiana Pacers,103,Boston Celtics,118,,
Fri Nov 23 1979,Box Score,Atlanta Hawks,98,Chicago Bulls,103,,
Fri Nov 23 1979,Box Score,Milwaukee Bucks,100,Detroit Pistons,119,,
Fri Nov 23 1979,Box Score,Houston Rockets,102,Philadelphia 76ers,113,,
Fri Nov 23 1979,Box Score,Los Angeles Lakers,112,Phoenix Suns,126,,
Fri Nov 23 1979,Box Score,Washington Bullets,108,San Antonio Spurs,128,,
Fri Nov 23 1979,Box Score,Kansas City Kings,107,San Diego Clippers,91,,
Fri Nov 23 1979,Box Score,Portland Trail Blazers,90,Seattle SuperSonics,94,,
Sat Nov 24 1979,Box Score,Boston Celtics,106,Atlanta Hawks,101,,
Sat Nov 24 1979,Box Score,Golden State Warriors,106,Chicago Bulls,101,,
Sat Nov 24 1979,Box Score,Phoenix Suns,115,Denver Nuggets,101,,
Sat Nov 24 1979,Box Score,Washington Bullets,105,Houston Rockets,103,,
Sat Nov 24 1979,Box Score,Detroit Pistons,97,Indiana Pacers,115,,
Sat Nov 24 1979,Box Score,Cleveland Cavaliers,113,New York Knicks,133,,
Sat Nov 24 1979,Box Score,New Jersey Nets,82,Philadelphia 76ers,91,,
Sun Nov 25 1979,Box Score,New Jersey Nets,103,Cleveland Cavaliers,112,,
Sun Nov 25 1979,Box Score,Kansas City Kings,110,Los Angeles Lakers,111,,
Sun Nov 25 1979,Box Score,Golden State Warriors,90,Milwaukee Bucks,114,,
Sun Nov 25 1979,Box Score,Phoenix Suns,87,Portland Trail Blazers,86,,
Mon Nov 26 1979,Box Score,Indiana Pacers,112,Philadelphia 76ers,113,,
Tue Nov 27 1979,Box Score,Houston Rockets,115,Kansas City Kings,117,,
Tue Nov 27 1979,Box Score,New Jersey Nets,118,Milwaukee Bucks,93,,
Tue Nov 27 1979,Box Score,Detroit Pistons,114,New York Knicks,116,OT,
Tue Nov 27 1979,Box Score,Atlanta Hawks,143,San Antonio Spurs,120,,
Tue Nov 27 1979,Box Score,Chicago Bulls,103,San Diego Clippers,128,,
Tue Nov 27 1979,Box Score,Los Angeles Lakers,122,Utah Jazz,118,,
Tue Nov 27 1979,Box Score,Denver Nuggets,96,Washington Bullets,91,,
Wed Nov 28 1979,Box Score,Portland Trail Blazers,99,Atlanta Hawks,106,,
Wed Nov 28 1979,Box Score,Denver Nuggets,97,Boston Celtics,119,,
Wed Nov 28 1979,Box Score,San Diego Clippers,114,Golden State Warriors,108,,
Wed Nov 28 1979,Box Score,Cleveland Cavaliers,111,Houston Rockets,113,OT,
Wed Nov 28 1979,Box Score,Milwaukee Bucks,87,Indiana Pacers,79,,
Wed Nov 28 1979,Box Score,Detroit Pistons,89,New Jersey Nets,98,,
Wed Nov 28 1979,Box Score,Washington Bullets,102,Philadelphia 76ers,120,,
Wed Nov 28 1979,Box Score,Phoenix Suns,116,Seattle SuperSonics,127,,
Thu Nov 29 1979,Box Score,New York Knicks,115,Cleveland Cavaliers,117,,
Thu Nov 29 1979,Box Score,Kansas City Kings,105,Detroit Pistons,95,,
Fri Nov 30 1979,Box Score,New York Knicks,97,Boston Celtics,100,,
Fri Nov 30 1979,Box Score,Utah Jazz,112,Golden State Warriors,104,,
Fri Nov 30 1979,Box Score,Atlanta Hawks,95,Houston Rockets,106,,
Fri Nov 30 1979,Box Score,Seattle SuperSonics,107,Kansas City Kings,102,OT,
Fri Nov 30 1979,Box Score,Chicago Bulls,107,Los Angeles Lakers,100,,
Fri Nov 30 1979,Box Score,Denver Nuggets,118,New Jersey Nets,127,,
Fri Nov 30 1979,Box Score,San Diego Clippers,101,Philadelphia 76ers,104,,
Fri Nov 30 1979,Box Score,Portland Trail Blazers,100,San Antonio Spurs,107,,
Fri Nov 30 1979,Box Score,Indiana Pacers,99,Washington Bullets,91,,
Sat Dec 1 1979,Box Score,San Diego Clippers,96,Atlanta Hawks,106,,
Sat Dec 1 1979,Box Score,San Antonio Spurs,124,Detroit Pistons,134,,
Sat Dec 1 1979,Box Score,Milwaukee Bucks,109,Golden State Warriors,99,,
Sat Dec 1 1979,Box Score,Portland Trail Blazers,112,Houston Rockets,120,OT,
Sat Dec 1 1979,Box Score,Boston Celtics,106,Indiana Pacers,102,OT,
Sat Dec 1 1979,Box Score,Denver Nuggets,112,New York Knicks,121,,
Sat Dec 1 1979,Box Score,Cleveland Cavaliers,105,Philadelphia 76ers,117,,
Sat Dec 1 1979,Box Score,Chicago Bulls,86,Phoenix Suns,99,,
Sat Dec 1 1979,Box Score,Seattle SuperSonics,95,Utah Jazz,97,,
Sat Dec 1 1979,Box Score,New Jersey Nets,100,Washington Bullets,104,,
Sun Dec 2 1979,Box Score,Atlanta Hawks,108,Cleveland Cavaliers,126,,
Sun Dec 2 1979,Box Score,Boston Celtics,88,Kansas City Kings,94,,
Sun Dec 2 1979,Box Score,Milwaukee Bucks,103,Los Angeles Lakers,116,,
Sun Dec 2 1979,Box Score,Golden State Warriors,98,Seattle SuperSonics,111,,
Mon Dec 3 1979,Box Score,Milwaukee Bucks,96,Utah Jazz,89,,
Tue Dec 4 1979,Box Score,San Diego Clippers,112,Cleveland Cavaliers,115,,
Tue Dec 4 1979,Box Score,Boston Celtics,118,Detroit Pistons,114,OT,
Tue Dec 4 1979,Box Score,Phoenix Suns,114,New York Knicks,118,,
Tue Dec 4 1979,Box Score,Los Angeles Lakers,127,San Antonio Spurs,121,,
Wed Dec 5 1979,Box Score,Atlanta Hawks,120,Boston Celtics,92,,
Wed Dec 5 1979,Box Score,Milwaukee Bucks,107,Denver Nuggets,123,,
Wed Dec 5 1979,Box Score,Chicago Bulls,90,Golden State Warriors,97,,
Wed Dec 5 1979,Box Score,Los Angeles Lakers,116,Houston Rockets,114,,
Wed Dec 5 1979,Box Score,Cleveland Cavaliers,99,Indiana Pacers,118,,
Wed Dec 5 1979,Box Score,Detroit Pistons,93,Kansas City Kings,109,,
Wed Dec 5 1979,Box Score,Phoenix Suns,100,New Jersey Nets,115,,
Wed Dec 5 1979,Box Score,San Antonio Spurs,120,Philadelphia 76ers,132,,
Wed Dec 5 1979,Box Score,Utah Jazz,96,Seattle SuperSonics,115,,
Wed Dec 5 1979,Box Score,New York Knicks,107,Washington Bullets,104,,
Thu Dec 6 1979,Box Score,Golden State Warriors,103,San Diego Clippers,105,,
Thu Dec 6 1979,Box Score,Portland Trail Blazers,82,Utah Jazz,87,OT,
Fri Dec 7 1979,Box Score,Phoenix Suns,92,Boston Celtics,100,,
Fri Dec 7 1979,Box Score,Detroit Pistons,109,Houston Rockets,124,,
Fri Dec 7 1979,Box Score,San Diego Clippers,116,Los Angeles Lakers,108,,
Fri Dec 7 1979,Box Score,San Antonio Spurs,117,Milwaukee Bucks,105,,
Fri Dec 7 1979,Box Score,Chicago Bulls,95,Portland Trail Blazers,93,,
Sat Dec 8 1979,Box Score,Boston Celtics,100,Cleveland Cavaliers,116,,
Sat Dec 8 1979,Box Score,Utah Jazz,119,Denver Nuggets,103,,
Sat Dec 8 1979,Box Score,Seattle SuperSonics,125,Golden State Warriors,100,,
Sat Dec 8 1979,Box Score,Detroit Pistons,102,Indiana Pacers,103,,
Sat Dec 8 1979,Box Score,Kansas City Kings,145,New York Knicks,129,,
Sat Dec 8 1979,Box Score,Phoenix Suns,96,Philadelphia 76ers,117,,
Sat Dec 8 1979,Box Score,Houston Rockets,129,San Antonio Spurs,138,,
Sat Dec 8 1979,Box Score,Atlanta Hawks,95,Washington Bullets,96,,
Sun Dec 9 1979,Box Score,Denver Nuggets,118,Los Angeles Lakers,131,,
Sun Dec 9 1979,Box Score,Boston Celtics,113,Milwaukee Bucks,108,,
Sun Dec 9 1979,Box Score,Atlanta Hawks,122,New Jersey Nets,85,,
Sun Dec 9 1979,Box Score,San Diego Clippers,98,Portland Trail Blazers,96,,
Sun Dec 9 1979,Box Score,Chicago Bulls,121,Seattle SuperSonics,112,,
Mon Dec 10 1979,Box Score,Golden State Warriors,93,Utah Jazz,100,,
Tue Dec 11 1979,Box Score,Portland Trail Blazers,93,Chicago Bulls,104,,
Tue Dec 11 1979,Box Score,San Antonio Spurs,121,Denver Nuggets,127,,
Tue Dec 11 1979,Box Score,Seattle SuperSonics,103,Milwaukee Bucks,99,,
Tue Dec 11 1979,Box Score,Indiana Pacers,124,New York Knicks,122,OT,
Tue Dec 11 1979,Box Score,Phoenix Suns,123,Washington Bullets,99,,
Wed Dec 12 1979,Box Score,New York Knicks,102,Atlanta Hawks,114,,
Wed Dec 12 1979,Box Score,New Jersey Nets,102,Boston Celtics,116,,
Wed Dec 12 1979,Box Score,Detroit Pistons,114,Golden State Warriors,96,,
Wed Dec 12 1979,Box Score,Seattle SuperSonics,112,Indiana Pacers,107,,
Wed Dec 12 1979,Box Score,Portland Trail Blazers,85,Kansas City Kings,124,,
Wed Dec 12 1979,Box Score,Milwaukee Bucks,91,Philadelphia 76ers,112,,
Wed Dec 12 1979,Box Score,Houston Rockets,118,San Diego Clippers,107,,
Thu Dec 13 1979,Box Score,Washington Bullets,115,Cleveland Cavaliers,113,OT,
