
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Thu Apr 26 1984,Box Score,Atlanta Hawks,89,Milwaukee Bucks,118,,
Thu Apr 26 1984,Box Score,New Jersey Nets,101,Philadelphia 76ers,98,,
Thu Apr 26 1984,Box Score,Phoenix Suns,117,Portland Trail Blazers,105,,
Thu Apr 26 1984,Box Score,Denver Nuggets,111,Utah Jazz,127,,
Fri Apr 27 1984,Box Score,New York Knicks,127,Detroit Pistons,123,OT,
Sat Apr 28 1984,Box Score,Dallas Mavericks,91,Los Angeles Lakers,134,,
Sun Apr 29 1984,Box Score,New York Knicks,92,Boston Celtics,110,,
Sun Apr 29 1984,Box Score,New Jersey Nets,106,Milwaukee Bucks,100,,
Sun Apr 29 1984,Box Score,Phoenix Suns,95,Utah Jazz,105,,
Tue May 1 1984,Box Score,Dallas Mavericks,101,Los Angeles Lakers,117,,
Tue May 1 1984,Box Score,New Jersey Nets,94,Milwaukee Bucks,98,,
Wed May 2 1984,Box Score,New York Knicks,102,Boston Celtics,116,,
Wed May 2 1984,Box Score,Phoenix Suns,102,Utah Jazz,97,,
Thu May 3 1984,Box Score,Milwaukee Bucks,100,New Jersey Nets,93,,
Fri May 4 1984,Box Score,Los Angeles Lakers,115,Dallas Mavericks,125,,
Fri May 4 1984,Box Score,Boston Celtics,92,New York Knicks,100,,
Fri May 4 1984,Box Score,Utah Jazz,94,Phoenix Suns,106,,
Sat May 5 1984,Box Score,Milwaukee Bucks,99,New Jersey Nets,106,,
Sun May 6 1984,Box Score,Los Angeles Lakers,122,Dallas Mavericks,115,OT,
Sun May 6 1984,Box Score,Boston Celtics,113,New York Knicks,118,,
Sun May 6 1984,Box Score,Utah Jazz,110,Phoenix Suns,111,OT,
Tue May 8 1984,Box Score,Dallas Mavericks,99,Los Angeles Lakers,115,,
Tue May 8 1984,Box Score,New Jersey Nets,82,Milwaukee Bucks,94,,
Tue May 8 1984,Box Score,Phoenix Suns,106,Utah Jazz,118,,
Wed May 9 1984,Box Score,New York Knicks,99,Boston Celtics,121,,
Thu May 10 1984,Box Score,Milwaukee Bucks,98,New Jersey Nets,97,,
Thu May 10 1984,Box Score,Utah Jazz,82,Phoenix Suns,102,,
Fri May 11 1984,Box Score,Boston Celtics,104,New York Knicks,106,,
Sat May 12 1984,Box Score,Phoenix Suns,94,Los Angeles Lakers,110,,
Sun May 13 1984,Box Score,New York Knicks,104,Boston Celtics,121,,
Tue May 15 1984,Box Score,Milwaukee Bucks,96,Boston Celtics,119,,
Tue May 15 1984,Box Score,Phoenix Suns,102,Los Angeles Lakers,118,,
Thu May 17 1984,Box Score,Milwaukee Bucks,110,Boston Celtics,125,,
Fri May 18 1984,Box Score,Los Angeles Lakers,127,Phoenix Suns,135,OT,
Sat May 19 1984,Box Score,Boston Celtics,109,Milwaukee Bucks,100,,
Sun May 20 1984,Box Score,Los Angeles Lakers,126,Phoenix Suns,115,,
Mon May 21 1984,Box Score,Boston Celtics,113,Milwaukee Bucks,122,,
Wed May 23 1984,Box Score,Milwaukee Bucks,108,Boston Celtics,115,,
Wed May 23 1984,Box Score,Phoenix Suns,126,Los Angeles Lakers,121,,
Fri May 25 1984,Box Score,Los Angeles Lakers,99,Phoenix Suns,97,,
Sun May 27 1984,Box Score,Los Angeles Lakers,115,Boston Celtics,109,,
Thu May 31 1984,Box Score,Los Angeles Lakers,121,Boston Celtics,124,OT,
Sun Jun 3 1984,Box Score,Boston Celtics,104,Los Angeles Lakers,137,,
Wed Jun 6 1984,Box Score,Boston Celtics,129,Los Angeles Lakers,125,OT,
Fri Jun 8 1984,Box Score,Los Angeles Lakers,103,Boston Celtics,121,,
Sun Jun 10 1984,Box Score,Boston Celtics,108,Los Angeles Lakers,119,,
Tue Jun 12 1984,Box Score,Los Angeles Lakers,102,Boston Celtics,111,,
