
Date,,Visitor/Neutral,PTS,Home/Neutral,PTS,,Notes
Wed Mar 23 1966,Box Score,Cincinnati Royals,107,Boston Celtics,103,,
Thu Mar 24 1966,Box Score,St. Louis Hawks,113,Baltimore Bullets,111,,
Sat Mar 26 1966,Box Score,Boston Celtics,132,Cincinnati Royals,125,,
Sun Mar 27 1966,Box Score,St. Louis Hawks,105,Baltimore Bullets,100,,
Sun Mar 27 1966,Box Score,Cincinnati Royals,113,Boston Celtics,107,,
Wed Mar 30 1966,Box Score,Boston Celtics,120,Cincinnati Royals,103,,
Wed Mar 30 1966,Box Score,Baltimore Bullets,112,St. Louis Hawks,121,,
Fri Apr 1 1966,Box Score,Cincinnati Royals,103,Boston Celtics,112,,
Fri Apr 1 1966,Box Score,St. Louis Hawks,106,Los Angeles Lakers,129,,
Sun Apr 3 1966,Box Score,St. Louis Hawks,116,Los Angeles Lakers,125,,
Sun Apr 3 1966,Box Score,Boston Celtics,115,Philadelphia 76ers,96,,
Wed Apr 6 1966,Box Score,Philadelphia 76ers,93,Boston Celtics,114,,
Wed Apr 6 1966,Box Score,Los Angeles Lakers,113,St. Louis Hawks,120,,
Thu Apr 7 1966,Box Score,Boston Celtics,105,Philadelphia 76ers,111,,
Sat Apr 9 1966,Box Score,Los Angeles Lakers,107,St. Louis Hawks,95,,
Sun Apr 10 1966,Box Score,Philadelphia 76ers,108,Boston Celtics,114,OT,
Sun Apr 10 1966,Box Score,St. Louis Hawks,112,Los Angeles Lakers,100,,
Tue Apr 12 1966,Box Score,Boston Celtics,120,Philadelphia 76ers,112,,
Wed Apr 13 1966,Box Score,Los Angeles Lakers,127,St. Louis Hawks,131,,
Fri Apr 15 1966,Box Score,St. Louis Hawks,121,Los Angeles Lakers,130,,
Sun Apr 17 1966,Box Score,Los Angeles Lakers,133,Boston Celtics,129,OT,
Tue Apr 19 1966,Box Score,Los Angeles Lakers,109,Boston Celtics,129,,
Wed Apr 20 1966,Box Score,Boston Celtics,120,Los Angeles Lakers,106,,
Fri Apr 22 1966,Box Score,Boston Celtics,122,Los Angeles Lakers,117,,
Sun Apr 24 1966,Box Score,Los Angeles Lakers,121,Boston Celtics,117,,
Tue Apr 26 1966,Box Score,Boston Celtics,115,Los Angeles Lakers,123,,
Thu Apr 28 1966,Box Score,Los Angeles Lakers,93,Boston Celtics,95,,
